Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
long-term Future,ACCESS-CM2,6.2.15,ssp370,1.72262196211324e-05,16.948778032049887,2.238257287035597e-05,11.51650754508414,1.854371850099829e-05,22.386295499078667,9.795488975681773e-06,-2.6975005313359164,1.8293340557658353e-05,33.33206240370506
long-term Future,ACCESS-CM2,6.2.2,ssp370,2.1939643245575424e-05,11.79940700326689,2.402600685040073e-05,5.096183017238653,1.8771564862799967e-05,36.52825447687303,1.6452209021416462e-05,-16.003443471761166,2.862133234599884e-05,27.822268109861685
long-term Future,ACCESS-CM2,6.2.3,ssp370,3.1660178967519676e-05,10.526653506624537,3.803733017733339e-05,4.765440051923667,3.066743980386165e-05,19.480926810575053,2.030567321194631e-05,-16.036321879136377,3.7819216411428435e-05,32.38851337757298
long-term Future,ACCESS-CM2,6.2.4,ssp370,2.5998992064040235e-05,6.266679438615251,2.5723771191906e-05,3.688428652955452,2.624450455907069e-05,18.926636340393635,2.5827314286437894e-05,-9.156524889601252,2.6197268300282063e-05,16.216676030771506
long-term Future,ACCESS-CM2,6.2.5,ssp370,3.859021184748855e-05,7.093292223640145,5.9758492567200846e-05,2.3159428849372397,3.471421693715503e-05,10.5472197951342,1.078213395407542e-05,-30.209666366291504,4.963097059251995e-05,26.148082286632203
long-term Future,ACCESS-CM2,6.2.6,ssp370,1.1927346424235736e-05,5.633744464563257,9.614016997495706e-06,22.971859299141716,1.556982786232385e-05,22.207925832862447,1.3972803211430473e-05,-15.342508710720645,8.470912696136818e-06,5.898584476605494
long-term Future,ACCESS-CM2,6.2.7,ssp370,4.3075103230215056e-05,0.5206835763189116,7.093094084025457e-05,-3.901817469810276,4.126718343348251e-05,4.824961279212404,1.0542995397218434e-05,-17.662706001226766,5.016929835115046e-05,8.941248720734368
long-term Future,ACCESS-CM2,6.2.8,ssp370,2.2227001570891254e-05,13.287911122584484,3.706476610004663e-05,8.837387214792333,2.211865007018107e-05,20.037102685213522,8.544526171636763e-06,29.126004518140963,2.1455531281723886e-05,9.14754757529814
long-term Future,ACCESS-CM2,6.2.9,ssp370,1.5421078690051427e-05,16.130763567207886,2.0037526375557767e-05,10.922215706492317,1.6969633717556363e-05,22.823569622819598,8.822920247768682e-06,1.387909690215051,1.5948279514441175e-05,26.395883582729056
long-term Future,ACCESS-CM2,7.1.1,ssp370,2.0855934971166115e-05,32.46687033284723,1.2891481608752748e-05,36.516969208372636,1.5428227271930427e-05,56.37643501421235,2.6675131025699894e-05,12.343364633068528,2.8358081594646995e-05,42.8790472556311
long-term Future,ACCESS-CM2,7.1.2,ssp370,3.867868229244951e-05,24.4263334823798,4.107471844713566e-05,37.3821670417768,3.168589225575061e-05,33.93582308817863,3.114489082529485e-05,5.641523317171349,5.0988871256797326e-05,23.178098185198102
long-term Future,ACCESS-CM2,7.1.3,ssp370,2.4949820374004773e-05,39.16543268861751,1.9731720363463495e-05,41.79906139868721,1.4645543697433112e-05,42.32145492829825,3.272375954727504e-05,42.169560455346634,3.268248405812537e-05,33.48489216890955
long-term Future,ACCESS-CM2,7.1.4,ssp370,4.2892935418642686e-05,24.179764529880536,3.98236934664575e-05,12.813318737483032,3.306047647805538e-05,34.37244285528411,4.071056988017154e-05,28.59823636270767,5.808339965862691e-05,24.242749094264344
long-term Future,ACCESS-CM2,7.1.5,ssp370,7.42376552864405e-05,10.259406117141134,8.66861800708829e-05,1.7528006678450188,6.015576211191945e-05,15.42251869999101,3.82070190877225e-05,-3.2752592773808744,0.00011255631271270321,20.858580260880395
long-term Future,ACCESS-CM2,7.1.6,ssp370,5.8313743870850526e-05,7.31202755135107,7.232395223055362e-05,-4.143817317549928,4.949280095524133e-05,21.644297307595764,2.3876391430163215e-05,-19.999852762731436,8.815420508403372e-05,22.479677739831118
long-term Future,ACCESS-CM2,7.1.7,ssp370,5.588719583857153e-05,3.5588638046627374,8.765316399772405e-05,-0.35175817882319144,4.570390393761369e-05,1.4183246126025462,1.1067933245362861e-05,-40.83317323754134,7.999350404496048e-05,23.252797281976605
long-term Future,ACCESS-CM2,7.1.8,ssp370,5.378458381904438e-05,2.7714312378405355,9.97376163989713e-05,5.871773707397381,4.655813628284027e-05,-1.5057045630650068,7.152637619762584e-06,-39.6852412514817,6.266557902401241e-05,10.225688475384107
long-term Future,ACCESS-CM2,7.1.9,ssp370,3.7832226327283906e-05,-4.582587435671956,6.256859069590103e-05,-9.338102904611109,3.659354738940209e-05,-0.6223563923951239,8.114292047172284e-06,-23.74185377060686,4.459924715620027e-05,4.410146811513274
long-term Future,ACCESS-CM2,8.1.1,ssp370,3.6069125777271874e-05,13.3672382398324,3.739216479925281e-05,33.95806877838243,3.383436798720083e-05,16.74356507318497,3.3977026707711045e-05,-3.644727061815349,3.91315410491683e-05,11.58744807794236
long-term Future,ACCESS-CM2,8.1.10,ssp370,3.348868726909908e-05,5.774717378879428,3.044529246853609e-05,26.338864115201265,3.5449500020829394e-05,12.755461358578945,3.4821734365826325e-05,-11.15130512577052,3.3176608595964005e-05,4.432428198018641
long-term Future,ACCESS-CM2,8.1.2,ssp370,3.115129284605334e-05,7.526134650498967,3.252035182920157e-05,30.673058564182703,3.1495641367508645e-05,12.620170093043093,2.790818131864565e-05,-12.587116326487466,3.272428530658441e-05,5.398496633842101
long-term Future,ACCESS-CM2,8.1.3,ssp370,3.5927435474428676e-05,11.484416657430252,3.2291785552362464e-05,29.72166665746412,3.6504709477965e-05,19.87478902225104,4.0275388628691216e-05,0.3245699786840317,3.455337119365678e-05,3.806519225844345
long-term Future,ACCESS-CM2,8.1.4,ssp370,2.4094037947970033e-05,2.012732775098126,1.2102746163304841e-05,23.903363058530992,2.9324707190288174e-05,15.994715330260883,2.941447094386716e-05,-19.39554782705997,2.5318134263710485e-05,11.740931473395417
long-term Future,ACCESS-CM2,8.1.5,ssp370,2.663763769797425e-05,2.5002067354423296,1.3313364383618003e-05,21.58976851823015,3.305414543126049e-05,13.923369620296802,3.2915016717012464e-05,-17.368245567552208,2.701725135372873e-05,13.311282705357803
long-term Future,ACCESS-CM2,8.1.6,ssp370,2.9507804353394373e-05,4.436021154072034,2.6241219591919875e-05,35.44591471287612,3.074289163374739e-05,5.726539409371325,2.9028244353543893e-05,-16.175375641099134,3.1983277969539735e-05,7.387586530082095
long-term Future,ACCESS-CM2,8.1.7,ssp370,4.0913711162043215e-05,12.824077748677333,4.1378803614467515e-05,17.093000533594253,4.1049254542807974e-05,15.381655829819973,4.220082631907728e-05,14.784386447578074,3.901421085012823e-05,4.408820146473867
long-term Future,ACCESS-CM2,8.1.8,ssp370,4.300793930600591e-05,15.06710871729692,4.497938957767668e-05,21.420572531523497,3.793436856031285e-05,10.332104089257692,4.655663297389464e-05,23.732169836918366,4.259458786251616e-05,5.224441674126983
long-term Future,ACCESS-CM2,8.1.9,ssp370,4.3643397224575344e-05,17.026703458438647,4.9265286321102614e-05,23.213256031735256,3.85727109051855e-05,12.583107200742313,4.542421432161797e-05,31.654826484957166,4.139448180023826e-05,2.1763017164782257
long-term Future,ACCESS-CM2,8.2.1,ssp370,2.7341473417250475e-05,4.161149541209161,1.7454313806100702e-05,26.512447656112347,3.1263584900116203e-05,10.566959338921144,3.0497609572571716e-05,-17.296335249067702,2.9990028368865375e-05,16.214355038878693
long-term Future,ACCESS-CM2,8.2.2,ssp370,2.805143829358235e-05,4.683170173022193,2.5246840071991244e-05,29.856476633949313,2.9865321994324924e-05,8.870736265472507,2.8544415804187678e-05,-13.619811543759935,2.8500402162509537e-05,5.0517746498164176
long-term Future,ACCESS-CM2,8.2.3,ssp370,3.054746558020569e-05,2.09787752242704,2.342372757033566e-05,29.570929318321642,3.5393301477814906e-05,5.011974904585351,3.295121355902998e-05,-14.142532062292105,3.028245900195065e-05,3.406942392616098
long-term Future,ACCESS-CM2,8.2.4,ssp370,3.275158941587031e-05,4.751178093114694,2.8611163541756473e-05,22.57056924404198,3.725150627258929e-05,7.23714946154442,3.5192800394062705e-05,-9.452829367118282,2.9840031944092146e-05,6.8403130455058205
long-term Future,ACCESS-CM2,8.3.1,ssp370,4.0555251434704966e-05,14.835115649081956,3.750563104454981e-05,20.449565034399104,4.0815455164932256e-05,17.244785010581754,4.614987487048302e-05,14.178061377832108,3.76602365416842e-05,8.18975908132392
long-term Future,ACCESS-CM2,8.3.2,ssp370,3.464810476153942e-05,4.3508342742510075,2.8246756997983853e-05,17.918905722468274,4.258790617495122e-05,6.956853239300771,3.483139741887584e-05,-6.471183091139879,3.2783631878840715e-05,3.725909648240396
long-term Future,ACCESS-CM2,8.3.3,ssp370,4.396700957350659e-05,10.379039657691218,4.3426713828865504e-05,12.5555445822118,4.957232154402689e-05,9.405013199547495,4.341390286507892e-05,7.139202302746899,3.939506895684604e-05,13.07920109724554
long-term Future,ACCESS-CM2,8.3.4,ssp370,4.510747287785829e-05,16.929976996467925,4.3623609743701946e-05,11.784776331061423,4.040053877192992e-05,3.3781769048042323,5.715740238646908e-05,35.49214976381348,3.915525564906142e-05,15.249032204904612
long-term Future,ACCESS-CM2,8.3.5,ssp370,4.858624982051147e-05,12.506476643110215,5.080482052274125e-05,13.320313950242674,4.547916274649708e-05,4.3570309966524245,5.685517965013029e-05,16.34986447648977,4.116764153826064e-05,16.262645873451202
long-term Future,ACCESS-CM2,8.3.6,ssp370,4.79499480742183e-05,8.642951000609896,5.3990911492868545e-05,11.359909285528042,5.175924562402589e-05,7.039481638654656,4.26874413533762e-05,1.3834593142208966,4.342861516033014e-05,15.470378253619742
long-term Future,ACCESS-CM2,8.3.7,ssp370,4.3162279234896874e-05,5.897467910236377,4.8011036919781216e-05,9.549955461495681,4.191850705023185e-05,0.007542241021377433,3.528031406444311e-05,-7.081768998906616,4.758003685233608e-05,20.861122022260307
long-term Future,ACCESS-CM2,8.3.8,ssp370,3.084319230114465e-05,-0.28689996983381455,2.852404244443752e-05,9.262976319852854,2.8624058591433818e-05,-15.434488755023473,2.3839914028392002e-05,-14.672520642379205,4.2466730602857696e-05,18.63967204251743
long-term Future,ACCESS-CM2,8.4.1,ssp370,4.1825833292282805e-05,13.100600860415087,4.002423503129474e-05,14.07925241025685,4.2377610445659405e-05,11.274749631867852,4.802868102082946e-05,16.13006965168922,3.6783533709146834e-05,10.38716223727153
long-term Future,ACCESS-CM2,8.4.2,ssp370,4.014008083385302e-05,11.310741262535199,3.802492793656272e-05,13.83503419739544,4.271718956783489e-05,12.90005586366139,4.601821650389347e-05,9.90067287258883,3.3689409540242236e-05,8.580275412604015
long-term Future,ACCESS-CM2,8.4.3,ssp370,3.711073317132112e-05,9.229248748258637,3.416826718874925e-05,21.518056728493164,4.131421534958935e-05,14.87819147283247,4.023543374733387e-05,-3.00673090232787,3.2619912477622664e-05,8.073700751709943
long-term Future,ACCESS-CM2,8.4.4,ssp370,4.973449501716292e-05,14.206940894048504,4.7880121852484804e-05,6.547586463817037,4.694139111482181e-05,3.1709275740522527,5.995705906452208e-05,31.569855774446033,4.406227854506281e-05,15.49206110121787
long-term Future,ACCESS-CM2,8.4.5,ssp370,3.7367916593038696e-05,6.248002105211273,2.8239620449509897e-05,8.549822996094353,4.6734097543756225e-05,11.779578347182039,3.801899032358248e-05,3.9742922879112728,3.629264201409366e-05,0.45892827625641636
long-term Future,ACCESS-CM2,8.4.6,ssp370,3.953042750161162e-05,8.663621975255486,3.174733361214144e-05,6.108167250806758,4.915149359981701e-05,15.139336604065898,3.7251075416228824e-05,5.314101705815964,3.982612753904143e-05,6.422246976800718
long-term Future,ACCESS-CM2,8.4.7,ssp370,3.9371472668126874e-05,8.13223838514358,3.2194519210210474e-05,6.2785346986169905,4.82812292098589e-05,11.765813656916585,3.624497003552608e-05,5.103322275699998,4.0641680584635706e-05,8.201315890107619
long-term Future,ACCESS-CM2,8.4.8,ssp370,4.2888515496800696e-05,8.733232168205292,3.756066959541011e-05,6.030323063435681,5.037636498282731e-05,10.228417603210106,3.8363339996367186e-05,5.548928747207496,4.517663426017343e-05,12.284346173787167
long-term Future,ACCESS-CM2,8.4.9,ssp370,5.030503663005381e-05,12.42480216597621,5.3636920077708296e-05,8.595729247498117,5.199239458175089e-05,7.906263821191904,5.123619730245364e-05,17.457722904251895,4.435368634727075e-05,17.337463939196063
long-term Future,ACCESS-CM2,8.5.1,ssp370,4.350547284869386e-05,10.747567896902737,3.934334945828843e-05,11.1957374815964,3.62212205028339e-05,3.4326880147198287,5.837045798465194e-05,16.468173900852996,3.996879810211324e-05,9.47123869597131
long-term Future,ACCESS-CM2,8.5.2,ssp370,4.650922657494073e-05,7.40822196641043,5.184707936089083e-05,12.06729283816367,4.896278192022994e-05,5.798498996375664,4.10523076126656e-05,-3.708058455007862,4.425232127118874e-05,16.367311777642694
long-term Future,ACCESS-CM2,8.5.3,ssp370,4.614462928151889e-05,9.169468150159979,3.793913582104242e-05,23.760606084398443,3.594791054241202e-05,8.478025671490078,6.67226726507242e-05,1.5212982606196324,4.378618822552259e-05,11.403033883459015
long-term Future,ACCESS-CM2,8.5.4,ssp370,4.068132511307685e-05,11.483971025096922,4.073992343711428e-05,15.663330843503207,4.176618687315506e-05,19.12214926247405,4.4479440830692966e-05,9.582622496905746,3.568657961078001e-05,1.8200925057041475
long-term Future,ACCESS-CM2,9.2.1,ssp370,1.5525520246509783e-05,2.9951624582300793,8.300542051152238e-06,22.686923490790374,1.8907134288562756e-05,24.626471012169926,2.2484635111639838e-05,-16.314935058260208,1.2235794673852932e-05,8.365518903976406
long-term Future,ACCESS-CM2,9.2.2,ssp370,1.7675187762897677e-05,2.732703968251787,8.924032706693288e-06,21.28723290721356,2.0966228360095833e-05,25.338284307445196,2.444285696459525e-05,-17.075984430332717,1.6184011177990824e-05,7.5594922760279
long-term Future,ACCESS-CM2,9.2.3,ssp370,2.5325154619034805e-05,1.63484315406289,1.165760851053778e-05,25.54785159648192,3.27003255649015e-05,12.564865442220693,3.212959978575849e-05,-15.854683325106189,2.454311811873212e-05,7.502188745686432
long-term Future,ACCESS-CM2,9.2.4,ssp370,3.201005301175776e-05,2.289892630579776,1.827665721631421e-05,18.96940062449259,3.981140752550569e-05,7.640585002977668,3.678301886744687e-05,-7.266722997359053,3.291625260068764e-05,0.13191572631453716
long-term Future,ACCESS-CM2,9.3.1,ssp370,1.239074197218839e-05,3.6948010012257138,6.849953675424662e-06,22.935546753120324,1.654421402268283e-05,23.24636008837441,1.7047835854055188e-05,-15.359120084136341,8.97787021529527e-06,5.616745113820025
long-term Future,ACCESS-CM2,9.3.3,ssp370,1.2554774844963745e-05,0.1490138733094279,5.60997875063133e-06,25.77985401523494,1.8657890336475015e-05,14.10877070852305,1.6245338490529833e-05,-14.513562767227517,9.540268459704852e-06,-6.001669695740879
long-term Future,ACCESS-CM2,9.3.4,ssp370,1.637059940716411e-05,1.0875926424685245,6.472245708913727e-06,50.365972405572,2.2387721245295612e-05,7.502615319081807,2.57175231630753e-05,-2.966249578271503,1.0653404276155166e-05,-17.29430871143246
long-term Future,ACCESS-CM2,9.4.1,ssp370,1.4308174616021188e-05,4.535742444594118,5.504198827590553e-06,23.4219946442283,1.5551985222683127e-05,2.541611066484789,2.3412239041510604e-05,5.3602528447535995,1.2577034749977852e-05,-1.085120583591798
long-term Future,ACCESS-CM2,9.4.2,ssp370,2.1813348669027142e-05,1.9912320832620456,1.1148219407827445e-05,25.670453766732983,2.7155370029450027e-05,4.049744051201283,2.7903781910398164e-05,-5.054238458029323,2.0831320549968047e-05,-0.5524334897344154
long-term Future,ACCESS-CM2,9.4.3,ssp370,1.4846347619380346e-05,5.120777609430819,5.931165062390223e-06,6.478430005831271,1.3292991890065001e-05,-2.110856057642771,2.5034648886658375e-05,9.492609587331378,1.4957238657294847e-05,4.47298916715278
long-term Future,ACCESS-CM2,9.4.4,ssp370,2.9524195819134017e-05,2.8483919126217736,1.530726797749292e-05,29.99485568299116,3.784371663648551e-05,8.952238998025576,3.5649220840490714e-05,-9.18009016109745,2.9019111767139927e-05,0.9697914940053737
long-term Future,ACCESS-CM2,9.4.5,ssp370,2.8394483279458762e-05,4.899375928700467,1.9074986882001775e-05,3.9073022853499513,3.3594476834706e-05,3.0351921517578884,2.7379205826548632e-05,1.8831364905684302,3.3405444526618134e-05,10.2268895067476
long-term Future,ACCESS-CM2,9.4.6,ssp370,1.954369190864223e-05,5.917320597353944,1.1197453774267461e-05,-4.58450679619237,1.768760462036213e-05,-8.223421781220178,1.9911352814648505e-05,1.4966354048690889,2.9325007913204568e-05,26.927463144204687
long-term Future,ACCESS-CM2,9.4.7,ssp370,3.060100098713716e-05,1.6265887082816628,2.660628417218029e-05,6.8771975293633405,3.1423336589628064e-05,-9.001554241304591,2.391767196605868e-05,-9.258059646329587,4.0487755271662066e-05,16.982582903913553
long-term Future,ACCESS-CM2,9.5.1,ssp370,2.8664436669016635e-05,-4.493591967768501,2.6749997209343876e-05,12.88692171757887,1.9390097529925175e-05,-24.147910319546963,2.5543431967886437e-05,-25.74008000003382,4.309444381342612e-05,18.574619822154773
long-term Future,ACCESS-CM2,9.6.1,ssp370,1.7463205791677856e-05,2.8330606897842436,8.046668455067829e-06,4.531120648492047,1.1213059895905038e-05,-23.809405646547624,1.963196873638162e-05,-11.361572303833926,3.092733283293107e-05,32.988805702824884
near-term Future,ACCESS-CM2,0.0.0,ssp585,2.8665553609905586e-05,7.264007314346251,2.5626547457114555e-05,29.998631710000517,2.712195649595553e-05,7.245704262014156,3.0893277407241754e-05,-4.290452926001423,3.098753449294229e-05,4.997181682700607
near-term Future,ACCESS-CM2,1.1.1,ssp585,8.132533054116932e-06,17.991013680054397,5.300305285073183e-06,9.883858391166681,5.25342466765185e-06,30.975468624434143,1.1598018374242101e-05,4.232895207196868,1.0348286416554077e-05,36.58784474508751
near-term Future,ACCESS-CM2,1.1.2,ssp585,1.4866117721789942e-05,19.750036559820657,9.963586037783216e-06,14.268793948843525,1.0001295621545352e-05,15.599668586022766,2.0206587397761094e-05,20.37713584211281,1.924683071297591e-05,24.474651687102416
near-term Future,ACCESS-CM2,10.1.1,ssp585,2.171538755569588e-05,8.582541677279803,2.8328466741599973e-05,15.834844249390374,2.111037160349585e-05,19.723268895838316,1.49456218492809e-05,-17.702753485323335,2.2613361696977137e-05,14.03488964678987
