Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmax,Plot_index_Annual_tasmax,Ave25yearSpan_Winter_tasmax,Plot_index_Winter_tasmax,Ave25yearSpan_Spring_tasmax,Plot_index_Spring_tasmax,Ave25yearSpan_Summer_tasmax,Plot_index_Summer_tasmax,Ave25yearSpan_Fall_tasmax,Plot_index_Fall_tasmax
near-term Past,1,6.2.2,historical,282.26878409127306,0.0,271.19377420419477,0.0,282.09275891196927,0.0,292.90551137466656,0.0,282.67581238258515,0.0
near-term Past,1,6.2.3,historical,282.78726976156634,0.0,271.34805524281563,0.0,282.30493813419025,0.0,294.579238382308,0.0,282.69720265177904,0.0
near-term Past,1,6.2.4,historical,279.7745633620708,0.0,269.1979786551721,0.0,278.9433747003661,0.0,290.7332396809129,0.0,280.0241977344511,0.0
near-term Past,1,6.2.5,historical,283.393091422991,0.0,274.0571888217236,0.0,282.44213207461655,0.0,292.7994748402929,0.0,284.10282453842046,0.0
near-term Past,1,6.2.6,historical,284.14508461509223,0.0,269.0633029940659,0.0,283.89373684258294,0.0,298.33103495816596,0.0,285.0134070265966,0.0
near-term Past,1,6.2.7,historical,287.60248115990277,0.0,278.679924570323,0.0,286.15805381576024,0.0,296.86589160805516,0.0,288.54574894066525,0.0
near-term Past,1,6.2.8,historical,288.77864149508656,0.0,278.6357211818235,0.0,287.04004676528496,0.0,299.48871509145937,0.0,289.766938897056,0.0
near-term Past,1,6.2.9,historical,287.9053271790172,0.0,277.0234832301675,0.0,286.37593007959435,0.0,299.43820302979697,0.0,288.58304764340494,0.0
near-term Past,1,7.1.1,historical,276.39448182669474,0.0,265.2215925648781,0.0,274.8923044779138,0.0,288.66303271339393,0.0,276.5895430616354,0.0
near-term Past,1,7.1.2,historical,278.8980002636359,0.0,271.95307171361674,0.0,277.1886729094463,0.0,286.6758020260881,0.0,279.64987153842,0.0
near-term Past,1,7.1.3,historical,279.37052139602207,0.0,268.46108784172384,0.0,279.2618826892817,0.0,291.0267291487961,0.0,278.5145431454652,0.0
near-term Past,1,7.1.4,historical,276.8202208752188,0.0,266.78859272350974,0.0,276.46344127764587,0.0,287.30160097389563,0.0,276.5323606009017,0.0
near-term Past,1,7.1.5,historical,282.78545592049664,0.0,275.5934348071873,0.0,282.1153641286151,0.0,290.0690721368861,0.0,283.2313202967542,0.0
near-term Past,1,7.1.6,historical,281.9433147535346,0.0,273.46601181921585,0.0,281.13022322858836,0.0,290.67708576626325,0.0,282.3422268057168,0.0
near-term Past,1,7.1.7,historical,287.63117485721284,0.0,280.14718428487976,0.0,286.7740334473271,0.0,295.2084462185849,0.0,288.25879767541295,0.0
near-term Past,1,7.1.8,historical,289.2815176789058,0.0,283.3333007577145,0.0,288.0573658216482,0.0,295.1145770064358,0.0,290.5205925375912,0.0
near-term Past,1,7.1.9,historical,290.8047484017009,0.0,282.70538685332565,0.0,289.59521210308014,0.0,299.0010706403266,0.0,291.77302588717464,0.0
near-term Past,1,8.1.1,historical,285.338647274033,0.0,270.90792433486,0.0,284.79321560406714,0.0,298.4154821511687,0.0,286.9799576852064,0.0
near-term Past,1,8.1.10,historical,288.61907608527,0.0,275.13300824013925,0.0,288.3384409904293,0.0,300.49895190055935,0.0,290.26601254171203,0.0
near-term Past,1,8.1.2,historical,286.7045853186329,0.0,272.9002062050355,0.0,285.9407601385356,0.0,299.29220684436126,0.0,288.44015617507114,0.0
near-term Past,1,8.1.3,historical,287.0458962286637,0.0,273.5139423134258,0.0,286.5874751372502,0.0,299.1622358809704,0.0,288.67901357452,0.0
near-term Past,1,8.1.4,historical,285.98677842840357,0.0,269.827618471225,0.0,286.4627246299135,0.0,300.07824248145187,0.0,287.28373600656755,0.0
near-term Past,1,8.1.5,historical,287.1526845764385,0.0,271.15409871073405,0.0,287.72776224682025,0.0,300.801636750623,0.0,288.63756050870285,0.0
near-term Past,1,8.1.6,historical,288.27201675995116,0.0,273.8912074863576,0.0,288.2336903510613,0.0,300.8932177803148,0.0,289.8117925862424,0.0
near-term Past,1,8.1.7,historical,288.982755215886,0.0,276.3018717514714,0.0,287.8977037675732,0.0,300.7797744703793,0.0,290.72824287010485,0.0
near-term Past,1,8.1.8,historical,283.90012030027265,0.0,270.16948093628116,0.0,282.66223094471394,0.0,297.12000527381895,0.0,285.40262841197205,0.0
near-term Past,1,8.1.9,historical,283.9043155895139,0.0,270.6778443122895,0.0,281.89417326337167,0.0,296.9644116119287,0.0,285.84914274784677,0.0
near-term Past,1,8.2.1,historical,286.9712386776173,0.0,271.9768465106723,0.0,286.8207829265855,0.0,300.22142427049835,0.0,288.5969473107515,0.0
near-term Past,1,8.2.2,historical,288.03106056373866,0.0,273.80028534095584,0.0,287.69037761424596,0.0,300.677743392441,0.0,289.7019704084872,0.0
near-term Past,1,8.2.3,historical,289.74415221455234,0.0,274.970148198945,0.0,290.1263448230964,0.0,302.2975054492121,0.0,291.3172981786208,0.0
near-term Past,1,8.2.4,historical,290.16853871766074,0.0,276.2197495085569,0.0,290.2790695461859,0.0,302.13367569578816,0.0,291.7926765168557,0.0
near-term Past,1,8.3.1,historical,291.90103878034876,0.0,279.2457914853759,0.0,291.64787705893747,0.0,303.2123148191815,0.0,293.27115366176736,0.0
near-term Past,1,8.3.2,historical,292.25582104018446,0.0,278.42525517487746,0.0,292.6516683199397,0.0,304.0492303915467,0.0,293.64788401013027,0.0
near-term Past,1,8.3.3,historical,293.89192439985345,0.0,281.7394533170519,0.0,294.10427643750114,0.0,304.3628639357022,0.0,295.1423961336931,0.0
near-term Past,1,8.3.4,historical,295.9497576637122,0.0,285.69767664521146,0.0,296.1848046308961,0.0,305.03843650117267,0.0,296.69018797012563,0.0
near-term Past,1,8.3.5,historical,297.94445404166305,0.0,288.4379621865392,0.0,298.1357541846371,0.0,306.1602907728398,0.0,298.87217211844387,0.0
near-term Past,1,8.3.6,historical,297.0483760150719,0.0,286.4664911261401,0.0,297.22233728640435,0.0,306.12352160220735,0.0,298.1912997194834,0.0
near-term Past,1,8.3.7,historical,298.405436327141,0.0,288.50747961165865,0.0,298.4573608999488,0.0,307.0713245326075,0.0,299.40726589591,0.0
near-term Past,1,8.3.8,historical,299.6527480285074,0.0,290.15376880348845,0.0,299.53758377478397,0.0,307.9934356863888,0.0,300.7566253265678,0.0
near-term Past,1,8.4.1,historical,292.08929737172593,0.0,280.2131039707313,0.0,292.1725205711529,0.0,302.5531005177362,0.0,293.2035572583407,0.0
near-term Past,1,8.4.2,historical,291.44302871757,0.0,279.3788253548564,0.0,291.626056965216,0.0,301.9133983542,0.0,292.6361907656839,0.0
near-term Past,1,8.4.3,historical,291.2849255137551,0.0,278.51059397212623,0.0,291.5175676225621,0.0,302.274194318208,0.0,292.6075353386378,0.0
near-term Past,1,8.4.4,historical,292.33846065546237,0.0,282.0018597342374,0.0,292.4722514564685,0.0,301.51730533096566,0.0,293.1739184650565,0.0
near-term Past,1,8.4.5,historical,294.06017787839465,0.0,281.60822212728357,0.0,294.4161493279743,0.0,305.03485642709114,0.0,294.9531653756499,0.0
near-term Past,1,8.4.6,historical,295.15001331759873,0.0,283.6473731167176,0.0,295.39770753418486,0.0,305.39706850094774,0.0,295.946685544457,0.0
near-term Past,1,8.4.7,historical,296.4742861993675,0.0,284.9318355300826,0.0,296.72715125080344,0.0,306.7013971813436,0.0,297.3253727262243,0.0
near-term Past,1,8.4.8,historical,296.35790593140786,0.0,285.2591561829153,0.0,296.61157733110826,0.0,306.2228999328041,0.0,297.1342715250718,0.0
near-term Past,1,8.4.9,historical,294.9096202637758,0.0,284.1369451421246,0.0,295.1810455795595,0.0,304.305219113094,0.0,295.81923387532163,0.0
near-term Past,1,8.5.1,historical,296.0830929572303,0.0,286.320945475552,0.0,295.76161302389767,0.0,304.86213239029246,0.0,297.213358669346,0.0
near-term Past,1,8.5.2,historical,297.3217788902253,0.0,286.9531562569597,0.0,297.47870754684465,0.0,306.28589358222536,0.0,298.3826889990315,0.0
near-term Past,1,8.5.3,historical,300.9823247639344,0.0,294.39318294157084,0.0,301.1516567413953,0.0,306.5911047559449,0.0,301.6749285587717,0.0
near-term Past,1,8.5.4,historical,291.2430984069021,0.0,279.3610571320648,0.0,290.2213292547547,0.0,302.29258139708946,0.0,292.8881766548591,0.0
near-term Past,1,9.2.1,historical,283.602839474567,0.0,266.75174128677077,0.0,283.9714642036058,0.0,298.56837191402997,0.0,284.81079424224424,0.0
near-term Past,1,9.2.2,historical,283.4784191951417,0.0,265.39834837553093,0.0,284.0641316899311,0.0,299.31469995299915,0.0,284.8053109484042,0.0
near-term Past,1,9.2.3,historical,288.86781888732725,0.0,273.1986576244322,0.0,289.3924762834958,0.0,302.3358019928882,0.0,290.25994854491796,0.0
near-term Past,1,9.2.4,historical,292.46936939133195,0.0,278.6479316032122,0.0,292.85352317880967,0.0,304.4834980811672,0.0,293.64105754670834,0.0
near-term Past,1,9.3.1,historical,285.0091833452499,0.0,269.263828554229,0.0,284.9464844241936,0.0,299.5001226762603,0.0,286.03648462389486,0.0
near-term Past,1,9.3.3,historical,288.2224319827551,0.0,273.88003803653953,0.0,287.422227304398,0.0,302.33416036587244,0.0,288.98745650452315,0.0
near-term Past,1,9.3.4,historical,290.26076465450404,0.0,276.8991604902977,0.0,289.70947180753615,0.0,303.2040058573504,0.0,290.9828563120426,0.0
near-term Past,1,9.4.1,historical,294.0356893513308,0.0,282.6319415791361,0.0,293.84485327734916,0.0,305.18135588715995,0.0,294.26915666759635,0.0
near-term Past,1,9.4.2,historical,294.87911700098357,0.0,282.0996083271205,0.0,295.1409807282096,0.0,306.52314774786333,0.0,295.5153609352712,0.0
near-term Past,1,9.4.3,historical,294.9833066055393,0.0,284.2655462034294,0.0,294.9906470850601,0.0,305.2633640023364,0.0,295.2112722888685,0.0
near-term Past,1,9.4.4,historical,293.87162970221584,0.0,280.49178099750185,0.0,294.2214361848145,0.0,305.72362268353504,0.0,294.8040522450364,0.0
near-term Past,1,9.4.5,historical,297.8711812491832,0.0,286.8141810019107,0.0,298.04643841865715,0.0,307.82800261699094,0.0,298.59258485268623,0.0
near-term Past,1,9.4.6,historical,299.3933807181417,0.0,289.95898167272225,0.0,300.25767374179884,0.0,307.64060062954627,0.0,299.5374905290997,0.0
near-term Past,1,9.4.7,historical,298.98191025780085,0.0,288.851589041494,0.0,298.85074399094884,0.0,308.0363982839741,0.0,300.0063999013044,0.0
near-term Past,1,9.5.1,historical,301.1556935813942,0.0,293.5762506711287,0.0,301.2225253479055,0.0,307.5889189222584,0.0,302.10046422697457,0.0
near-term Past,1,9.6.1,historical,302.8431514395991,0.0,295.06419155831367,0.0,303.93590483107846,0.0,309.47460884997867,0.0,302.7481698518632,0.0
near-term Future,1,0.0.0,ssp126,288.0677037537453,2.630267238374028,274.2443727418122,3.275265756901238,286.6215636348118,1.560212717654892,301.33706070443856,2.790551596817405,289.82244487456893,2.9102038570650173
near-term Future,1,1.1.1,ssp126,256.4238354583132,2.7148454563004236,242.43909232705195,2.4690714294640017,251.58117651053095,3.121519715668022,273.3451033077038,0.952222351021377,258.08044206509385,4.329208002491194
near-term Future,1,1.1.2,ssp126,265.81200451131855,2.2366884736275088,253.7767327745544,2.393151141444175,261.33755719531405,2.3399363910058604,278.65648680884834,1.1401793210965625,269.28474850280503,3.0855239275272717
near-term Future,1,10.1.1,ssp126,284.813729274234,2.0439839252677974,273.1722274212116,1.379782057283753,283.70851515297977,1.4451276894047282,296.81429440208103,3.0099036686209573,285.34292525896143,2.3313750546564194
near-term Future,1,10.1.2,ssp126,292.67493987737527,2.257329316394724,279.65337603979856,1.3083529926327646,291.66204336363336,1.6955228981094201,305.48043619529057,3.275802179333688,293.6655633797816,2.7365123790683192
near-term Future,1,10.1.3,ssp126,291.47977462716244,2.274850354735623,278.7352375761296,1.140707370318693,289.73394491506656,2.099703937238571,304.6534531224292,3.265584691875521,292.56444424731063,2.5747949697905668
near-term Future,1,10.1.4,ssp126,289.2106044967569,2.1804677986902146,276.42924579526914,1.6161391594409575,287.2433316408373,1.886508903115418,302.7813943033633,2.5721459435201304,290.1541896589444,2.6411050997719077
near-term Future,1,10.1.5,ssp126,293.86788242165017,2.121006598074338,281.65419498160855,1.1418775047430705,291.84033032292905,2.0341429850821022,306.48961074455923,2.649172092234714,295.26896969598073,2.6456367120545394
near-term Future,1,10.1.6,ssp126,292.7812824426325,1.9888359447672315,279.4002316929373,1.1651144601398178,292.0645614377312,1.9979899964962478,305.4721027407439,2.110967466277163,293.94489655996415,2.6727593907082614
near-term Future,1,10.1.7,ssp126,295.19045446142627,1.9428357405511782,284.036421384745,1.396000747025104,294.42292669835297,1.9508520143750552,305.72069991319074,1.9038077785657777,296.38133267549364,2.5162954604259795
near-term Future,1,10.1.8,ssp126,292.17318794327326,2.403838541437487,278.75330087567534,1.3932397078099594,290.70370833666425,2.186702225517031,305.92553647497425,3.398579813729878,293.0631513264775,2.6196590524341588
near-term Future,1,10.2.1,ssp126,300.57639845466707,2.0767235971107105,290.2823468995327,1.411555903985132,298.59965888728266,2.0518869356058183,311.26557475629056,2.1498568443916,301.9762999138465,2.6873627786177394
near-term Future,1,10.2.2,ssp126,305.17916416909344,1.9194889222201574,296.3557990955968,1.511538434230765,303.97620012117466,1.8255133716491692,313.3552141653973,1.8684706847778614,306.8791263337188,2.4704919229343396
near-term Future,1,10.2.3,ssp126,303.03267110240324,1.6016749798341543,297.95036590961695,1.4161899607243917,301.19553142630537,1.5139095097646234,307.4794707605113,1.4871855813845656,305.4341931051736,1.99001412042211
near-term Future,1,10.2.4,ssp126,302.0946155155701,1.65402496550616,294.6526993487321,2.019838740909975,303.5062161827087,1.5072156168781774,308.3411303810451,1.35498412431091,301.7321087671636,1.741897636809643
near-term Future,1,11.1.1,ssp126,297.1848673154563,1.841975604801842,290.6537466636363,1.3542897448273585,295.4767569956572,1.8755512494912168,303.4005011400969,1.9263897327897759,299.10438561408074,2.2062105184904155
near-term Future,1,11.1.2,ssp126,299.6996616135577,1.9238316513376468,290.0785606588666,1.2770777041599093,298.65576512792836,2.0442752864300004,308.66959266165026,2.120856913233446,301.22727667295015,2.2440905443128685
near-term Future,1,11.1.3,ssp126,294.3063149630442,1.9238348128891758,288.2854590782248,1.4007367567440454,291.9603982235038,1.9833375049173512,300.6893149902509,1.912712473890771,296.1954399364597,2.3935688018292893
near-term Future,1,12.1.1,ssp126,301.51038605269406,1.814578501112745,292.9361924268675,1.5222919590127546,300.80863803987916,1.6594383592190916,309.2768625524769,1.7827438186634055,302.8706081625131,2.2933279305472887
near-term Future,1,12.1.2,ssp126,300.73406345174,1.5503911964083699,295.17182705351644,1.765106554338562,302.40799874347186,1.4348177795038382,304.83011465321414,1.3448897817002603,300.41645306933054,1.6619846293690408
near-term Future,1,12.2.1,ssp126,300.6947256809753,1.3770579944862575,298.34324583829715,1.7029104179138628,303.67214986718216,1.3905434570712885,301.2515113656417,1.2234448659116204,299.45351944891956,1.1955539253526837
near-term Future,1,13.1.1,ssp126,295.78946500226533,1.9259635678804194,286.05299518063583,1.5735856517320954,294.8514250564575,1.844829119177593,305.1476438729659,1.86384276442978,296.9319513276907,2.4200857961914224
near-term Future,1,13.2.1,ssp126,299.47358094335397,1.518199248809868,294.59858297557696,1.6259333232030144,300.59348976259645,1.4227592817989994,302.91303325653075,1.3277794590882799,299.69840064038283,1.7002904797142442
near-term Future,1,13.3.1,ssp126,301.1233416892889,1.38059515635317,297.78606122072705,1.8739483313807277,303.67383356509,1.2001467272974367,303.16617085664166,1.2165867488638078,299.78895326635336,1.239546308166922
near-term Future,1,13.4.1,ssp126,298.01510476166777,1.3559180972910774,296.75475208996033,1.7721843768390997,300.67312328753263,1.1660063731295054,297.8786216271442,1.2737628865563764,296.71568683959623,1.2181595958205236
near-term Future,1,13.4.2,ssp126,299.3469792523006,1.3833791431477316,297.7450161383507,1.6507819276902609,302.05692401803054,1.3291010861489703,299.2589609809544,1.27771841818425,298.28482446020774,1.2798776291662577
near-term Future,1,13.5.1,ssp126,303.41510326380063,1.3207285861627511,302.0559379278345,1.3371104995378928,305.3781328060316,1.3575421835743526,303.43097574648647,1.307059171553675,302.7622691278143,1.2810641247632653
near-term Future,1,13.5.2,ssp126,301.740237066135,1.2145160914130884,300.8855233481589,1.293861769261575,303.9574800930852,1.0301913087550325,301.30668580760124,1.3120974413744548,300.7845197388366,1.223515580218141
near-term Future,1,13.6.1,ssp126,302.86627644831424,1.2389874278393123,301.95089341241413,1.3495305766135246,304.76367698835287,0.9902253908446212,302.869866286568,1.389806600939572,301.85213414454194,1.2283711054470565
near-term Future,1,13.6.2,ssp126,301.97217346022626,1.3473872616548839,300.20668496747385,1.5454394184982228,303.8656274422355,1.1120208228367225,302.55000683162524,1.432950980430963,301.2244728566264,1.302408308670259
near-term Future,1,14.1.1,ssp126,305.8261620039747,1.4142629933222146,301.21416940984994,1.8337127853979958,307.3462312872513,1.182563362779291,309.23023620190827,1.2298493271217197,305.4213819097162,1.4189260058820423
near-term Future,1,14.1.2,ssp126,305.2880992740468,1.3795732572884845,301.119571942556,1.7892516328197061,307.27373415490854,1.1556007239414683,308.0685091284047,1.2192868046281546,304.60339367793154,1.3617285906758063
near-term Future,1,14.2.1,ssp126,306.3479650800949,1.1514664196803537,303.8635644787592,1.4643410568118789,307.6662327136164,0.9514464538780061,308.05190350988636,1.0556804007568772,305.75619972229003,1.1402190024204977
near-term Future,1,14.3.1,ssp126,307.3683235109133,1.3289191619967937,302.3917137851106,1.39161280976791,307.4194267604662,1.2695278270669945,310.8435906410217,1.0859096504222876,308.7382486397879,1.5723966602413668
near-term Future,1,14.3.2,ssp126,305.49911762455207,1.4944261978125013,300.3051765465567,1.5117678175078595,306.0996041513526,1.4037113708427498,309.0827761882284,1.3029771946931348,306.4195560262491,1.7624149519966217
near-term Future,1,14.4.1,ssp126,307.3139223108154,1.3456644751190083,306.2185173061722,1.5656512710577495,310.4685814484306,1.2999446062491202,306.6237323338052,1.269418508709819,305.9086276387644,1.2508011129942211
near-term Future,1,14.4.2,ssp126,305.96779672762426,1.2950641861639731,304.686280008918,1.4680293768414785,308.0706828930067,1.0495470497954926,306.2100524554045,1.408968805859292,304.86769798614165,1.2565803020458546
near-term Future,1,14.4.3,ssp126,301.13536831441445,1.247463892451826,299.93628400707917,1.477079206204131,303.6958926972099,0.9897402226335146,300.79787117750743,1.3039272827937651,300.07698217454845,1.223216520788636
near-term Future,1,14.5.1,ssp126,305.93219512164063,1.224354803702738,304.5964134172345,1.2770806061245175,307.7766699608512,0.9466605450116887,306.21672454087627,1.3951276720553167,305.104420937339,1.2801446533492218
near-term Future,1,14.5.2,ssp126,307.46071165897615,1.2419061722020288,306.5704194875473,1.2153102429555034,308.8068783221037,1.2275937795281635,307.4992760484115,1.3066097189747339,306.9436205459427,1.2173219872894165
near-term Future,1,14.6.1,ssp126,299.7629870877941,1.294381692461922,295.4124294926934,1.2829449371388577,298.19599638151084,1.1803752000685748,303.68634342857024,1.1977642228328094,301.69495059338243,1.5185956739141595
near-term Future,1,15.1.1,ssp126,306.547324258873,1.2781493675049092,303.5225374032419,1.5527251577144838,308.5609978310958,1.0286007978104763,308.19075361500614,1.2852477829459872,305.8495582857237,1.250931170117731
near-term Future,1,15.1.2,ssp126,305.01474834409134,1.3320397431625715,302.08366102293024,1.6029976166689934,307.0246482708143,1.0745424059591855,306.5953678454523,1.341642826743751,304.2913805691226,1.313914646612691
near-term Future,1,15.2.1,ssp126,307.01971301946827,1.1477298332204242,304.69841868928137,1.466708233893815,308.67511291586834,0.8942785258486126,308.52598630573436,1.0574528129669147,306.12520387167456,1.1788809706849435
near-term Future,1,15.2.2,ssp126,306.0170572809995,1.068649699181794,304.031194489222,1.339402465461621,307.0847607396996,0.8554974564833984,307.4936760827769,0.9869558332634796,305.4140529993078,1.0982101364395938
near-term Future,1,15.2.3,ssp126,306.7217466853819,1.2779676192399307,304.2702553595211,1.5367924669020674,308.4046295953833,1.0082369364005075,308.07295653716375,1.2394798438945855,306.08532957726777,1.3328687789413927
near-term Future,1,15.3.1,ssp126,303.79831185353936,1.2678966932291367,300.6927153761505,1.5718822482501302,306.04043949624764,1.0356416075161725,305.3810601931033,1.244716449005491,303.01106389475393,1.224640550342368
near-term Future,1,15.4.1,ssp126,303.9269568929692,1.3948726318046454,300.0634600504915,1.6262025724575864,303.35320620909977,1.052666999639598,307.3172994331691,1.2768791071192638,304.9106437532194,1.6306689015714113
near-term Future,1,15.5.1,ssp126,305.7415415271612,1.2902906195715786,303.20772764885675,1.3706030284782038,305.3135609261886,1.2847959794097434,307.46109540275904,1.143277675022425,306.9484274954324,1.3647928209149356
near-term Future,1,15.5.2,ssp126,305.37655899696233,1.3359043912812965,303.1163175454376,1.4321878389262537,305.5803958245982,1.335153560924386,306.704709686611,1.2037592946786049,306.06910116174714,1.374745672442053
near-term Future,1,15.6.1,ssp126,307.26359679598414,1.2164862135057177,306.64986201567007,1.2724480466702417,308.93112782602725,0.9930945736714989,307.1146637883393,1.3731534717393927,306.3369199664776,1.2284392196927065
near-term Future,1,2.1.1,ssp126,261.41285169162666,3.3768852184054676,247.21813337384384,3.8136276480678113,256.08997677864056,3.1615967766798576,276.5936169515022,0.5122389566180954,265.52280190132876,6.057348674947176
near-term Future,1,2.1.2,ssp126,258.57071108890926,2.7916975854467783,243.9758760105422,2.548888305391678,253.68752365563913,3.154186455714523,276.12551821497345,1.0786221621477208,260.2327869761047,4.397689633945689
near-term Future,1,2.1.3,ssp126,262.1945664921328,3.1905255850347256,247.77930472306113,3.6058465556231702,256.7139798335206,2.8253726478403145,277.66690213243805,0.9268325552854018,266.3878886429599,5.4361828223614355
near-term Future,1,2.1.4,ssp126,262.78502958047255,2.968539843719519,247.8766545994818,3.039328274616622,258.061217617354,2.7884855344720823,278.74799428250094,1.2412855648637624,266.2062351442628,4.826383593019402
near-term Future,1,2.1.5,ssp126,266.7928035721611,2.4438135111171277,251.85881882301655,2.994020822417042,261.9547623663946,2.431939306609218,282.9084390037816,1.5047471538182524,270.2005410994604,2.8593570980207503
near-term Future,1,2.1.6,ssp126,265.8397354540958,2.080015015317458,252.47702163507472,1.7902571403786531,261.37919071235774,2.579140351509567,280.1964639947628,1.3865864040776517,269.0859155148321,2.563593260103116
near-term Future,1,2.1.7,ssp126,267.04736616857537,2.5289800318306064,252.61345683629128,2.7900123091109315,262.52660569028643,2.7805401064968116,282.19663523505886,1.4076777825956377,270.61542317990967,3.149204850221503
near-term Future,1,2.1.8,ssp126,264.7185608668183,2.915859986656409,249.55714896832268,3.2951003083038337,258.8592378958861,2.3981304722566392,281.48804030927636,1.539363193178687,268.7233016837398,4.454593374754129
near-term Future,1,2.1.9,ssp126,265.7432368037095,2.914541833507511,251.69404620350014,3.59809707861109,259.9862493550259,2.367512030469271,281.72558944999844,1.5429024914049467,269.3373616562722,4.176225514892725
near-term Future,1,2.2.1,ssp126,270.72873411044213,3.203398514126741,258.1094794483532,5.087808839657294,266.6774203025843,2.304622483181812,285.3276963921733,1.5688289439758627,272.57904049627234,3.895690848959513
near-term Future,1,2.2.2,ssp126,271.2937841227135,2.7703564825652736,258.32498730219476,4.0636595347073445,267.64511153430476,2.0390557853706914,286.68177482413205,1.744422186178781,272.2859485038861,3.264183736656097
near-term Future,1,2.2.3,ssp126,277.6081472491304,2.5449314102757477,267.77176422256827,4.011431750044018,275.0830652643617,2.2414409543882488,289.622340081671,1.9667071812656864,277.7689934724487,1.9819113022090789
near-term Future,1,2.2.4,ssp126,275.218446901221,2.784835726670072,265.9491594148925,5.073648815205432,271.5191297351874,2.044628587723908,287.6074516271508,1.8078516178188302,275.6251419260104,2.251024292387006
near-term Future,1,2.2.5,ssp126,280.94886739925363,1.9104491359349591,271.3423243570184,1.9556361684162349,279.67492391824743,1.8386343096090547,291.5639612857155,2.1235465416629467,281.0313795622139,1.7226580606905726
near-term Future,1,2.2.6,ssp126,280.9002875092669,1.6726021243676215,277.5242172045262,1.5640636077547252,278.4058450098757,1.4109576384584388,284.8280202316201,1.9112447091664517,282.79912139703936,1.8034393078940258
near-term Future,1,2.3.1,ssp126,269.43671135722485,2.3056492110201092,255.20608561530406,2.9268289857432315,266.5712558041707,1.7688308453139516,286.17618922131214,1.78770816052897,269.52200382245434,2.755782377725035
near-term Future,1,2.4.1,ssp126,269.6779558727676,2.5602895752610695,253.73069822719322,3.4250606626634728,265.0368469091865,1.7123094205539253,287.5779730993639,1.9551766102465038,272.0874170786932,3.171547103635313
near-term Future,1,2.4.2,ssp126,269.0245853942646,2.5014514143374784,252.09248964711492,3.5744967577212243,263.9814002063627,1.6846891922101275,287.6561213705081,1.8811943829292765,272.0775969074004,2.8899055336886335
near-term Future,1,2.4.3,ssp126,272.4742142512193,2.4617697627683732,259.74560042955574,3.969374793289454,268.5141620071389,2.4861176329072965,285.87665969551904,1.6422686749148276,275.55036740338113,1.7704311024561592
near-term Future,1,2.4.4,ssp126,266.54046082143645,2.5794573714163676,249.63089127966484,3.1561659342785084,260.9320343141796,1.8795184048404163,285.3515068679011,1.9152103247114294,269.96110431420954,3.3864773000414234
near-term Future,1,3.1.1,ssp126,275.61593046579196,2.182895112646794,261.0976676586867,2.8669218507353555,274.55557495760974,1.756144889829356,291.6695284182092,1.9922937609731157,274.8549384970399,2.128486358062574
near-term Future,1,3.1.2,ssp126,277.6836449733857,2.114596561298699,262.7331686082244,2.704534950931288,277.53606183110526,1.7922019602151193,293.71870107443436,2.0436608870347577,276.44719964355573,1.927002165657964
near-term Future,1,3.1.3,ssp126,276.1353429402917,2.120785938993654,259.06545336519974,2.803774167169422,276.25884716407194,1.6499289050417345,294.1527034434028,1.9473217558968017,274.7224559115258,2.094634373388174
near-term Future,1,3.2.1,ssp126,272.9277286220187,2.0907465432718912,256.33071272585653,2.5297362341751963,272.05830761054995,1.618137913004466,290.68257733935894,1.975404199760355,272.31515022124404,2.249576894280783
near-term Future,1,3.2.2,ssp126,272.92448129915863,1.9215275058137544,256.23871526100856,2.074862086501348,272.5464075873942,1.4765055281166064,290.4233480868132,2.084003547088674,272.1619600277386,2.0548691238787598
near-term Future,1,3.2.3,ssp126,274.7215442825012,2.0642185958991255,256.45467751454595,2.350499325685739,274.32863053531037,1.4356313392131075,293.5534931383962,2.0732850019935363,274.1941907345838,2.406376339308039
near-term Future,1,3.3.1,ssp126,274.2455215198361,2.404554639132663,255.6069678205455,3.0867020701196672,272.6995178481094,1.6924214002101534,293.6232127210368,2.048363892142028,274.7007724331588,2.807875224723917
near-term Future,1,3.3.2,ssp126,279.7629492811563,2.102478255353571,261.2754557154937,2.1632011259798016,280.450934411859,1.3095094553939717,296.73921949593915,2.290042267875158,280.2376737600653,2.65403896801486
near-term Future,1,3.4.1,ssp126,273.9576143253709,2.6041096829707393,255.84135378027236,3.515080718660343,271.0456521197155,1.4186058361328349,292.8115120189086,2.4242945908213294,275.80545264080536,3.0807808002108477
near-term Future,1,3.4.2,ssp126,276.4422508318014,2.5114246274939904,261.3294508097979,3.426122612015927,273.95590214841224,2.007065784146281,291.62637845225953,2.298214844195382,278.591519093068,2.329576942157724
near-term Future,1,3.4.3,ssp126,277.5002522384711,2.2964066139024593,263.82667997851456,2.8591721670781496,275.07324917459897,2.015653036709337,291.7739049034533,2.1705569521455033,279.082795067442,2.1491967033180046
near-term Future,1,3.4.4,ssp126,275.0595220013931,2.2711989997488353,260.7203701653009,3.1877533386188777,272.32651814915965,2.2615922942756557,289.8585533350447,1.7184478829253749,277.08029709368407,1.9306057443456865
near-term Future,1,3.4.5,ssp126,274.5973514204569,2.4406259662555265,256.11775341817633,3.0405827413611597,272.44843912808426,1.5436969138825425,293.3048691202246,2.2643595445745888,276.18204621436286,2.9303794563670587
