Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Future,15,15.1.2,ssp126,5.99E-05,-9.276732057,2.34E-05,1.897552685,3.32E-05,-0.801586772,9.00E-05,-19.76135144,9.25E-05,-2.777793916
mid-term Future,15,15.1.2,ssp126,5.60E-05,-15.20714909,2.39E-05,4.06361553,2.96E-05,-11.66790404,8.10E-05,-27.7524263,8.96E-05,-5.817938192
long-term Future,15,15.1.2,ssp126,5.77E-05,-12.6060307,2.40E-05,4.684791612,3.29E-05,-1.709313589,8.18E-05,-27.07575589,9.22E-05,-3.171646184
near-term Future,15,15.2.1,ssp126,3.36E-05,-5.535991862,1.29E-05,23.15665253,2.35E-05,6.962600793,4.74E-05,-19.98032843,5.00E-05,0.105806554
mid-term Future,15,15.2.1,ssp126,3.15E-05,-11.23913154,1.36E-05,30.31491851,1.86E-05,-15.48431764,4.46E-05,-24.62571809,4.93E-05,-1.248809153
long-term Future,15,15.2.1,ssp126,3.30E-05,-7.062726468,1.41E-05,34.98461223,2.09E-05,-5.19395741,4.74E-05,-19.96251211,4.96E-05,-0.597993954
near-term Future,15,15.2.2,ssp126,3.98E-05,-4.570234194,2.24E-05,20.06310286,2.79E-05,5.902759711,4.52E-05,-23.47113643,6.33E-05,1.372718951
mid-term Future,15,15.2.2,ssp126,3.70E-05,-11.14328876,2.44E-05,30.84579302,2.17E-05,-17.48572782,4.17E-05,-29.30773202,6.08E-05,-2.540644393
long-term Future,15,15.2.2,ssp126,3.98E-05,-4.605806991,2.39E-05,28.22047807,2.53E-05,-3.995663091,4.62E-05,-21.72403703,6.39E-05,2.394742543
near-term Future,15,15.2.3,ssp126,3.76E-05,-9.246920049,1.85E-05,20.48180414,2.43E-05,-0.569303984,4.73E-05,-26.66434684,6.00E-05,-2.006624096
mid-term Future,15,15.2.3,ssp126,3.53E-05,-14.8279354,1.94E-05,25.94639977,1.93E-05,-21.02806372,4.49E-05,-30.38221558,5.79E-05,-5.396849088
long-term Future,15,15.2.3,ssp126,3.74E-05,-9.743802249,2.02E-05,31.5943728,2.26E-05,-7.796199787,4.85E-05,-24.82003976,5.85E-05,-4.383536538
near-term Future,15,15.3.1,ssp126,5.41E-05,-13.25905025,2.30E-05,0.743446307,2.01E-05,-0.89997138,7.63E-05,-25.51897334,9.64E-05,-6.736546028
mid-term Future,15,15.3.1,ssp126,5.10E-05,-18.19615364,2.34E-05,2.379939385,1.77E-05,-12.60120714,6.88E-05,-32.84902214,9.45E-05,-8.52918288
long-term Future,15,15.3.1,ssp126,5.22E-05,-16.31774157,2.28E-05,0.074967603,1.92E-05,-5.307411932,7.02E-05,-31.5109527,9.63E-05,-6.795351622
near-term Future,15,15.4.1,ssp126,4.74E-05,2.192367613,1.92E-05,19.30605332,3.56E-05,4.612084296,7.49E-05,-9.879822155,5.95E-05,15.40425372
mid-term Future,15,15.4.1,ssp126,4.78E-05,3.076893464,1.88E-05,16.47062026,3.71E-05,9.076818392,7.43E-05,-10.61022339,6.05E-05,17.28679884
long-term Future,15,15.4.1,ssp126,4.67E-05,0.764793623,2.27E-05,41.01518316,3.64E-05,6.979243989,7.02E-05,-15.59350194,5.74E-05,11.33331094
near-term Future,15,15.5.1,ssp126,4.45E-05,9.655438364,5.00E-06,2.730091784,2.22E-06,6.261420263,0.000108577,3.763764066,6.19E-05,23.4584623
mid-term Future,15,15.5.1,ssp126,4.43E-05,9.278821945,4.78E-06,-1.818870033,1.26E-06,-39.93675947,0.000109087,4.250514838,6.12E-05,22.1734034
long-term Future,15,15.5.1,ssp126,4.40E-05,8.506061137,4.53E-06,-6.931212802,2.06E-06,-1.367520057,0.000108293,3.492548813,6.09E-05,21.56284856
near-term Future,15,15.5.2,ssp126,4.43E-05,7.367392629,5.10E-06,-2.774045652,2.33E-06,-1.862410141,0.000107463,1.119838986,6.23E-05,22.65292324
mid-term Future,15,15.5.2,ssp126,4.36E-05,5.525894463,4.85E-06,-7.641501373,1.06E-06,-55.33121045,0.000106281,0.007793228,6.13E-05,20.7201874
long-term Future,15,15.5.2,ssp126,4.30E-05,4.05481346,4.49E-06,-14.53394292,2.32E-06,-2.299335129,0.000104621,-1.554173225,6.02E-05,18.6348007
near-term Future,15,15.6.1,ssp126,5.05E-05,-12.99996227,1.74E-06,7.002606959,2.66E-05,-4.186146231,8.78E-05,-27.32277264,8.55E-05,5.07961213
mid-term Future,15,15.6.1,ssp126,4.48E-05,-22.86737859,1.90E-06,16.62625196,2.14E-05,-22.70259403,7.62E-05,-36.89252506,7.92E-05,-2.642680395
long-term Future,15,15.6.1,ssp126,4.72E-05,-18.73968542,2.53E-06,55.48106052,2.54E-05,-8.377311173,7.87E-05,-34.86785178,8.17E-05,0.440376048
near-term Future,15,2.1.1,ssp126,2.83E-06,20.19093484,5.06E-07,7.224021365,1.14E-06,10.97680523,5.99E-06,14.66835252,3.62E-06,36.8410534
mid-term Future,15,2.1.1,ssp126,3.13E-06,33.28852355,5.75E-07,21.66180321,1.35E-06,31.01037027,6.84E-06,30.94604856,3.73E-06,41.04116019
long-term Future,15,2.1.1,ssp126,3.05E-06,29.82738614,5.77E-07,22.15389431,1.28E-06,24.06351046,6.32E-06,20.97908388,4.01E-06,51.45593718
near-term Future,15,2.1.2,ssp126,5.41E-06,18.48842502,3.47E-06,27.01614793,2.77E-06,2.43243736,8.66E-06,13.60386504,6.66E-06,28.99566387
mid-term Future,15,2.1.2,ssp126,5.84E-06,27.9658258,3.87E-06,41.57555215,3.18E-06,17.7222465,9.27E-06,21.65808603,7.00E-06,35.74677415
long-term Future,15,2.1.2,ssp126,6.12E-06,34.02202129,4.26E-06,55.9177951,3.25E-06,20.22775849,9.44E-06,23.87302688,7.55E-06,46.36018785
near-term Future,15,2.1.3,ssp126,3.74E-06,16.35403633,1.27E-06,9.860426634,1.74E-06,3.669696938,6.75E-06,8.610082281,5.15E-06,36.88396515
mid-term Future,15,2.1.3,ssp126,4.08E-06,26.80374384,1.44E-06,24.54671909,2.11E-06,25.61489106,7.62E-06,22.52070191,5.10E-06,35.57014501
long-term Future,15,2.1.3,ssp126,3.92E-06,21.95659727,1.46E-06,26.74710474,1.98E-06,17.82163987,6.87E-06,10.43590203,5.35E-06,42.28343166
near-term Future,15,2.1.4,ssp126,6.12E-06,10.14505327,2.40E-06,6.540144348,3.02E-06,-1.818155484,1.02E-05,5.922521316,8.82E-06,23.02850652
mid-term Future,15,2.1.4,ssp126,6.55E-06,17.9265663,2.73E-06,21.16345428,3.62E-06,17.73406898,1.14E-05,18.01780427,8.42E-06,17.42175898
long-term Future,15,2.1.4,ssp126,6.58E-06,18.40862781,2.68E-06,18.7432211,3.41E-06,11.10056699,1.04E-05,7.445375631,9.86E-06,37.61768803
near-term Future,15,2.1.5,ssp126,8.84E-06,6.282640249,4.21E-06,8.43793288,5.39E-06,-1.175916945,1.32E-05,7.077794939,1.25E-05,8.282870144
mid-term Future,15,2.1.5,ssp126,9.40E-06,12.95229048,4.63E-06,19.19425537,5.26E-06,-3.710023484,1.45E-05,17.17854512,1.32E-05,14.11415534
long-term Future,15,2.1.5,ssp126,9.41E-06,13.08489889,4.96E-06,27.68165038,5.26E-06,-3.663970942,1.44E-05,16.32462496,1.30E-05,12.69014962
near-term Future,15,2.1.6,ssp126,9.98E-06,3.648402542,5.31E-06,18.38124555,6.60E-06,-1.788724349,1.46E-05,-0.505062703,1.35E-05,6.583079333
mid-term Future,15,2.1.6,ssp126,1.09E-05,13.66755962,5.57E-06,24.22197886,6.42E-06,-4.534445185,1.74E-05,18.8245459,1.44E-05,13.77351943
long-term Future,15,2.1.6,ssp126,1.12E-05,16.05318934,5.82E-06,29.65521587,6.43E-06,-4.378671503,1.68E-05,14.89942608,1.56E-05,23.80922742
near-term Future,15,2.1.7,ssp126,7.41E-06,5.24715744,2.66E-06,9.381913337,4.97E-06,4.033486057,1.14E-05,2.727753844,1.06E-05,7.569886683
mid-term Future,15,2.1.7,ssp126,7.89E-06,11.98090389,2.79E-06,14.70012536,4.54E-06,-4.832343317,1.31E-05,18.05269824,1.10E-05,12.34792359
long-term Future,15,2.1.7,ssp126,7.89E-06,11.93999425,2.94E-06,20.80061068,4.54E-06,-4.974337735,1.27E-05,14.00147393,1.14E-05,15.71603408
near-term Future,15,2.1.8,ssp126,4.17E-06,18.49094778,1.29E-06,2.255087749,1.80E-06,5.145474385,7.49E-06,12.52760251,6.06E-06,37.3331727
mid-term Future,15,2.1.8,ssp126,4.22E-06,19.90060657,1.53E-06,21.39919129,1.91E-06,11.11898712,7.64E-06,14.85463316,5.75E-06,30.40231015
long-term Future,15,2.1.8,ssp126,4.15E-06,17.90167093,1.48E-06,16.8507634,1.73E-06,0.95440487,8.02E-06,20.47934577,5.36E-06,21.62036543
near-term Future,15,2.1.9,ssp126,4.46E-06,19.46284771,1.27E-06,6.102780644,1.99E-06,6.468090077,8.10E-06,15.37333328,6.44E-06,33.64417154
mid-term Future,15,2.1.9,ssp126,4.55E-06,21.86496407,1.40E-06,16.96469105,2.17E-06,16.19730341,8.24E-06,17.44308184,6.34E-06,31.66022912
long-term Future,15,2.1.9,ssp126,4.48E-06,19.95119601,1.41E-06,17.12640488,2.02E-06,8.257103894,8.48E-06,20.79108016,6.02E-06,24.9966075
near-term Future,15,2.2.1,ssp126,5.13E-06,22.01257348,1.66E-06,12.5896253,1.85E-06,5.068837651,1.09E-05,21.58273654,6.02E-06,32.31285665
mid-term Future,15,2.2.1,ssp126,5.25E-06,24.78926629,1.87E-06,26.72432293,2.21E-06,25.45812787,1.10E-05,22.32250821,5.84E-06,28.4452008
long-term Future,15,2.2.1,ssp126,5.11E-06,21.59793824,1.95E-06,32.45307203,2.00E-06,13.42039596,1.01E-05,12.74719297,6.35E-06,39.65239409
near-term Future,15,2.2.2,ssp126,6.90E-06,19.07830089,2.88E-06,9.790183532,4.44E-06,20.395488,1.38E-05,16.17673794,6.40E-06,30.05089585
mid-term Future,15,2.2.2,ssp126,7.63E-06,31.73747957,3.04E-06,15.89639535,6.22E-06,68.58231396,1.45E-05,22.15504235,6.66E-06,35.38383114
long-term Future,15,2.2.2,ssp126,7.09E-06,22.36673534,3.43E-06,30.51500743,4.83E-06,30.95477022,1.29E-05,9.011848914,7.14E-06,45.14720622
near-term Future,15,2.2.3,ssp126,1.49E-05,11.15518883,1.08E-05,22.03087526,8.45E-06,12.66876258,2.15E-05,4.899832876,1.89E-05,12.39072918
mid-term Future,15,2.2.3,ssp126,1.58E-05,17.20808744,1.12E-05,26.92045911,8.77E-06,16.87397537,2.32E-05,13.16048104,1.99E-05,18.1571367
long-term Future,15,2.2.3,ssp126,1.54E-05,14.64300156,1.05E-05,18.89171111,7.71E-06,2.769022947,2.24E-05,9.556132533,2.11E-05,25.55837068
near-term Future,15,2.2.4,ssp126,1.18E-05,9.872282296,7.98E-06,23.85609045,6.55E-06,13.66991802,1.89E-05,1.682693726,1.39E-05,13.24234739
mid-term Future,15,2.2.4,ssp126,1.30E-05,20.95990628,8.30E-06,28.89843444,7.11E-06,23.30146635,2.19E-05,17.6487632,1.49E-05,21.45403832
long-term Future,15,2.2.4,ssp126,1.22E-05,12.7417624,7.84E-06,21.70330982,6.18E-06,7.203560301,1.89E-05,1.910976192,1.57E-05,28.68630245
near-term Future,15,2.2.5,ssp126,2.17E-05,7.473236322,1.94E-05,29.73061226,1.38E-05,-0.803821325,2.50E-05,-0.607417112,2.80E-05,6.518163042
mid-term Future,15,2.2.5,ssp126,2.26E-05,11.91191226,1.96E-05,31.10290601,1.40E-05,0.103518773,2.53E-05,0.386247328,3.15E-05,19.73410445
long-term Future,15,2.2.5,ssp126,2.24E-05,11.11506373,1.82E-05,21.36162824,1.39E-05,-0.228178584,2.67E-05,6.098526253,3.12E-05,18.46791881
near-term Future,15,2.2.6,ssp126,3.39E-05,4.90549393,3.56E-05,6.919564005,2.59E-05,3.990898335,2.88E-05,2.053837724,4.56E-05,5.878360366
mid-term Future,15,2.2.6,ssp126,3.46E-05,7.103013247,3.63E-05,8.859566502,2.61E-05,4.838856253,2.88E-05,2.288679195,4.70E-05,9.186464422
long-term Future,15,2.2.6,ssp126,3.35E-05,3.679131716,3.47E-05,4.09558261,2.59E-05,3.919831025,2.96E-05,4.855873015,4.44E-05,2.988152962
near-term Future,15,2.3.1,ssp126,5.84E-06,13.51773739,1.58E-06,18.07565412,2.59E-06,17.07015575,1.59E-05,10.38450925,3.22E-06,25.84783971
mid-term Future,15,2.3.1,ssp126,6.14E-06,19.43664849,1.71E-06,27.22880212,3.09E-06,39.58666971,1.62E-05,13.03664225,3.42E-06,34.0202951
long-term Future,15,2.3.1,ssp126,5.96E-06,15.75811058,1.78E-06,32.36839422,2.75E-06,24.09851644,1.56E-05,8.612768402,3.62E-06,41.72431952
near-term Future,15,2.4.1,ssp126,7.12E-06,11.92124858,3.27E-06,11.40768984,3.72E-06,2.694644803,1.30E-05,14.77616625,8.35E-06,11.55829345
mid-term Future,15,2.4.1,ssp126,7.15E-06,12.42160127,3.45E-06,17.58783605,3.95E-06,8.947643276,1.28E-05,12.98175626,8.31E-06,11.01937972
long-term Future,15,2.4.1,ssp126,7.29E-06,14.59798366,3.73E-06,26.9097916,4.25E-06,17.17074593,1.33E-05,16.99325497,7.85E-06,4.937064108
near-term Future,15,2.4.2,ssp126,8.40E-06,2.68992763,4.11E-06,3.207050281,4.98E-06,-2.15610008,1.39E-05,9.286435098,1.06E-05,-3.411100173
mid-term Future,15,2.4.2,ssp126,8.61E-06,5.191596597,4.22E-06,5.885429278,5.03E-06,-1.159814206,1.36E-05,6.805028232,1.16E-05,5.952297536
long-term Future,15,2.4.2,ssp126,8.94E-06,9.287126362,4.66E-06,16.9356829,5.20E-06,2.18960344,1.49E-05,17.24970331,1.09E-05,-0.42399206
near-term Future,15,2.4.3,ssp126,1.54E-05,5.354874581,9.65E-06,11.31157306,1.00E-05,2.457671077,1.96E-05,-1.402568314,2.24E-05,10.96618615
mid-term Future,15,2.4.3,ssp126,1.64E-05,12.33929992,1.00E-05,15.69135763,1.03E-05,5.006043649,2.27E-05,14.18659008,2.28E-05,12.95560064
long-term Future,15,2.4.3,ssp126,1.65E-05,12.82878965,1.14E-05,30.96726957,9.97E-06,1.97594184,2.23E-05,12.21984512,2.24E-05,10.8322407
near-term Future,15,2.4.4,ssp126,6.06E-06,10.10132357,2.46E-06,1.991884654,3.26E-06,-1.436738872,1.06E-05,12.98043508,7.86E-06,13.92545501
mid-term Future,15,2.4.4,ssp126,6.29E-06,14.31029737,2.85E-06,18.13039444,3.55E-06,7.320946655,1.04E-05,10.97481818,8.30E-06,20.31284777
long-term Future,15,2.4.4,ssp126,6.06E-06,10.12363881,2.82E-06,16.85520161,3.46E-06,4.603403129,1.03E-05,9.98651144,7.65E-06,10.79282347
near-term Future,15,3.1.1,ssp126,1.10E-05,7.242245972,6.35E-06,23.56038089,5.57E-06,-11.61477006,2.07E-05,5.198235116,1.13E-05,15.35000335
mid-term Future,15,3.1.1,ssp126,1.17E-05,14.03837502,6.66E-06,29.74212142,6.46E-06,2.625882603,2.13E-05,8.344571049,1.23E-05,25.29453865
long-term Future,15,3.1.1,ssp126,1.15E-05,11.78284287,6.21E-06,20.9385833,5.69E-06,-9.730492911,2.13E-05,8.387882547,1.28E-05,30.42782026
near-term Future,15,3.1.2,ssp126,1.27E-05,10.00500172,7.89E-06,20.83111144,6.19E-06,-1.692980322,2.29E-05,7.368370472,1.38E-05,15.29142977
mid-term Future,15,3.1.2,ssp126,1.35E-05,16.90516174,8.41E-06,28.74064046,7.31E-06,16.09950046,2.34E-05,9.630106417,1.49E-05,24.51967779
long-term Future,15,3.1.2,ssp126,1.34E-05,16.15375727,7.87E-06,20.53804293,6.48E-06,2.921647586,2.41E-05,12.89821713,1.54E-05,29.2061049
near-term Future,15,3.1.3,ssp126,6.33E-06,7.238783687,2.15E-06,11.81698488,2.32E-06,2.497333211,1.65E-05,8.229759898,4.28E-06,4.340919829
mid-term Future,15,3.1.3,ssp126,6.40E-06,8.363861591,2.21E-06,14.61315852,2.57E-06,13.30617894,1.57E-05,2.955072884,5.01E-06,22.33492595
long-term Future,15,3.1.3,ssp126,6.22E-06,5.269822851,2.10E-06,8.92782404,2.35E-06,3.672431159,1.59E-05,4.481955023,4.49E-06,9.602493176
near-term Future,15,3.2.1,ssp126,5.82E-06,1.819786802,1.55E-06,5.615427503,2.80E-06,14.73169429,1.58E-05,-0.693689915,3.06E-06,2.411645506
mid-term Future,15,3.2.1,ssp126,6.17E-06,7.998352498,1.69E-06,15.24922554,3.08E-06,26.29245579,1.64E-05,3.153928111,3.41E-06,14.30902671
long-term Future,15,3.2.1,ssp126,5.91E-06,3.48974131,1.67E-06,14.11874797,2.80E-06,14.87578725,1.59E-05,-0.10971992,3.25E-06,9.073184849
near-term Future,15,3.2.2,ssp126,1.11E-05,9.06015709,6.14E-06,21.66231385,6.44E-06,11.54297466,2.41E-05,8.49349856,7.42E-06,0.371639717
mid-term Future,15,3.2.2,ssp126,1.12E-05,10.40035561,6.17E-06,22.07349135,7.22E-06,25.09588909,2.37E-05,7.026221449,7.44E-06,0.67036753
long-term Future,15,3.2.2,ssp126,1.15E-05,13.08268309,6.25E-06,23.7125581,6.42E-06,11.19495718,2.58E-05,16.41900987,7.31E-06,-1.076321887
near-term Future,15,3.2.3,ssp126,1.17E-05,3.822757304,7.27E-06,15.86165297,7.42E-06,14.03829352,2.27E-05,2.437642668,9.48E-06,-6.58407127
mid-term Future,15,3.2.3,ssp126,1.19E-05,5.573518574,7.42E-06,18.17368123,7.66E-06,17.69045765,2.26E-05,1.912425814,9.91E-06,-2.389273043
long-term Future,15,3.2.3,ssp126,1.23E-05,8.664366603,7.86E-06,25.16908305,7.37E-06,13.24453194,2.36E-05,6.508193564,1.03E-05,1.087341892
near-term Future,15,3.3.1,ssp126,9.05E-06,2.267278917,5.99E-06,13.56678239,5.28E-06,6.446115961,1.62E-05,2.829199456,8.67E-06,-7.209799969
mid-term Future,15,3.3.1,ssp126,9.22E-06,4.218786582,6.06E-06,14.80624191,5.52E-06,11.24322369,1.63E-05,3.31687706,8.93E-06,-4.444797257
long-term Future,15,3.3.1,ssp126,9.55E-06,7.92805925,6.50E-06,23.12113109,5.72E-06,15.28551578,1.70E-05,8.014052449,8.90E-06,-4.680706564
near-term Future,15,3.3.2,ssp126,1.27E-05,-0.123887509,8.00E-06,12.88581027,8.77E-06,-0.928469262,2.38E-05,1.322294403,1.00E-05,-9.154081266
mid-term Future,15,3.3.2,ssp126,1.32E-05,3.930225223,7.64E-06,7.905016169,9.13E-06,3.153563138,2.47E-05,5.138372859,1.10E-05,0.130807696
long-term Future,15,3.3.2,ssp126,1.34E-05,5.664269626,8.07E-06,13.92870743,9.37E-06,5.796154006,2.52E-05,6.918770849,1.08E-05,-1.716877909
near-term Future,15,3.4.1,ssp126,1.21E-05,4.495358095,6.38E-06,5.20486282,7.76E-06,1.889588935,2.06E-05,7.721930831,1.37E-05,1.076865813
mid-term Future,15,3.4.1,ssp126,1.20E-05,3.308670223,6.00E-06,-1.062721874,7.64E-06,0.28783158,2.00E-05,4.701809429,1.43E-05,5.279004417
long-term Future,15,3.4.1,ssp126,1.30E-05,11.91419363,6.67E-06,10.05695788,8.27E-06,8.527724351,2.27E-05,18.78963231,1.41E-05,3.729936475
near-term Future,15,3.4.2,ssp126,2.30E-05,3.403184563,1.42E-05,6.135539006,1.49E-05,7.529089548,3.12E-05,-2.480433502,3.15E-05,6.631420583
mid-term Future,15,3.4.2,ssp126,2.41E-05,8.777725697,1.51E-05,13.34628049,1.62E-05,17.24038153,3.25E-05,1.543539699,3.27E-05,10.7480154
long-term Future,15,3.4.2,ssp126,2.42E-05,9.040407091,1.67E-05,25.13997088,1.61E-05,15.96161086,3.29E-05,2.647290825,3.11E-05,5.219912529
near-term Future,15,3.4.3,ssp126,2.95E-05,2.615522034,2.58E-05,5.829355503,2.30E-05,2.901003298,3.82E-05,2.531577841,3.11E-05,0.52310472
mid-term Future,15,3.4.3,ssp126,3.18E-05,10.64491794,2.83E-05,16.08976083,2.74E-05,22.61096423,3.72E-05,-0.135998534,3.43E-05,10.80228747
long-term Future,15,3.4.3,ssp126,3.21E-05,11.78795397,2.75E-05,13.11973213,2.69E-05,20.44642998,4.00E-05,7.350165016,3.39E-05,9.6181417
near-term Future,15,3.4.4,ssp126,2.14E-05,2.815225348,1.62E-05,8.377850006,1.45E-05,1.653169911,2.76E-05,-4.55527905,2.72E-05,8.645768985
mid-term Future,15,3.4.4,ssp126,2.35E-05,13.12335581,1.82E-05,21.62871534,1.79E-05,25.5975439,2.95E-05,1.887259451,2.86E-05,14.26976156
long-term Future,15,3.4.4,ssp126,2.32E-05,11.50634214,1.95E-05,30.64632313,1.69E-05,18.68824306,2.90E-05,0.290461033,2.74E-05,9.20886057
near-term Future,15,3.4.5,ssp126,9.60E-06,1.286725234,6.26E-06,9.391113054,5.92E-06,4.958189638,1.61E-05,2.028989326,1.01E-05,-6.513474353
mid-term Future,15,3.4.5,ssp126,9.80E-06,3.367919847,6.14E-06,7.379029699,5.93E-06,5.205499385,1.62E-05,2.747738054,1.09E-05,1.054152206
long-term Future,15,3.4.5,ssp126,1.04E-05,9.637275338,6.67E-06,16.71883998,6.39E-06,13.26643398,1.76E-05,11.5413295,1.09E-05,0.728176381
near-term Future,15,4.1.1,ssp126,1.55E-05,1.998754218,8.75E-06,14.08750486,9.82E-06,1.060316629,2.19E-05,-5.488056894,2.14E-05,6.936593773
mid-term Future,15,4.1.1,ssp126,1.55E-05,1.817319542,8.43E-06,9.948657615,9.64E-06,-0.873820373,2.19E-05,-5.489779428,2.19E-05,9.317893812
long-term Future,15,4.1.1,ssp126,1.58E-05,4.327975959,9.30E-06,21.29985853,9.77E-06,0.486213253,2.32E-05,0.276660735,2.10E-05,4.771705311
near-term Future,15,4.1.2,ssp126,1.95E-05,2.672992274,1.20E-05,2.226222462,1.35E-05,5.803998977,2.82E-05,1.081006557,2.41E-05,3.518319153
mid-term Future,15,4.1.2,ssp126,2.02E-05,6.501929462,1.19E-05,1.703750048,1.33E-05,4.125806069,2.90E-05,3.803982499,2.66E-05,13.96412182
long-term Future,15,4.1.2,ssp126,2.04E-05,7.601615787,1.35E-05,14.75263938,1.32E-05,3.452650378,3.00E-05,7.494724239,2.49E-05,6.838076953
near-term Future,15,5.1.1,ssp126,1.51E-05,2.367457375,8.57E-06,7.464456263,1.01E-05,-1.984117086,2.72E-05,2.6422863,1.44E-05,2.561423961
mid-term Future,15,5.1.1,ssp126,1.48E-05,0.504854508,8.36E-06,4.909054288,1.02E-05,-1.186116294,2.63E-05,-0.447773782,1.42E-05,1.390958443
long-term Future,15,5.1.1,ssp126,1.63E-05,10.80261916,8.58E-06,7.631150498,1.10E-05,7.344918826,2.93E-05,10.83355239,1.61E-05,14.3790307
near-term Future,15,5.1.2,ssp126,2.19E-05,1.568797417,1.24E-05,-3.338661732,1.77E-05,5.481897944,3.37E-05,-0.478775607,2.35E-05,4.57972535
mid-term Future,15,5.1.2,ssp126,2.21E-05,2.679467387,1.29E-05,0.683511794,1.68E-05,0.354437233,3.31E-05,-2.264859874,2.55E-05,13.35668689
long-term Future,15,5.1.2,ssp126,2.24E-05,4.06591557,1.36E-05,5.911143969,1.72E-05,2.492504467,3.36E-05,-0.732869587,2.51E-05,11.42923157
near-term Future,15,5.1.3,ssp126,3.33E-05,1.640305296,2.76E-05,2.390055539,2.65E-05,1.855222349,4.24E-05,1.620404583,3.68E-05,1.360528626
mid-term Future,15,5.1.3,ssp126,3.50E-05,6.826452166,3.08E-05,14.12465106,2.87E-05,10.27466452,4.07E-05,-2.355633886,3.97E-05,9.201283783
long-term Future,15,5.1.3,ssp126,3.58E-05,9.133014083,2.98E-05,10.60931368,2.94E-05,12.73642852,4.38E-05,5.131959316,4.01E-05,10.21648406
near-term Future,15,5.1.4,ssp126,4.45E-05,7.775584608,4.74E-05,7.44842131,3.81E-05,6.971312547,4.43E-05,10.07930393,4.89E-05,8.365122625
mid-term Future,15,5.1.4,ssp126,4.52E-05,9.372624755,4.92E-05,11.38721592,3.89E-05,9.218827753,4.32E-05,7.446451153,4.93E-05,9.24327304
long-term Future,15,5.1.4,ssp126,4.40E-05,6.461200863,4.74E-05,7.483088295,3.87E-05,8.60524227,4.23E-05,5.045854507,4.78E-05,5.90525634
near-term Future,15,5.1.5,ssp126,1.86E-05,1.947990432,1.02E-05,4.723124395,1.29E-05,-2.053923114,2.93E-05,-1.961275155,2.19E-05,9.52496858
mid-term Future,15,5.1.5,ssp126,1.88E-05,2.999164909,1.03E-05,6.330087849,1.27E-05,-3.684411004,2.95E-05,-1.026844501,2.25E-05,12.71942824
long-term Future,15,5.1.5,ssp126,1.94E-05,6.366627663,1.04E-05,6.921343191,1.30E-05,-1.398124587,3.16E-05,5.857702726,2.24E-05,12.21286635
near-term Future,15,5.1.6,ssp126,2.75E-05,1.749190316,1.93E-05,-2.234382701,2.17E-05,7.62765374,3.67E-05,1.381928162,3.22E-05,1.018273943
mid-term Future,15,5.1.6,ssp126,2.90E-05,7.188394666,2.13E-05,7.872670243,2.18E-05,7.9570688,3.64E-05,0.465226375,3.62E-05,13.53118664
long-term Future,15,5.1.6,ssp126,2.95E-05,9.228266776,2.31E-05,16.66307704,2.18E-05,8.145195721,3.72E-05,2.721285184,3.60E-05,13.0769522
near-term Future,15,5.2.1,ssp126,2.31E-05,-2.638462931,1.35E-05,2.212809786,2.18E-05,-4.359916882,3.18E-05,-5.468311822,2.53E-05,0.670286264
mid-term Future,15,5.2.1,ssp126,2.37E-05,-0.092283933,1.44E-05,9.005836596,2.04E-05,-10.59574685,3.31E-05,-1.579462197,2.69E-05,6.926067146
long-term Future,15,5.2.1,ssp126,2.47E-05,4.108751565,1.47E-05,11.19515747,2.27E-05,-0.551220056,3.30E-05,-1.921744989,2.84E-05,13.21152833
near-term Future,15,5.2.2,ssp126,1.97E-05,-2.598880045,8.81E-06,-3.087435211,1.68E-05,-7.852033038,3.35E-05,-3.523836268,1.95E-05,5.229849194
mid-term Future,15,5.2.2,ssp126,2.01E-05,-0.825456344,9.52E-06,4.719781683,1.66E-05,-9.146535027,3.33E-05,-4.156489358,2.06E-05,11.14685639
long-term Future,15,5.2.2,ssp126,2.09E-05,3.456384689,1.00E-05,10.53373989,1.82E-05,-0.36875971,3.33E-05,-4.119076866,2.21E-05,18.8695674
near-term Future,15,5.2.3,ssp126,3.16E-05,0.567229651,2.72E-05,-1.905722947,2.79E-05,4.705437113,3.69E-05,-0.383957137,3.45E-05,0.791923498
mid-term Future,15,5.2.3,ssp126,3.36E-05,6.754510105,3.20E-05,15.53779299,2.73E-05,2.452755681,3.67E-05,-1.180703866,3.82E-05,11.64692885
long-term Future,15,5.2.3,ssp126,3.32E-05,5.634118989,3.06E-05,10.3578307,2.84E-05,6.653117385,3.61E-05,-2.555356141,3.80E-05,10.88177218
near-term Future,15,5.3.1,ssp126,3.87E-05,0.390247209,3.59E-05,-2.61072054,3.70E-05,3.029937522,4.29E-05,3.786102981,3.92E-05,-2.544552647
mid-term Future,15,5.3.1,ssp126,4.03E-05,4.31516543,4.02E-05,9.153140942,3.56E-05,-0.814247198,4.17E-05,0.685151176,4.36E-05,8.330528363
long-term Future,15,5.3.1,ssp126,3.95E-05,2.449103817,3.91E-05,6.124753923,3.73E-05,3.86264287,4.14E-05,0.111962752,4.07E-05,1.115589452
