Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmin,Plot_index_Annual_tasmin,Ave25yearSpan_Winter_tasmin,Plot_index_Winter_tasmin,Ave25yearSpan_Spring_tasmin,Plot_index_Spring_tasmin,Ave25yearSpan_Summer_tasmin,Plot_index_Summer_tasmin,Ave25yearSpan_Fall_tasmin,Plot_index_Fall_tasmin
mid-term Future,8,7.1.7,ssp126,281.05053649955977,2.0120827322899544,276.7919477335625,2.919436188423387,279.18802671231896,1.4258541424506666,286.3557366617866,1.8052828396921576,281.79303689236065,1.914050254297985
mid-term Future,8,7.1.8,ssp126,281.41847706682853,1.612586378454603,278.25734018046626,2.2239743717579477,279.6008887593788,1.0585061020476987,285.5091409803473,1.5895363562003446,282.2551587906414,1.5897768725329957
mid-term Future,8,7.1.9,ssp126,281.8170263232053,1.802645168980611,277.89056701495923,2.5431961844764404,279.860315842979,1.0616317294420083,286.96563481901,1.8688072685573403,282.48371940609434,1.750546263905325
mid-term Future,8,8.1.1,ssp126,277.9858146273033,2.4909192673582674,265.54188558294663,3.1057327858163886,276.7330592428945,2.9802726497515306,289.4043263661343,1.9898508138760267,280.0483483894561,1.893084263342054
mid-term Future,8,8.1.10,ssp126,280.1454905064529,2.060972328790892,269.9291772956228,2.6711196872228817,279.0045857142603,2.776653483458694,289.95631358047217,1.3281813879667421,281.5112885527963,1.4732185123236539
mid-term Future,8,8.1.2,ssp126,280.07167447270245,2.332030809499594,269.3587178480266,2.935320636357226,278.51744345285977,2.941790498688756,290.3904183912277,1.716523232589596,281.8343340236031,1.7395904984521655
mid-term Future,8,8.1.3,ssp126,278.711860341514,2.3322934093922796,268.0570079326308,2.8783355832193003,277.4566367013308,2.9583612656009475,288.96559905952734,1.7481064425344073,280.1803273109344,1.7484704688821333
mid-term Future,8,8.1.4,ssp126,277.4830356275607,2.9453419703985912,264.3794269099194,4.823196738781,276.92226601991155,2.9660291074767065,289.66310972317405,2.1797456247391906,278.7302184603877,1.8362654087573778
mid-term Future,8,8.1.5,ssp126,279.26647552710887,2.999726842918819,267.0956272653996,5.217216809824727,278.9059525913862,3.1858714317042707,290.7800754096715,1.9629646618988197,280.0600389120249,1.6607216107428773
mid-term Future,8,8.1.6,ssp126,280.61285755449444,2.5929352896645828,270.15709783104387,3.6626520638965308,279.42751450818383,3.043454433718883,290.9946447618111,1.9810579565685718,281.68379046253415,1.695283769721132
mid-term Future,8,8.1.7,ssp126,280.73078637093937,2.306193474927264,269.93672846248427,2.6074359706151053,279.0903485877092,2.5848615683411733,291.43241432687506,2.111062774036238,282.2739324123689,1.9230114647846657
mid-term Future,8,8.1.8,ssp126,276.262100827664,2.6135165247342376,263.91586229500524,3.528431638229719,274.68580118240766,2.5976933214831694,287.7879898095131,2.157124983478825,278.44630243448375,2.1836463780613142
mid-term Future,8,8.1.9,ssp126,276.93365132620085,2.7579528614590645,265.11573163737074,3.8691623529166677,274.8099407451124,2.6805224091124358,288.4068813238973,2.3131708531276036,279.20061051732273,2.18397486006621
mid-term Future,8,8.2.1,ssp126,279.608007877122,2.93871641569471,267.95623980327406,4.685885654418586,278.7151009959681,3.209380842792275,290.95662420163984,2.204165226765298,280.5918571320074,1.6751233386187456
mid-term Future,8,8.2.2,ssp126,280.51547984053565,2.496215032256452,269.9031006344319,3.4096053099687627,279.2171907337417,3.013622575846257,290.92201199065084,1.8513239394452246,281.8308945611209,1.719337536296142
mid-term Future,8,8.2.3,ssp126,281.70562176765816,2.7094229725327663,270.7217368829924,4.22889684870275,281.3944025962496,3.160621598333397,292.2301418989637,1.7920308309016022,282.2722380718527,1.6739557293550726
mid-term Future,8,8.2.4,ssp126,281.58855134618875,2.3878441118472455,271.1522920447778,3.3014846056488594,281.072448980102,3.023623732478944,291.63484351178874,1.619389592305474,282.3027335198602,1.6159668870018482
mid-term Future,8,8.3.1,ssp126,282.6821935607182,2.1453642114241713,272.522054163345,2.4240289312904855,281.4429285409277,2.6094617247217045,292.9941026950919,1.8651550079428638,283.58513554618315,1.6831177408326479
mid-term Future,8,8.3.2,ssp126,283.4432807244143,2.5703130154540537,273.10204175527576,4.076037288684883,283.2230596939394,2.8895898058512977,293.49867551347484,1.6159683068938904,283.75490071106475,1.7192107083621835
mid-term Future,8,8.3.3,ssp126,283.6847505533941,2.035449244165127,274.1749314266257,2.8814790038912514,283.1134881953287,2.3396108665511663,293.1479665852111,1.3458775932115081,284.12547956454176,1.5861305310940477
mid-term Future,8,8.3.4,ssp126,285.3495348788723,1.907221107050601,275.88232166051824,1.9485257513338279,284.48822428037784,2.2124637497422466,294.84335132184236,1.7150556824583099,286.0103127154933,1.7519415997400625
mid-term Future,8,8.3.5,ssp126,287.17154563098404,1.823052318225752,278.0545030959938,1.6974606821112248,286.49719736449254,2.0765166083779985,296.17145943268486,1.761448735568834,287.79539056634957,1.7536259902411953
mid-term Future,8,8.3.6,ssp126,287.0401183740458,1.9420209714688745,278.0710219439769,2.495495552188584,286.73994008577546,2.193294674058336,295.95463398000464,1.5553156755281528,287.2253076995631,1.5300886684377772
mid-term Future,8,8.3.7,ssp126,288.28412022070796,1.7858464921257635,279.7340058744037,2.4841149100637088,288.00982916341627,2.18038596664535,296.8520619616301,1.2155122997449759,288.37803731649376,1.271136294417083
mid-term Future,8,8.3.8,ssp126,289.35184518610737,1.8676511479940263,280.9817483647723,2.7337793730781828,289.2406564095997,2.080666847125139,297.40626366739684,1.308800337418269,289.62151995882556,1.358392018557904
mid-term Future,8,8.4.1,ssp126,282.32327323494513,2.0176761199069464,272.643833094092,2.3513004701262425,281.43448590549883,2.478768044128792,291.98711673798766,1.575886443464654,283.050388733184,1.6673237225497193
mid-term Future,8,8.4.2,ssp126,281.4828062192734,2.026188036145319,271.7055196552504,2.3903468204331495,280.707798740537,2.566479648967962,291.13513873341935,1.4969936221416873,282.2035582663039,1.653851431909242
mid-term Future,8,8.4.3,ssp126,281.422447184654,2.052080938290123,271.5972277829851,2.6248307359078575,280.64962396145796,2.7079832179571053,291.03870720783004,1.3180271577737912,282.2249923847468,1.5631248541265625
mid-term Future,8,8.4.4,ssp126,281.92768090415194,1.891986388007381,272.91883675424555,2.190260321334274,280.9932029978129,2.173201784926122,290.9876266174455,1.4395272504230547,282.6465276936875,1.769329073697656
mid-term Future,8,8.4.5,ssp126,284.2583477106903,2.378916981127647,274.60095827221824,3.7990791744704056,283.9517831602352,2.620947898865232,294.0409366466688,1.6447600930670063,284.25492550694923,1.4681494310449086
mid-term Future,8,8.4.6,ssp126,285.2292943815253,2.191620374866625,275.9166841706381,3.383016649271706,284.9337587409292,2.47633094154258,294.6194560880246,1.4848753383885231,285.2695619350127,1.4368464344213852
mid-term Future,8,8.4.7,ssp126,286.42767058294703,2.191075281472264,276.92990178198926,3.3361452577115696,286.2093628428066,2.475977648138068,296.0031924446769,1.5084068144922682,286.38607670835574,1.4577056833741437
mid-term Future,8,8.4.8,ssp126,286.4164484817057,2.125119008016334,277.0717935015912,3.088837515576344,286.1988925966693,2.5090775431655103,295.7841248553732,1.493274330263553,286.4323889262274,1.4200593046901329
mid-term Future,8,8.4.9,ssp126,284.56855349972716,1.8527539330919662,275.4094508047763,2.2269233886177484,283.88064970845113,2.13763801,293.68224662138067,1.4013032695521517,285.1327821678331,1.6501063979653523
mid-term Future,8,8.5.1,ssp126,286.55138562160477,1.8702340304194216,276.8232065886941,1.7118063550695308,285.4676090620596,2.2954815064609537,296.0678381418145,1.7267076774265462,287.6729755946676,1.7425216139699486
mid-term Future,8,8.5.2,ssp126,287.90232230024833,1.9311858870728908,278.9947100747992,2.505639808745361,287.6671262100371,2.220085813652613,296.7595065593719,1.4946087227696943,288.01880598909,1.5108296670600971
mid-term Future,8,8.5.3,ssp126,291.09979005618544,1.4683298347494365,283.4614797871651,0.7872577814793171,290.0183346706604,1.7487611428696805,298.0412376167463,1.5325280649765674,292.74992015039527,1.7952971375971067
mid-term Future,8,8.5.4,ssp126,283.14412343465267,2.07106767308896,272.7750611128165,2.232702902134174,281.3994287685446,2.403662302741407,293.63260103536686,1.910018803347711,284.5867185328804,1.7373514864859825
mid-term Future,8,9.2.1,ssp126,274.83833882824126,3.2001118646314777,261.05361388957675,5.104902379733369,275.0072649771607,3.241359333146728,287.35701710286344,2.09447502374649,275.68090994361773,2.3873154489745656
mid-term Future,8,9.2.2,ssp126,275.1602915600563,3.205935346989855,259.9138148727467,5.04002288541202,275.24985946759,3.292872053842749,288.55206750900845,2.2195008203516853,276.64994454320055,2.296547873946224
mid-term Future,8,9.2.3,ssp126,280.50233152215884,3.2249644777123336,268.80217072684695,5.77530508163104,280.324157025432,3.359303681785949,292.03289325486054,1.94056332754052,280.62763794478803,1.8586234111564002
mid-term Future,8,9.2.4,ssp126,283.47497605739244,2.8222838711121137,272.86690428643425,4.90545809691246,283.25448674749805,2.985184348155138,294.1303024994809,1.8358175422834293,283.4449472711224,1.5891236098819768
mid-term Future,8,9.3.1,ssp126,275.54107295024755,3.341117462855831,263.4517764965209,5.383581517697706,275.4168019710218,3.1567184928457923,287.2209338184025,2.3874126368501916,275.8468294579707,2.4663217807076054
mid-term Future,8,9.3.3,ssp126,277.31787193468483,3.1159473023435433,266.444400204146,4.9940621464130155,276.53466367014033,2.774326646134027,288.82147561907766,2.5357648538895283,277.2623302900451,2.1854506221261385
mid-term Future,8,9.3.4,ssp126,278.14975521443733,2.748024713117715,267.0495863818423,4.48623442588744,277.55769921757684,2.64239379764241,290.1534339281787,2.1493546803101253,277.6201941759795,1.73637243577361
mid-term Future,8,9.4.1,ssp126,280.8830576660858,2.3668244986037745,270.89926633652294,3.389319292473064,280.0916414148824,2.2095221225032704,291.7118080311236,2.184997377810273,280.6358333925361,1.6957254163563453
mid-term Future,8,9.4.2,ssp126,283.854570959166,2.7774082447289468,273.23932749123077,4.45322891789362,283.3992356073907,2.6810435308698555,294.97167019118433,2.1772248514838815,283.60223352580454,1.8197859184344658
mid-term Future,8,9.4.3,ssp126,281.4894559874458,2.2089469564414292,271.7167688307486,3.0697015923087356,280.6564902067419,2.056871151250771,292.01976074840707,2.112483705023063,281.37662195268405,1.6066512956432382
mid-term Future,8,9.4.4,ssp126,284.0525394914368,2.922949192883374,273.4541957383451,4.986800273106325,283.6589310665125,2.9219454685406268,295.02337040341416,2.1045163144236056,283.86891390319624,1.70477607176813
mid-term Future,8,9.4.5,ssp126,287.3045463445815,2.3333037936859675,277.5423962644614,3.42697797528001,287.0186886265574,2.363328078548051,297.1622817074734,1.9631790581993442,287.3081032665837,1.5926014124816987
mid-term Future,8,9.4.6,ssp126,287.8151825842265,1.96526140429906,278.69485401777337,2.460173252316208,287.9840213510653,2.0646885511667836,296.39015489909957,1.8136690695389497,288.0194444558663,1.527221317717009
mid-term Future,8,9.4.7,ssp126,288.92689586626545,2.0379992734559984,279.95730782178805,2.9347073442544214,288.6837500226303,2.1682426153949432,297.7561829803301,1.6036038950215215,289.1410785943328,1.4562745597058768
mid-term Future,8,9.5.1,ssp126,291.888275174783,1.5706067798191512,284.70771689775484,2.1323205130042666,292.1105339899011,1.9148053812980628,298.366240044884,1.1307793190168312,292.2350114371881,1.1102640081172481
mid-term Future,8,9.6.1,ssp126,291.7142327294127,1.7165687590931178,284.2370451128717,2.06354172299676,292.23718626364416,2.0702788514255204,298.36603220649386,1.4454981065833046,291.87537705332363,1.288946025836598
long-term Future,8,0.0.0,ssp126,278.44324278016694,3.11847697810891,266.51618917740456,4.153560612875579,276.20850118476164,2.836917619161136,290.3382986164093,3.440311653717705,280.5042142851809,2.0513200953159645
long-term Future,8,1.1.1,ssp126,254.09704336048407,4.108550016785497,239.7483100093848,4.054257220833016,247.5808198058605,3.539846716186279,274.30649793501334,4.167183567436118,254.4822350502849,4.678064290434126
long-term Future,8,1.1.2,ssp126,262.9133325267924,4.46719314461248,250.83598809212128,5.563018003544698,256.299129950605,3.335915784647927,276.54776224262787,3.334926505721236,267.7924387348923,5.6689383382903875
long-term Future,8,10.1.1,ssp126,274.49991599087446,2.3876434328281757,267.1529331986004,3.658210841626916,272.82391887595463,1.6406939610818139,282.1708974795756,1.5076383689280757,275.724676043478,2.7725205131520894
long-term Future,8,10.1.2,ssp126,280.09482829601603,2.1025363045176277,274.0435269701824,3.806987817544929,278.34542839878156,0.9276773823024289,287.68604791527207,1.7420349444125023,280.1895757379638,1.964552144494399
long-term Future,8,10.1.3,ssp126,276.32279301039506,2.0866267373940284,269.76772203478026,3.1732636671952967,274.55739648904085,1.22786675920877,284.6081600222299,2.1658282469374974,276.2314998204529,1.7971900623366444
long-term Future,8,10.1.4,ssp126,274.1896781746173,2.2211602330300386,264.99675886295074,2.8452715076417796,272.91970359595854,1.8899904999451753,283.9200665437398,2.141124209262756,274.7524360862892,2.017985817749094
long-term Future,8,10.1.5,ssp126,277.18566060591434,2.292422358415871,270.17013366394474,3.640570260642975,275.4840948966587,1.6114683830657301,285.9913279604393,2.290629975905885,276.96042763754684,1.645782778483539
long-term Future,8,10.1.6,ssp126,277.13434129384694,2.185500653491042,268.46208355211303,3.9556683598367774,275.7944965709199,1.510487578874859,287.13786965007364,2.086490537960728,276.9752824405557,1.2126457048409138
long-term Future,8,10.1.7,ssp126,278.21989161448687,2.190852063301951,270.508673905659,4.002903382835917,276.28526282944057,1.3858972096240207,287.88856708391853,2.184262028929332,278.0476717362581,1.2143973229272844
long-term Future,8,10.1.8,ssp126,277.96139830779737,2.1042509234582676,270.37485269237993,3.175390668890547,276.26298196106916,1.182592764403418,286.9249585824298,2.233269448908775,278.1396030876664,1.8434069197636558
long-term Future,8,10.2.1,ssp126,284.81765544317386,1.8701531416445984,277.37683979659823,2.3942141915335187,282.9547111979937,1.3536187068889234,293.2977178407752,2.0441445135033653,285.5064942775061,1.6967761377384374
long-term Future,8,10.2.2,ssp126,288.74178463882765,1.5548137263771764,281.36304048878526,1.8806641290516675,286.13541151152356,1.123466718686016,297.17954388784324,1.6463735315074075,290.163436824568,1.5752058395448625
long-term Future,8,10.2.3,ssp126,288.5461883113465,1.175306876848591,284.4373373543117,1.2895993540684376,285.741782837536,0.803991455409836,293.14274677774176,1.1904031459144875,290.8088766085446,1.4221025787605015
long-term Future,8,10.2.4,ssp126,285.34667953595715,1.5064665108827828,277.34020823982337,1.404563988444055,285.07872138598367,1.486032991427118,293.36944504654923,1.7343650556647283,285.4462585753661,1.3977731185185398
long-term Future,8,11.1.1,ssp126,283.6252779545245,1.522775358116622,279.6915949602772,1.911657642682103,281.6909861845279,0.959622502863791,288.2093422313358,1.636220412668976,284.8472173256664,1.5917905263062373
long-term Future,8,11.1.2,ssp126,285.37968916476643,1.6081047354390972,280.2991224380004,1.9685452195976954,283.6587920886189,0.9451786751049056,291.0335566118489,1.7766842178676434,286.44163495924283,1.7504534813385089
long-term Future,8,11.1.3,ssp126,280.5128638468128,1.656323471080114,276.05379306143783,1.9637032369018734,278.25169385573014,1.1175526005876977,285.83349618072094,1.8508063792145784,281.841611232882,1.6995821795326016
long-term Future,8,12.1.1,ssp126,283.3536445441609,1.555105712110496,275.35832086429645,1.61131041167675,281.32669944866353,1.3233447688836204,292.44998129492217,1.694908384654834,284.1351168143442,1.5923392155603242
long-term Future,8,12.1.2,ssp126,283.1596748645466,1.128796107379431,276.30451815681414,0.6169506803954574,282.48457239317423,0.8910662389988016,290.0512535982546,1.6280666278756168,283.6727905257652,1.371952056131109
long-term Future,8,12.2.1,ssp126,284.430027861528,0.6307369693970877,279.9782433211906,0.015870357464904394,284.7979337868839,0.6883734717025707,287.98289457238235,0.9579548667824795,284.88077461305227,0.8513848626850038
long-term Future,8,13.1.1,ssp126,278.800963637464,1.9238034944713145,271.30864457678217,3.0384033974650206,276.6729106755688,1.3223162121936154,288.03357773646064,2.0495891160420747,279.04807624650357,1.2994414894041295
long-term Future,8,13.2.1,ssp126,283.13486899134773,1.043831931463,276.8738047784617,0.5512416020920416,281.7350310214001,0.9348834637512011,289.50425839465595,1.4647706280583908,284.3194811089484,1.2168896266843632
long-term Future,8,13.3.1,ssp126,286.1043221417261,1.2046329733496837,281.7149526888917,0.9282859236425933,286.8646088475766,1.424102077691451,289.6204503930133,1.2544117852915893,286.1336245963096,1.2064653850801204
long-term Future,8,13.4.1,ssp126,281.5356957349911,0.38949193593784415,278.0594248454329,0.10197324002556218,282.06762040039115,0.40443023547773116,284.160151121409,0.514561446335005,281.7918684856119,0.5330630195083526
long-term Future,8,13.4.2,ssp126,283.80285814369284,0.602590184371584,279.99947213643287,0.05211433919379971,283.60009180892416,0.5193595612373034,286.8590181657542,0.9439955120501313,284.68972994659623,0.8874568596547778
long-term Future,8,13.5.1,ssp126,288.03513637321134,0.6191430553221089,283.9450987575298,0.09744852914059088,285.9965268751849,0.35543303987254227,291.748982312161,0.8508335254503336,290.39736980039993,1.1688519807307287
long-term Future,8,13.5.2,ssp126,287.32785070553894,0.6211186792085837,284.5655008283556,0.07889410172397682,287.3752665211843,0.48838485500086826,289.26325989806134,0.9958643577409809,288.0625161139519,0.9141434624430893
long-term Future,8,13.6.1,ssp126,289.3258307290944,0.7663394863781594,286.8167324147907,0.44700933155332834,289.6050220951826,0.48805289714232636,290.7370489116337,0.9682089245837666,290.10498845886394,1.160259607984468
long-term Future,8,13.6.2,ssp126,288.9019572665143,1.059358169118358,286.6092323291069,0.8275364068277344,289.1208661257702,0.9868724350307314,290.07633706009904,1.0485946904058014,289.76693465431964,1.373407876884544
long-term Future,8,14.1.1,ssp126,294.0251235047406,1.3899349268008088,289.11772236413987,1.4756987264630848,294.7314331239203,1.6045868502492517,298.03257701542066,1.3501251121189277,294.1259770320012,1.1281239456134813
long-term Future,8,14.1.2,ssp126,293.23143570472473,1.3902321232068928,288.6017425391691,1.378080407144333,294.0953245590044,1.5806777437873478,296.7843156814575,1.3825803756713881,293.3571585487533,1.2174797554854528
long-term Future,8,14.2.1,ssp126,296.27115817079925,1.315619878630006,293.16697127108876,0.9430041837354111,296.3293314610357,1.4807629668194302,298.26393217833146,1.2815476608276342,297.275934812944,1.552612408648482
long-term Future,8,14.3.1,ssp126,291.6686419803202,0.8312677666863131,285.2169697474503,0.6603793847566184,288.43261576890944,0.37564417144526807,298.4969487293907,1.0997268282848793,294.4346759674575,1.189950235702181
long-term Future,8,14.3.2,ssp126,289.8775638939086,1.0688063368142515,283.3397057529459,0.8255064946546451,287.7252174516346,0.82091606347457,296.6015156007849,1.3260384572070585,291.7389774576124,1.3006297195350704
long-term Future,8,14.4.1,ssp126,291.8103138581422,0.7595441401076037,288.3671579318845,0.0021208484066956856,291.9268979176231,0.5037230213828678,294.2251506871762,1.2673155556554363,292.6654750564072,1.255922717419292
long-term Future,8,14.4.2,ssp126,292.1282129057578,0.8400426737490072,289.49839028194015,0.5070283066824839,292.39235346213627,0.5783259968135681,293.64698577466214,1.0460560296929415,292.9335662952884,1.2265912673237551
long-term Future,8,14.4.3,ssp126,285.77128831986175,0.8946856111798027,282.62363495345534,0.48903462957055943,286.43853833725916,0.9297222067610065,287.78234972456227,1.0876295091794876,286.18491017647165,1.0664629647070214
long-term Future,8,14.5.1,ssp126,293.8777624734768,0.9587987752097078,291.4409038658683,0.7076088572647556,294.3375460711769,0.8072857355034913,295.5297826733796,1.2551203959921118,294.15925886217053,1.0614909591255604
long-term Future,8,14.5.2,ssp126,293.7196271063529,0.5411791452088863,290.7624431419034,0.08293494772403776,292.2979325381569,0.30237506410349724,296.3585140651205,0.8343284557176638,295.4215455790928,0.9406538185706523
long-term Future,8,14.6.1,ssp126,294.55252699719864,1.246860756120526,289.95893879875223,1.4796813014128531,292.28629435373387,0.9272465059031632,298.89528331798056,1.0827423618150824,297.0084085435133,1.5050330340207267
long-term Future,8,15.1.1,ssp126,296.1768045103102,1.2134578409467487,293.3054989480803,0.965132171803333,296.9039508396646,1.4408470775770148,297.87456542222395,1.1673152550407089,296.57257536458445,1.2764712092640629
long-term Future,8,15.1.2,ssp126,293.7694680997986,1.220190291049093,290.70838904862705,1.040808164058845,294.457993769853,1.408280830797942,295.7427951862501,1.1831153720358145,294.11387820945987,1.2453991485428055
long-term Future,8,15.2.1,ssp126,295.348066318039,1.235438420045103,292.0821084842614,0.8088833878596198,295.40973903863323,1.4263967107689872,297.3336500250775,1.194035346404366,296.51699426944435,1.5072323335920146
long-term Future,8,15.2.2,ssp126,295.9655154176615,0.9430776751063625,293.03762177030245,0.5640227617101488,295.80384224725805,1.1873824069810972,297.91041725034296,0.9432973293636131,297.0661317452231,1.07175538786165
long-term Future,8,15.2.3,ssp126,295.19900117646876,1.1866154237013369,292.03591308521885,0.8502241035936571,295.75165668238765,1.4631057556815747,297.06884881558625,1.0671958944071847,295.88654820955713,1.3614004663320678
long-term Future,8,15.3.1,ssp126,293.7820126476795,1.0679701189002095,290.8396281749644,0.8990477522214277,294.6664405391527,1.2524717554838745,295.6540365758149,1.094302394701085,293.9130808610182,1.022330936809162
long-term Future,8,15.4.1,ssp126,295.2979118513377,1.170450438160369,289.83355567549876,0.39690982167285327,294.1976133754979,1.1663713346356914,299.82734446732894,1.5894373168116047,297.24981471302743,1.5180635142064318
long-term Future,8,15.5.1,ssp126,293.96783990480856,0.4901926402859722,289.74486457177085,0.1705645014208237,291.3134691648898,0.20717281839122492,298.11970609664917,0.7087424352894658,296.64159498696796,0.8723298460572657
long-term Future,8,15.5.2,ssp126,292.2993808023379,0.5842127523473408,288.1822113309769,0.20986872520429856,289.7617430187308,0.3241501534503435,296.33724458943243,0.8389467359625762,294.86545311854434,0.9608175613067971
long-term Future,8,15.6.1,ssp126,294.0488524687511,0.7999216251939387,291.9063037233995,0.5408428258506959,294.47523381855177,0.6335628770745281,295.190013923645,0.9715704772783376,294.58873885060405,1.0514884525340982
long-term Future,8,2.1.1,ssp126,258.44935119798146,5.361646652296875,243.52334737033706,6.2749527515249035,251.5104760468427,3.858762338061041,275.51058393421306,2.482816904505269,263.0171060065318,8.885832930452773
long-term Future,8,2.1.2,ssp126,256.42678335923097,4.400157890187305,241.63271912294076,4.577526855553298,250.08815439450714,3.8939827305179726,276.7451134117109,3.914515334573048,256.96396859669545,5.226987059104491
long-term Future,8,2.1.3,ssp126,259.91397586534123,5.4576201706492125,245.3533158308225,6.654631036393184,253.0053324400682,4.166899221249572,276.10031130672513,2.439326296399358,264.9733857118553,8.62697295362744
long-term Future,8,2.1.4,ssp126,260.7322275404246,5.176083208349235,245.88335162798563,5.800727642808404,253.55911611313078,3.795390106159388,278.29245337866246,3.5093107810466044,264.9558323374758,7.63760974623621
long-term Future,8,2.1.5,ssp126,263.04019715129084,4.53719423842414,248.35363073790748,5.96825758838062,256.4032978320745,3.6018345209672695,278.6927360581222,2.8215730163780464,268.48939397638026,5.798195224514252
long-term Future,8,2.1.6,ssp126,262.61552086111124,4.327268521692774,249.83311559964392,5.616852206019487,255.8536954823703,3.2987414507227726,277.166687962361,2.995162010640109,267.416233084452,5.435029597214119
long-term Future,8,2.1.7,ssp126,264.11013392161937,4.825929121477451,249.8747802999848,6.068020480110295,257.428107916982,3.8022080979305954,279.20509034509485,3.143242285688909,269.7212186719843,6.330359878134913
long-term Future,8,2.1.8,ssp126,260.4476617523131,4.584397801376252,244.55797543800466,5.26976842808385,253.51044678425183,3.6290703745333097,277.3624115724918,2.358424185905201,266.1174649018557,7.121011543560799
long-term Future,8,2.1.9,ssp126,260.8396042672219,4.203115991388762,245.45024254195232,4.751122878375625,254.5172048330041,3.498010921986179,276.9821930418904,2.218059159890121,266.1723359459786,6.379409984808753
long-term Future,8,2.2.1,ssp126,264.99134844423884,3.9276269682679317,251.0095917351702,4.566621054439466,260.2879717953731,3.4809454370489483,279.7987802516981,2.7133879980789093,268.6412457061702,4.973141911052739
long-term Future,8,2.2.2,ssp126,264.73065855058644,3.144070158616101,250.2565404917384,3.007583061801199,260.53452944842167,2.9075252878303512,280.13525716866326,2.2983195911623087,267.7522543546145,4.373606157897575
long-term Future,8,2.2.3,ssp126,270.88838613201824,2.237686873058263,259.5380160041748,1.5560267864683546,267.6417872874805,2.003164224046605,283.093069336126,2.0598581417326036,273.08743711285507,3.3305366884967937
long-term Future,8,2.2.4,ssp126,268.835517095193,2.7254996665857876,257.11981770138203,2.735005742345578,265.02965056184576,2.758676149240978,281.8162794315102,1.986045166249184,271.17765225370135,3.430112296806959
long-term Future,8,2.2.5,ssp126,273.56801710524206,1.851635150574242,263.99907853212335,0.8565105041410561,271.63745966773905,1.4168731450534722,283.6375587514561,2.064753361339479,274.8286156726797,3.0625283067461084
long-term Future,8,2.2.6,ssp126,277.68187613430973,1.7418792773224747,273.14399605244375,1.241768436594492,274.998036099124,1.4809684664401754,283.3199380790669,2.348058347183727,279.19517155087027,1.888750952500824
long-term Future,8,2.3.1,ssp126,261.4859444662627,2.5938675680204213,245.5941086668917,1.7050300270107606,258.4602301887289,2.612856187844324,277.9505751819392,1.9869705486022262,263.6584604028133,4.069650781903784
long-term Future,8,2.4.1,ssp126,263.21117640091694,3.5280164776008824,246.16701613457488,3.5750266743678587,258.41714158559165,3.588873719672124,279.8636448273929,2.1479063710444812,268.12424376584937,4.815149042176513
long-term Future,8,2.4.2,ssp126,263.3284722358271,4.129574016076882,246.36169270564477,5.338915608876146,257.73653752987354,3.9791278843035034,280.4492216936353,2.325085575555467,268.49804616586044,4.906749788790245
long-term Future,8,2.4.3,ssp126,267.96430056079845,4.449919401997684,255.60033376094395,7.230351195966243,262.2015389346608,3.5571854191216143,280.29152851370594,2.9507244962145087,273.58840453833744,4.1109226181397505
long-term Future,8,2.4.4,ssp126,261.2372324262867,4.221127903952647,243.66794698369415,4.601745431516189,254.78039116041003,3.682473483965122,279.2054780246662,2.5763536722794598,267.0218820938614,6.051111533243316
long-term Future,8,3.1.1,ssp126,267.13289679938083,2.249247566848755,252.2094373080113,1.5162264052910572,264.58492749162014,1.6709318988223618,282.4686148943914,1.8817645820019688,269.00344730569066,3.932338838093802
long-term Future,8,3.1.2,ssp126,268.8951358333661,2.1368716297758574,253.96655216005013,1.3260505330791759,266.6568191496742,1.3056942765558723,284.1512996432315,1.9508008098663048,270.53814083415807,3.969347758279438
long-term Future,8,3.1.3,ssp126,267.124460006344,2.3264889286052224,250.32248491813255,1.7392592267083735,265.8011540457873,2.0093154673769273,283.9622445133737,1.775317307919991,268.1011435852965,3.78670163009111
long-term Future,8,3.2.1,ssp126,263.15092441760066,2.478842769999181,246.35764255026973,2.017369261341731,261.0073607680768,2.013415170723839,279.5628683936548,1.6362374692155033,265.3787789853715,4.258869102160462
long-term Future,8,3.2.2,ssp126,262.6863921553711,2.2470138844115635,246.13013282752203,1.8061231102081052,261.01973010814106,1.6715070763514746,278.6990248094754,1.895652634717281,264.60076079177406,3.621275914933788
long-term Future,8,3.2.3,ssp126,264.8964533796287,2.4331763787155882,247.1806428723724,2.0999291050941373,262.94673819951225,1.8843426395350384,281.9470570841504,1.913960652002058,267.19747531292035,3.843426761505204
long-term Future,8,3.3.1,ssp126,265.51739039012546,3.0445659760998343,246.9918816283662,3.074273415491092,262.98492808664946,2.9748199027495286,282.9136801871236,1.9731874038149488,268.86101435998404,4.168771119701707
long-term Future,8,3.3.2,ssp126,269.226657845742,2.69726069372567,251.85716519241305,2.76702414484404,268.7489267122569,2.6155040647326357,284.16238978864703,1.8823091499766562,271.83420666519,3.5346419911250813
long-term Future,8,3.4.1,ssp126,266.02804731447725,3.6477672020682013,248.07522337240104,4.58360024599741,262.6231708029032,3.884430033549787,282.68554196776415,2.128680086428014,270.43268427596485,4.016266765347529
long-term Future,8,3.4.2,ssp126,269.4541473732998,4.079194197942302,255.02481478537126,6.4335919949804,265.3497924089391,3.7090799772693854,282.8378353039641,2.6596138131237863,274.3816675912641,3.5538210825631102
