Year,Ecoregion,Scenario,CDDMmean,CDDMmean_min,CDDMmean_min_model,CDDMmean_max,CDDMmean_max_model,CDDMmax,CDDMmax_min,CDDMmax_min_model,CDDMmax_max,CDDMmax_max_model
2022,3.4.5,ssp370,0.012584567599827434,0.0,ACCESS-CM2,0.0377537027994823,EC-Earth3,0.2306931644015897,0.0,CNRM-ESM2-1,0.538956858317067,ACCESS-CM2
2023,3.4.5,ssp370,1.0946017201741716,0.0170244640774204,ACCESS-CM2,1.803300192091232,EC-Earth3,1.8133107955367767,0.6477188449435849,ACCESS-CM2,2.7823542870416103,EC-Earth3
2024,3.4.5,ssp370,0.09026651453089074,0.0,CNRM-ESM2-1,0.2239715788099542,EC-Earth3,1.0720903212936033,0.0450307973225927,CNRM-ESM2-1,2.6755318196615034,ACCESS-CM2
2025,3.4.5,ssp370,1.8022855023984803,0.0404619344075538,ACCESS-CM2,4.718187196519692,EC-Earth3,4.359771516588059,0.2355337185329925,ACCESS-CM2,9.132107620239376,EC-Earth3
2026,3.4.5,ssp370,0.13937525290030306,0.0291654502020948,EC-Earth3,0.3308627361721507,ACCESS-CM2,1.8398711536548882,0.0,CNRM-ESM2-1,5.384154290093349,ACCESS-CM2
2027,3.4.5,ssp370,0.6090685356987967,0.0187945810953779,EC-Earth3,1.363837543063722,CNRM-ESM2-1,1.2510081538447837,0.0,EC-Earth3,2.256902567545601,ACCESS-CM2
2028,3.4.5,ssp370,1.3408805310284793,0.0049188825819229,EC-Earth3,3.9657343504164366,ACCESS-CM2,4.189245938901601,0.0028830803765193,EC-Earth3,9.566286137898876,ACCESS-CM2
2029,3.4.5,ssp370,0.40277517954509245,0.0635212665134037,CNRM-ESM2-1,0.7676758236355361,ACCESS-CM2,1.725916219640683,0.0128044976128478,CNRM-ESM2-1,4.185542950100417,ACCESS-CM2
2030,3.4.5,ssp370,1.8933336992617165,0.0339308505588113,ACCESS-CM2,5.594260385301423,EC-Earth3,2.336876828229012,0.0536209530300592,CNRM-ESM2-1,6.480074937608576,EC-Earth3
2031,3.4.5,ssp370,0.908482728181081,0.2197995079888278,ACCESS-CM2,1.5891690699259766,CNRM-ESM2-1,1.4681234656440212,0.6960196007622729,ACCESS-CM2,1.868633770412908,CNRM-ESM2-1
2032,3.4.5,ssp370,0.27247010831480406,0.0868504375881646,EC-Earth3,0.5159074189927975,ACCESS-CM2,3.1766172112359343,1.6380260382758505,EC-Earth3,5.636351665920742,CNRM-ESM2-1
2033,3.4.5,ssp370,0.6434890521014304,0.066896167331275,EC-Earth3,1.7676211844550558,CNRM-ESM2-1,3.4436646299009364,0.2824346076117692,EC-Earth3,9.256075227525596,CNRM-ESM2-1
2034,3.4.5,ssp370,2.0900074146412417,0.7145214165581774,CNRM-ESM2-1,3.480867712232853,ACCESS-CM2,4.1239052723072875,2.755680160522499,CNRM-ESM2-1,5.929380967882041,ACCESS-CM2
2035,3.4.5,ssp370,1.1046605979071935,0.0020609283447266,EC-Earth3,2.636756375630744,ACCESS-CM2,3.456266341032853,0.0167032114664719,EC-Earth3,8.351592127482197,ACCESS-CM2
2036,3.4.5,ssp370,1.9338907849347422,0.8094096247355214,ACCESS-CM2,2.84235517713763,EC-Earth3,4.339249914663851,1.433034464518274,EC-Earth3,9.662614432440924,CNRM-ESM2-1
2037,3.4.5,ssp370,1.2461853903311435,0.2593878428141355,CNRM-ESM2-1,2.9791189617581155,EC-Earth3,2.4776644191035846,1.2185412173801211,ACCESS-CM2,4.319698545667912,EC-Earth3
2038,3.4.5,ssp370,0.5915727643613568,0.0,CNRM-ESM2-1,0.9578157297770382,EC-Earth3,4.569479641384587,0.1534176211886974,CNRM-ESM2-1,11.47963375515416,ACCESS-CM2
2039,3.4.5,ssp370,0.31860728652389736,0.0657125854492212,ACCESS-CM2,0.6342115275065251,EC-Earth3,1.5011772692645315,0.937050187852665,CNRM-ESM2-1,2.504293145073823,EC-Earth3
2040,3.4.5,ssp370,1.3272145984791117,0.0022165595160591,ACCESS-CM2,2.493144760131861,CNRM-ESM2-1,1.5146403107819932,0.00044189453125,ACCESS-CM2,3.0070540618896806,CNRM-ESM2-1
2041,3.4.5,ssp370,0.994110211972857,0.0134259075588654,ACCESS-CM2,2.6816860326131726,EC-Earth3,1.3901465013292433,0.2676759931776325,ACCESS-CM2,3.282746480306071,EC-Earth3
2042,3.4.5,ssp370,5.601690693608096,0.0596165720621771,CNRM-ESM2-1,11.245861871507527,EC-Earth3,6.019791542335869,0.6727797190348478,CNRM-ESM2-1,9.08038247850217,EC-Earth3
2043,3.4.5,ssp370,0.5478108526159327,0.1537622918023053,CNRM-ESM2-1,0.9497691472371588,EC-Earth3,1.0724457747848157,0.0452828640408011,CNRM-ESM2-1,2.0202019331190715,ACCESS-CM2
2044,3.4.5,ssp370,2.035819871690561,0.0727366595798088,EC-Earth3,5.839458232455846,ACCESS-CM2,7.19165731359416,0.303019900851785,CNRM-ESM2-1,20.123609670003383,ACCESS-CM2
2045,3.4.5,ssp370,1.0592699036774922,0.0502081086900522,ACCESS-CM2,2.6858488972982,EC-Earth3,1.8656606066668646,0.0242658233642589,ACCESS-CM2,5.225984488593251,EC-Earth3
2046,3.4.5,ssp370,1.6788450142189495,0.0,ACCESS-CM2,4.534292390611481,CNRM-ESM2-1,5.407521198414038,0.0997583940294071,ACCESS-CM2,14.233988215128688,CNRM-ESM2-1
2047,3.4.5,ssp370,0.06229696344446434,0.0080895445081926,ACCESS-CM2,0.1126870218912786,CNRM-ESM2-1,0.3565114593505938,0.1700642055935407,EC-Earth3,0.6144513448079532,ACCESS-CM2
2048,3.4.5,ssp370,1.5815365982055862,0.2405537287394245,ACCESS-CM2,3.2646691343519807,EC-Earth3,3.462740351359086,1.2129574754503174,ACCESS-CM2,6.98572486029738,EC-Earth3
2049,3.4.5,ssp370,4.05697572001709,1.037496062384725,EC-Earth3,7.39933522754252,ACCESS-CM2,16.252167053222774,1.4379803382026035,EC-Earth3,24.41473975287559,ACCESS-CM2
2050,3.4.5,ssp370,2.308241825810221,0.0813018459743947,EC-Earth3,4.314321835835836,CNRM-ESM2-1,4.456470379299651,0.3193401590983133,EC-Earth3,7.082856547037866,ACCESS-CM2
2051,3.4.5,ssp370,5.115783155935836,2.185934939914314,ACCESS-CM2,9.969883821275598,EC-Earth3,7.288582944516857,2.7285158369276705,CNRM-ESM2-1,11.736320936415016,ACCESS-CM2
2052,3.4.5,ssp370,4.280435193379772,3.7562759823269714,CNRM-ESM2-1,5.309665845235265,EC-Earth3,9.024127457230284,4.626449237399729,EC-Earth3,11.303360053168516,ACCESS-CM2
2053,3.4.5,ssp370,2.618961881001825,1.3588231447008146,ACCESS-CM2,4.224998020596019,EC-Earth3,4.297348505655979,2.0612780422634893,ACCESS-CM2,6.518469789293151,CNRM-ESM2-1
2054,3.4.5,ssp370,3.096488048412224,2.744558745490219,EC-Earth3,3.420966271294544,CNRM-ESM2-1,6.214161648220539,0.9136525472005432,CNRM-ESM2-1,11.497825715806824,ACCESS-CM2
2055,3.4.5,ssp370,0.6658392899124866,0.4518916617499569,ACCESS-CM2,1.000874010721863,EC-Earth3,1.5257107656973636,0.8446609920925673,ACCESS-CM2,1.9941967688666808,EC-Earth3
2056,3.4.5,ssp370,1.4787157482571311,0.0061357201470272,CNRM-ESM2-1,2.631886609395385,EC-Earth3,3.323852779247194,0.4723808712429554,CNRM-ESM2-1,5.882998318142438,ACCESS-CM2
2057,3.4.5,ssp370,5.164420363814797,1.3395816294352338,CNRM-ESM2-1,12.189924973381991,ACCESS-CM2,9.485838560881538,3.692563222249384,CNRM-ESM2-1,19.30746775309263,ACCESS-CM2
2058,3.4.5,ssp370,2.3091239561858354,0.053498742845326,EC-Earth3,6.065256347656336,CNRM-ESM2-1,2.8039856578686067,0.0560384877522808,EC-Earth3,5.902191153632361,CNRM-ESM2-1
2059,3.4.5,ssp370,1.7037542724609647,0.0005481423272027,EC-Earth3,4.601972020467196,ACCESS-CM2,1.232630143342219,0.5971713426378197,EC-Earth3,2.152194646199586,ACCESS-CM2
2060,3.4.5,ssp370,3.4182662808453927,2.2854654863145862,EC-Earth3,5.187491281297521,ACCESS-CM2,8.348968251546289,4.826597552829369,CNRM-ESM2-1,13.156425145467228,ACCESS-CM2
2061,3.4.5,ssp370,1.5153184608177124,0.1835093477037276,EC-Earth3,3.4162112808227896,ACCESS-CM2,4.333404721860577,0.7977822621663637,EC-Earth3,11.307580312093192,ACCESS-CM2
2062,3.4.5,ssp370,2.4207760888559253,0.2662651443481495,CNRM-ESM2-1,4.079698732164236,ACCESS-CM2,3.6905510965983717,0.2982511986626573,CNRM-ESM2-1,6.9019443427193,ACCESS-CM2
2063,3.4.5,ssp370,15.774922091166303,3.1508985646566163,EC-Earth3,29.17777225494407,ACCESS-CM2,24.830128998933194,6.963381025526342,EC-Earth3,43.49039616902701,ACCESS-CM2
2064,3.4.5,ssp370,0.056739979496709926,0.0,ACCESS-CM2,0.1502244271172448,EC-Earth3,0.29129669754594006,0.0,ACCESS-CM2,0.7909053463406179,EC-Earth3
2065,3.4.5,ssp370,3.2917007771245324,1.7794127443101868,EC-Earth3,5.235981123182605,ACCESS-CM2,3.290593956841415,2.391683875189939,ACCESS-CM2,3.875426050821981,EC-Earth3
2066,3.4.5,ssp370,1.7180273084287574,0.2739128663804886,CNRM-ESM2-1,3.527422578599775,EC-Earth3,4.840349502563532,1.9564237891303444,CNRM-ESM2-1,7.419982596503426,ACCESS-CM2
2067,3.4.5,ssp370,1.5199069242124408,0.0055008697509769,CNRM-ESM2-1,4.478742213779085,ACCESS-CM2,2.0075729031033287,0.0334746636284732,CNRM-ESM2-1,5.87187466939299,ACCESS-CM2
2068,3.4.5,ssp370,3.16922536072911,0.0,ACCESS-CM2,6.752044813368122,EC-Earth3,4.877423799302903,0.1176281568739169,ACCESS-CM2,8.874489093356768,EC-Earth3
2069,3.4.5,ssp370,1.4310240272239614,0.0204076470269102,EC-Earth3,2.5421930016412038,ACCESS-CM2,2.744191247445602,0.0268681759304477,EC-Earth3,6.352701670328848,ACCESS-CM2
2070,3.4.5,ssp370,1.6719637694182479,0.0049457465277779,CNRM-ESM2-1,4.890068499247308,EC-Earth3,1.7654785580105603,0.1061665005154094,CNRM-ESM2-1,3.9536961873373255,EC-Earth3
2071,3.4.5,ssp370,4.439191255922732,0.5996841769748431,EC-Earth3,8.70851006825775,ACCESS-CM2,6.11238279272017,0.7941036224365418,EC-Earth3,9.656514350043524,CNRM-ESM2-1
2072,3.4.5,ssp370,3.107489882575182,0.4044424819946409,CNRM-ESM2-1,6.050905922783814,ACCESS-CM2,9.476866302490322,0.4361621771918502,CNRM-ESM2-1,23.19276262071417,ACCESS-CM2
2073,3.4.5,ssp370,3.7277651030929406,0.1257176081339546,CNRM-ESM2-1,6.267387737698097,ACCESS-CM2,8.767295461584101,0.7835694715711969,CNRM-ESM2-1,17.28623234219037,ACCESS-CM2
2074,3.4.5,ssp370,1.6337835085833756,0.2606808937920525,ACCESS-CM2,3.713640687730629,EC-Earth3,3.9000301332827476,0.8529695383707846,ACCESS-CM2,6.281069853040973,CNRM-ESM2-1
2075,3.4.5,ssp370,6.07571688334152,0.3697057130601744,CNRM-ESM2-1,16.823045035468326,ACCESS-CM2,9.355171884607453,0.0047388797336162,EC-Earth3,27.34647135416685,ACCESS-CM2
2076,3.4.5,ssp370,2.1065303251478675,1.2738247256808968,EC-Earth3,2.715179150899289,ACCESS-CM2,4.053653719866756,1.432899034288212,EC-Earth3,7.003007566664006,ACCESS-CM2
2077,3.4.5,ssp370,7.754673565052246,2.0106484010484933,EC-Earth3,14.780640890333473,ACCESS-CM2,14.592447441948899,3.940784047444733,EC-Earth3,20.47979810926665,CNRM-ESM2-1
2078,3.4.5,ssp370,4.129435129518907,0.6580295266045697,EC-Earth3,8.76102781083856,ACCESS-CM2,6.567088727597906,2.4666104634603374,EC-Earth3,12.738678351508357,ACCESS-CM2
2079,3.4.5,ssp370,5.86976584399196,1.4967245313856672,EC-Earth3,10.404407933553198,CNRM-ESM2-1,5.81627422474057,1.59000955369741,EC-Earth3,8.392358423868947,CNRM-ESM2-1
2080,3.4.5,ssp370,11.335199053729086,1.8414381366306136,EC-Earth3,29.808216718038057,ACCESS-CM2,12.149237009684327,3.470853517320462,CNRM-ESM2-1,29.19485638936377,ACCESS-CM2
2081,3.4.5,ssp370,4.695834096272847,1.242135670979848,EC-Earth3,9.94055305480968,CNRM-ESM2-1,9.326381022135509,2.0689457194010816,EC-Earth3,16.596700024075137,CNRM-ESM2-1
2082,3.4.5,ssp370,8.896654592443495,3.835591926574753,CNRM-ESM2-1,12.834723981221668,ACCESS-CM2,7.613138995700521,6.276589499579642,EC-Earth3,9.925270394219371,CNRM-ESM2-1
2083,3.4.5,ssp370,6.351426963806205,2.2553384229872293,CNRM-ESM2-1,10.52860438452833,ACCESS-CM2,10.336413622255757,6.464343405829587,CNRM-ESM2-1,16.156269709269306,ACCESS-CM2
2084,3.4.5,ssp370,10.30417885956952,1.699327184889082,EC-Earth3,14.949571435716573,ACCESS-CM2,11.21733849702071,4.377331466674879,EC-Earth3,15.076816219753857,CNRM-ESM2-1
2085,3.4.5,ssp370,6.359153480529855,2.339455676608639,EC-Earth3,10.350109765794665,CNRM-ESM2-1,9.836338153415351,2.249268646240264,EC-Earth3,17.062081731160653,CNRM-ESM2-1
2086,3.4.5,ssp370,8.177058416296028,1.0123780822754,EC-Earth3,21.2293615765044,ACCESS-CM2,14.924124108773816,1.1358365207248429,EC-Earth3,38.24596219380726,ACCESS-CM2
2087,3.4.5,ssp370,8.912146289966815,2.8839304182264907,CNRM-ESM2-1,19.79796930948912,ACCESS-CM2,10.234220903184797,2.831997121175174,CNRM-ESM2-1,21.93908745659744,ACCESS-CM2
2088,3.4.5,ssp370,9.877406216374247,1.4752734629313378,EC-Earth3,19.14081944783548,ACCESS-CM2,12.847040925202675,2.321762771606483,EC-Earth3,25.127127855089228,ACCESS-CM2
2089,3.4.5,ssp370,1.795714636908669,0.0178085793389221,EC-Earth3,5.171187260945725,ACCESS-CM2,2.768477362173614,0.5069285753038256,EC-Earth3,6.994696392483278,ACCESS-CM2
2090,3.4.5,ssp370,6.374714619671927,0.4248233879937209,CNRM-ESM2-1,17.766254764133215,EC-Earth3,8.143165478176634,0.6151852162679126,CNRM-ESM2-1,19.247006581624586,EC-Earth3
2091,3.4.5,ssp370,6.519191197995874,2.42730620914039,CNRM-ESM2-1,14.441684197320066,ACCESS-CM2,7.408067889743484,2.188367945353229,EC-Earth3,16.16138374328635,ACCESS-CM2
2092,3.4.5,ssp370,11.459718294497014,5.96382956186936,CNRM-ESM2-1,21.60902556101505,ACCESS-CM2,14.365576140792433,7.380798500908847,EC-Earth3,25.34403549194363,ACCESS-CM2
2093,3.4.5,ssp370,10.747551699038022,9.218437550862737,EC-Earth3,11.886843842400577,CNRM-ESM2-1,15.552880865026543,9.555743255615363,EC-Earth3,21.001241785685373,ACCESS-CM2
2094,3.4.5,ssp370,24.119273649145317,3.956250360277032,EC-Earth3,51.62211396535291,CNRM-ESM2-1,18.370329086869074,2.03278654310444,EC-Earth3,35.01355339050334,CNRM-ESM2-1
2095,3.4.5,ssp370,20.281333546108865,5.488995505438992,EC-Earth3,49.03686307271362,ACCESS-CM2,31.70938666167106,4.947613101535462,EC-Earth3,82.9906594679096,ACCESS-CM2
2096,3.4.5,ssp370,11.908348103276117,2.563529777526884,EC-Earth3,23.034340078566007,CNRM-ESM2-1,13.810003659283815,4.509815673828176,EC-Earth3,20.06532985263421,CNRM-ESM2-1
2097,3.4.5,ssp370,5.6634600914849775,0.2891443845960907,EC-Earth3,14.945644709269343,ACCESS-CM2,11.928243908352416,1.7551028527154138,CNRM-ESM2-1,32.0398654259578,ACCESS-CM2
2098,3.4.5,ssp370,5.573708130165453,2.135883106655576,CNRM-ESM2-1,11.87569462246378,ACCESS-CM2,8.119298872771177,2.700790481567429,EC-Earth3,13.779415868123532,ACCESS-CM2
2099,3.4.5,ssp370,26.611897153501364,4.674487800598213,CNRM-ESM2-1,63.78277621375235,ACCESS-CM2,36.73452114246535,4.977161170111828,CNRM-ESM2-1,90.3289748721658,ACCESS-CM2
2016,4.1.1,ssp370,0.5186694848023994,0.0,CNRM-ESM2-1,1.1537710592049706,ACCESS-CM2,0.7175730594972544,0.0,CNRM-ESM2-1,1.1571438951557371,EC-Earth3
2017,4.1.1,ssp370,0.6677844681166931,0.0005016300953976,CNRM-ESM2-1,1.562497695611493,EC-Earth3,1.3217921250531768,0.918399857501631,ACCESS-CM2,2.006121369446237,CNRM-ESM2-1
2018,4.1.1,ssp370,0.7436277290050319,0.0,CNRM-ESM2-1,2.230883187015096,ACCESS-CM2,0.31912076435392595,0.0,CNRM-ESM2-1,0.5151163321774163,ACCESS-CM2
2019,4.1.1,ssp370,0.8135874291936975,0.0034741875265732,ACCESS-CM2,2.109175120243445,EC-Earth3,0.969167544133556,0.0,ACCESS-CM2,2.6875713322438703,CNRM-ESM2-1
2020,4.1.1,ssp370,0.14673433541711425,0.0025076937513288,ACCESS-CM2,0.3501722063337165,EC-Earth3,0.20760394245589509,0.1347234401573208,EC-Earth3,0.3484037438217547,ACCESS-CM2
2021,4.1.1,ssp370,0.8478501854029502,0.0,ACCESS-CM2,2.345748361600534,EC-Earth3,4.0084268513720955,0.0,ACCESS-CM2,9.18477168699519,EC-Earth3
2022,4.1.1,ssp370,1.8296905240774892,0.0,ACCESS-CM2,5.489071572232468,CNRM-ESM2-1,2.096652588444256,0.0,ACCESS-CM2,6.289957765332769,CNRM-ESM2-1
2023,4.1.1,ssp370,1.681017616600709,0.0678573089392048,CNRM-ESM2-1,3.2944881517060454,EC-Earth3,5.215546360145678,0.0,CNRM-ESM2-1,11.742936073355228,EC-Earth3
2024,4.1.1,ssp370,0.307202349119994,0.0378153275470359,ACCESS-CM2,0.7872665301472314,EC-Earth3,0.31086016112174936,0.0,ACCESS-CM2,0.7250513193558861,EC-Earth3
2025,4.1.1,ssp370,1.2332708726394437,0.1190874787414996,ACCESS-CM2,2.4981061247741683,EC-Earth3,5.604178929058668,0.8633545752285403,ACCESS-CM2,12.949366479990562,EC-Earth3
2026,4.1.1,ssp370,1.1675049796937205,0.059476704500162,ACCESS-CM2,3.0593721558447986,EC-Earth3,1.440162848993786,0.0050963109853328,CNRM-ESM2-1,4.005655094068931,EC-Earth3
2027,4.1.1,ssp370,1.3568488780603527,0.0,ACCESS-CM2,4.070401769106121,EC-Earth3,2.6375474025873604,0.0,ACCESS-CM2,7.912642207762081,EC-Earth3
2028,4.1.1,ssp370,3.199768135607157,0.0,CNRM-ESM2-1,8.760089775656482,ACCESS-CM2,4.246397403362441,0.0,CNRM-ESM2-1,11.052415165285,ACCESS-CM2
2029,4.1.1,ssp370,1.8598178024465186,0.0023668976868094,CNRM-ESM2-1,5.136305330237616,ACCESS-CM2,4.650695786941131,0.0,CNRM-ESM2-1,8.2892136346727,ACCESS-CM2
2030,4.1.1,ssp370,0.4530948422663423,0.0,CNRM-ESM2-1,1.3589758632945623,EC-Earth3,0.36821600466359117,0.0,ACCESS-CM2,1.1046480139907735,EC-Earth3
2031,4.1.1,ssp370,0.7504408440622431,0.0402678820551679,ACCESS-CM2,2.121255887608971,CNRM-ESM2-1,2.173228070525114,0.0022966242160929,ACCESS-CM2,3.892837918858997,CNRM-ESM2-1
2032,4.1.1,ssp370,3.420547602993066,2.510921950567373,ACCESS-CM2,3.9081154336735247,EC-Earth3,4.829944138299906,1.7488583934550854,EC-Earth3,10.041373947039837,CNRM-ESM2-1
2033,4.1.1,ssp370,0.07198400519062059,0.0,ACCESS-CM2,0.176590048861348,EC-Earth3,0.029010812495573635,0.0030585671768709,CNRM-ESM2-1,0.0533913541002395,EC-Earth3
2034,4.1.1,ssp370,1.3222120635363692,0.3607264304647762,ACCESS-CM2,3.128389381875828,EC-Earth3,2.617357415785363,0.4592659671290605,ACCESS-CM2,6.172752328470524,EC-Earth3
2035,4.1.1,ssp370,0.2798846255624753,0.0,EC-Earth3,0.5617278637529423,ACCESS-CM2,1.9099830125735504,0.0831151015093577,EC-Earth3,5.305366775616575,CNRM-ESM2-1
2036,4.1.1,ssp370,3.166202398114225,0.0,ACCESS-CM2,8.535830854558695,EC-Earth3,6.045613413008489,0.0,ACCESS-CM2,16.818233152636193,EC-Earth3
2037,4.1.1,ssp370,11.450175666376694,0.908099323713883,CNRM-ESM2-1,26.971128461150307,ACCESS-CM2,9.232325132201433,0.5848813011532952,CNRM-ESM2-1,26.10716951331342,ACCESS-CM2
2038,4.1.1,ssp370,4.7636143898477785,0.0016823282047196,CNRM-ESM2-1,12.43608678700982,EC-Earth3,10.051132914917345,0.0,CNRM-ESM2-1,20.52169496704948,EC-Earth3
2039,4.1.1,ssp370,1.7868558784190958,0.0,ACCESS-CM2,3.593640759526505,CNRM-ESM2-1,2.8739773635691535,0.0,ACCESS-CM2,5.646251029708815,CNRM-ESM2-1
2040,4.1.1,ssp370,2.5275654972275623,0.0,CNRM-ESM2-1,7.454058464206065,EC-Earth3,2.7966178219335003,0.574776661152752,CNRM-ESM2-1,6.900750068093726,EC-Earth3
2041,4.1.1,ssp370,0.38524942895453385,0.0,CNRM-ESM2-1,1.130124503414674,EC-Earth3,2.3159133738131095,0.0177738111846311,ACCESS-CM2,6.819540135390217,EC-Earth3
2042,4.1.1,ssp370,4.167037472541149,0.1841027292264607,CNRM-ESM2-1,8.336064137569188,EC-Earth3,4.888339807765612,0.1669989968643778,CNRM-ESM2-1,9.729234054461712,ACCESS-CM2
2043,4.1.1,ssp370,6.713499869348862,5.559266859820196,EC-Earth3,7.497485974370304,ACCESS-CM2,5.342149702491742,3.3580543154762728,EC-Earth3,6.595156590468295,ACCESS-CM2
2044,4.1.1,ssp370,2.248902550522186,0.0,EC-Earth3,6.029483987198456,ACCESS-CM2,5.236361258370594,0.6259297688802288,EC-Earth3,8.079520878175602,ACCESS-CM2
2045,4.1.1,ssp370,2.9403652545816903,0.0,CNRM-ESM2-1,7.736940552588325,ACCESS-CM2,3.198343732838225,0.0250737819541896,CNRM-ESM2-1,6.507119148929148,EC-Earth3
2046,4.1.1,ssp370,4.767289924189118,0.4218733184191758,ACCESS-CM2,10.769329128135698,CNRM-ESM2-1,7.637788180050733,0.0512357750717502,ACCESS-CM2,13.293260265532096,CNRM-ESM2-1
2047,4.1.1,ssp370,0.5344775210702899,0.0185843746678366,ACCESS-CM2,1.515147285720963,EC-Earth3,0.20447052763163207,0.0,CNRM-ESM2-1,0.5776776994977854,EC-Earth3
2048,4.1.1,ssp370,0.9227753446756441,0.0,ACCESS-CM2,2.7683260340269324,EC-Earth3,2.948306295174358,0.0,CNRM-ESM2-1,8.366175520501269,EC-Earth3
2049,4.1.1,ssp370,8.122972297236037,3.241320572418476,ACCESS-CM2,16.370143885190917,CNRM-ESM2-1,13.428842682092494,1.093503824869831,ACCESS-CM2,30.37578511140804,CNRM-ESM2-1
2050,4.1.1,ssp370,2.3099758364446417,0.0,CNRM-ESM2-1,5.527738153366891,ACCESS-CM2,2.2871891082279636,0.0,CNRM-ESM2-1,5.704229196561513,ACCESS-CM2
2051,4.1.1,ssp370,5.5432290421051915,0.1494984321853784,CNRM-ESM2-1,15.185219880188573,EC-Earth3,4.366094472457026,0.0,CNRM-ESM2-1,11.865707418221392,EC-Earth3
2052,4.1.1,ssp370,3.525793297869342,0.4805078830848807,CNRM-ESM2-1,7.261811423788387,EC-Earth3,7.353968945976937,3.85471448833444,CNRM-ESM2-1,9.530011110889811,ACCESS-CM2
2053,4.1.1,ssp370,7.686229119333362,5.599083040198566,CNRM-ESM2-1,8.896804518926787,EC-Earth3,9.10120403955865,6.931670727373066,EC-Earth3,11.44118050296306,ACCESS-CM2
2054,4.1.1,ssp370,6.838394857047732,2.585265428192783,ACCESS-CM2,12.7060884851989,EC-Earth3,7.814306723666132,2.552374641262813,CNRM-ESM2-1,12.473753014389445,ACCESS-CM2
2055,4.1.1,ssp370,2.649375856706652,1.366037796954754,EC-Earth3,5.211592652197655,ACCESS-CM2,2.4300068481168897,0.2351814114317707,CNRM-ESM2-1,5.56201931700421,ACCESS-CM2
2056,4.1.1,ssp370,7.645996066069742,1.272028127657346,CNRM-ESM2-1,14.548406650257885,EC-Earth3,10.429336084205934,0.623041145169028,CNRM-ESM2-1,23.41278333599084,EC-Earth3
2057,4.1.1,ssp370,7.304026057444531,0.0,CNRM-ESM2-1,11.657191726788495,ACCESS-CM2,6.999008600836253,0.0,CNRM-ESM2-1,16.378171959702016,ACCESS-CM2
2058,4.1.1,ssp370,0.818603391063474,0.4271862834489431,CNRM-ESM2-1,1.374275217899683,ACCESS-CM2,3.844190172813951,0.047672359959612,EC-Earth3,6.007786259034916,CNRM-ESM2-1
2059,4.1.1,ssp370,1.3405832234423947,0.0,CNRM-ESM2-1,2.36592432138874,EC-Earth3,2.6750872484410735,1.5854284169722803,CNRM-ESM2-1,4.665022827978882,EC-Earth3
2060,4.1.1,ssp370,8.85803666233757,0.7736640151666371,CNRM-ESM2-1,19.5009568610161,EC-Earth3,12.675586477266839,6.120299005832866,CNRM-ESM2-1,17.29414473553115,EC-Earth3
2061,4.1.1,ssp370,4.694930988752993,3.639866607043268,CNRM-ESM2-1,5.555912562779098,ACCESS-CM2,3.0645890493242223,1.6018821249203166,CNRM-ESM2-1,4.272294357196094,ACCESS-CM2
2062,4.1.1,ssp370,6.714763234802464,0.0,CNRM-ESM2-1,15.547672858205951,ACCESS-CM2,6.228298957115487,0.0373432600579312,CNRM-ESM2-1,15.622961633384008,ACCESS-CM2
2063,4.1.1,ssp370,16.14994550432494,6.953678779861662,EC-Earth3,27.54037076989016,CNRM-ESM2-1,20.121908424014325,6.27926822584516,EC-Earth3,45.65366846201397,CNRM-ESM2-1
2064,4.1.1,ssp370,3.941292234667362,1.0570422114158524,CNRM-ESM2-1,5.958961497196619,ACCESS-CM2,5.379444660351183,0.3015639532180197,CNRM-ESM2-1,9.580771019345338,EC-Earth3
2065,4.1.1,ssp370,5.074614398982308,0.0006094796316965,CNRM-ESM2-1,14.898018433447763,ACCESS-CM2,3.047506374783047,0.0,CNRM-ESM2-1,9.022869499362418,ACCESS-CM2
2066,4.1.1,ssp370,5.726578236275041,0.0022914756723003,CNRM-ESM2-1,9.9145327821071,EC-Earth3,9.02435100667882,2.169842570817424,CNRM-ESM2-1,15.277686543367489,ACCESS-CM2
2067,4.1.1,ssp370,1.965395336194409,0.0,CNRM-ESM2-1,4.050507193844403,EC-Earth3,2.2395632650847124,0.0,CNRM-ESM2-1,5.0446260413345625,EC-Earth3
2068,4.1.1,ssp370,2.589246283637197,0.0,CNRM-ESM2-1,4.561622754570642,EC-Earth3,4.469688349786594,0.001460982342156,CNRM-ESM2-1,9.236743620788287,EC-Earth3
2069,4.1.1,ssp370,16.98174948486898,8.336472221945485,CNRM-ESM2-1,28.65295518109616,ACCESS-CM2,14.697119417428587,8.916741154469651,CNRM-ESM2-1,20.371417443930937,ACCESS-CM2
2070,4.1.1,ssp370,10.174548360604097,0.5378703214684385,CNRM-ESM2-1,23.707123819987157,EC-Earth3,7.641941227988684,0.6231827301233075,CNRM-ESM2-1,16.53852447717384,EC-Earth3
2071,4.1.1,ssp370,16.841166662791576,0.919100370861255,CNRM-ESM2-1,47.06411550093711,ACCESS-CM2,13.09872678726452,0.0657791656701786,CNRM-ESM2-1,36.910449592435,ACCESS-CM2
