Year,City,Scenario,CDDMmean,CDDMmean_min,CDDMmean_min_model,CDDMmean_max,CDDMmean_max_model,CDDMmax,CDDMmax_min,CDDMmax_min_model,CDDMmax_max,CDDMmax_max_model
2010,San Diego,historical,929.9022148980033,913.8508239746092,CNRM-ESM2-1,950.0085062662758,EC-Earth3,1095.5118984646258,1090.7204264322902,ACCESS-CM2,1098.583479817707,CNRM-ESM2-1
2011,San Diego,historical,952.4504659016924,910.558161417643,CNRM-ESM2-1,983.9015085856114,ACCESS-CM2,1106.5649820963529,1093.392667643228,EC-Earth3,1129.80875447591,ACCESS-CM2
2012,San Diego,historical,920.7220051405162,860.4749835205077,EC-Earth3,1008.7692230224604,CNRM-ESM2-1,1079.9783230251726,1018.2436930338534,EC-Earth3,1202.053432210285,CNRM-ESM2-1
2013,San Diego,historical,874.2809750027126,826.0497100830078,CNRM-ESM2-1,920.1286590576168,EC-Earth3,1040.6975585937491,1010.4062845865876,CNRM-ESM2-1,1078.3828450520828,EC-Earth3
2014,San Diego,historical,968.7711168077253,938.957071940104,ACCESS-CM2,1008.9185689290358,EC-Earth3,1130.0249945746516,1092.8283243815092,ACCESS-CM2,1174.5443827311185,EC-Earth3
1951,San Francisco,historical,967.4960595267167,909.7903942653126,EC-Earth3,1035.1160062517442,ACCESS-CM2,1053.2591719127838,1018.4123646327432,CNRM-ESM2-1,1088.789191327776,ACCESS-CM2
1952,San Francisco,historical,925.1008488972992,835.5238604954326,EC-Earth3,1047.6785867963524,ACCESS-CM2,1004.7256937662769,915.3330171857572,EC-Earth3,1169.5884100777764,ACCESS-CM2
1953,San Francisco,historical,1001.1951227097288,943.3241279602062,CNRM-ESM2-1,1041.821391732352,EC-Earth3,1092.838004193987,1082.3639266967773,CNRM-ESM2-1,1105.426343863351,EC-Earth3
1954,San Francisco,historical,965.3536182948529,887.5609329223646,EC-Earth3,1007.656853485108,ACCESS-CM2,1030.428602527437,967.3176598685136,EC-Earth3,1081.3768574305943,ACCESS-CM2
1955,San Francisco,historical,973.157782745362,879.4722486223507,EC-Earth3,1046.6102449689593,ACCESS-CM2,1090.8875246320451,1001.7642820085804,EC-Earth3,1146.3657708304268,CNRM-ESM2-1
1956,San Francisco,historical,1005.3459577287953,967.115063367572,ACCESS-CM2,1032.902260480609,EC-Earth3,1131.5486511230467,1104.1605830601288,ACCESS-CM2,1152.3581287928987,CNRM-ESM2-1
1957,San Francisco,historical,931.3547387259358,842.9021674019966,ACCESS-CM2,977.6559510367266,EC-Earth3,1027.247268168132,942.7749614170632,ACCESS-CM2,1078.8241034371515,EC-Earth3
1958,San Francisco,historical,972.4649741399862,945.8545216151656,CNRM-ESM2-1,1011.9919958932062,EC-Earth3,1064.451012311663,1027.7029379708426,CNRM-ESM2-1,1124.5535923549105,EC-Earth3
1959,San Francisco,historical,963.5827302841922,913.3376832144614,ACCESS-CM2,1013.493156106132,EC-Earth3,1069.0765125093005,1003.200046212333,ACCESS-CM2,1155.6032335553848,EC-Earth3
1960,San Francisco,historical,984.6628375462129,905.4885380336228,CNRM-ESM2-1,1127.6118127005436,EC-Earth3,1078.7786897205171,978.1543258667,CNRM-ESM2-1,1224.4044315883086,EC-Earth3
1961,San Francisco,historical,874.2264780317047,787.3704115731392,EC-Earth3,965.2236281258728,ACCESS-CM2,959.2521844046464,883.253999110632,EC-Earth3,1041.2843793596542,ACCESS-CM2
1962,San Francisco,historical,983.081941368467,953.8089225769052,EC-Earth3,1019.93289478847,ACCESS-CM2,1072.9016882033577,1010.6628093174528,EC-Earth3,1112.9650793892995,ACCESS-CM2
1963,San Francisco,historical,918.0759728204648,885.1383102417005,CNRM-ESM2-1,938.5301221575066,ACCESS-CM2,1003.3076457432344,932.987733241491,CNRM-ESM2-1,1042.3069525582453,ACCESS-CM2
1964,San Francisco,historical,927.7763627551861,894.185308292935,ACCESS-CM2,945.4738737923768,EC-Earth3,1026.7108916509726,973.192152404786,ACCESS-CM2,1062.6416643415182,EC-Earth3
1965,San Francisco,historical,977.0973690941224,837.0449945722323,ACCESS-CM2,1070.959317561558,EC-Earth3,1062.9394082932247,915.9349062238434,ACCESS-CM2,1166.6537107195168,EC-Earth3
1966,San Francisco,historical,966.8854217892607,909.354685320174,EC-Earth3,1008.6382906232562,CNRM-ESM2-1,1067.5510056268602,1024.478823198591,EC-Earth3,1097.4031853812082,ACCESS-CM2
1967,San Francisco,historical,1028.1033668881375,952.482175227575,ACCESS-CM2,1105.9805676051546,EC-Earth3,1100.1502226329983,1023.6520060947968,ACCESS-CM2,1167.737753949846,EC-Earth3
1968,San Francisco,historical,976.2406161353709,968.8712409973152,CNRM-ESM2-1,980.6995011465896,EC-Earth3,1078.4712734404065,1048.5831708635603,CNRM-ESM2-1,1098.836897277832,EC-Earth3
1969,San Francisco,historical,986.2576908293231,940.2749091012148,EC-Earth3,1021.6798081534256,CNRM-ESM2-1,1113.7165151686893,1079.430720955985,EC-Earth3,1180.9456669398712,CNRM-ESM2-1
1970,San Francisco,historical,940.8709697178442,917.0745426722948,EC-Earth3,953.7128843035024,ACCESS-CM2,1032.2360148111982,993.0390365600592,EC-Earth3,1084.795208740234,ACCESS-CM2
1971,San Francisco,historical,936.5389495486314,853.5669356209906,EC-Earth3,1026.8491970607215,CNRM-ESM2-1,1068.9529566446943,981.9225269862588,EC-Earth3,1171.4178458077563,CNRM-ESM2-1
1972,San Francisco,historical,1023.9996313549227,946.3482122148796,CNRM-ESM2-1,1122.7016014099115,ACCESS-CM2,1113.109156218029,1020.3784480503632,CNRM-ESM2-1,1195.2327320643824,ACCESS-CM2
1973,San Francisco,historical,979.1020976838616,938.3337551661908,CNRM-ESM2-1,1024.6969165257046,ACCESS-CM2,1047.75317259289,1009.5297003609796,CNRM-ESM2-1,1071.6041774204798,ACCESS-CM2
1974,San Francisco,historical,1007.2885286603656,991.5445787702294,CNRM-ESM2-1,1015.4077581133164,ACCESS-CM2,1084.402483476911,1071.2859586443217,EC-Earth3,1100.7931161063057,ACCESS-CM2
1975,San Francisco,historical,877.6946500869038,791.144883074081,ACCESS-CM2,989.464303915842,CNRM-ESM2-1,957.5111402239128,847.0112099783777,ACCESS-CM2,1068.524985395159,CNRM-ESM2-1
1976,San Francisco,historical,985.8688023158489,912.4370957510824,ACCESS-CM2,1034.2295887538369,CNRM-ESM2-1,1068.7190231323245,980.510462733678,ACCESS-CM2,1126.9464215959822,CNRM-ESM2-1
1977,San Francisco,historical,1024.6691270010815,964.3699751717712,CNRM-ESM2-1,1075.7087949480328,ACCESS-CM2,1095.9214330764044,1037.882328796387,CNRM-ESM2-1,1146.4604854038782,ACCESS-CM2
1978,San Francisco,historical,955.8542006719687,866.7192303248828,EC-Earth3,1026.2982196262906,ACCESS-CM2,1043.7179745628723,943.9201411655982,EC-Earth3,1095.17956564767,ACCESS-CM2
1979,San Francisco,historical,987.4373294648677,912.3976889474064,EC-Earth3,1026.9739485604428,CNRM-ESM2-1,1091.822867838542,1035.8078975132537,EC-Earth3,1126.0891093662806,CNRM-ESM2-1
1980,San Francisco,historical,964.4585347130193,916.5518467494428,ACCESS-CM2,1050.0583933149069,EC-Earth3,1039.5154886881517,982.7298841203972,CNRM-ESM2-1,1130.6611650739394,EC-Earth3
1981,San Francisco,historical,1000.5634148370658,982.337445613317,CNRM-ESM2-1,1017.9588379996168,ACCESS-CM2,1063.858844430106,1027.9303482055668,CNRM-ESM2-1,1082.1215277535573,ACCESS-CM2
1982,San Francisco,historical,1007.4489810761957,970.5375030517588,ACCESS-CM2,1070.8217214311871,CNRM-ESM2-1,1119.285554649716,1082.3556389944893,ACCESS-CM2,1170.0241428920197,CNRM-ESM2-1
1983,San Francisco,historical,995.7420336768746,964.6400551932207,EC-Earth3,1022.944859858922,CNRM-ESM2-1,1078.327830578032,1038.8247650146486,EC-Earth3,1121.7390771048408,CNRM-ESM2-1
1984,San Francisco,historical,1062.323937298003,1012.1788064139236,ACCESS-CM2,1114.8667821611675,CNRM-ESM2-1,1130.5107155936103,1070.8191338675367,ACCESS-CM2,1192.1246845790315,CNRM-ESM2-1
1985,San Francisco,historical,955.3411878313345,797.7265523638061,ACCESS-CM2,1069.7435490199498,EC-Earth3,1065.4065067109611,921.3574929373618,ACCESS-CM2,1162.273920549665,EC-Earth3
1986,San Francisco,historical,986.8791291736428,948.4909196036214,EC-Earth3,1047.7980081830706,ACCESS-CM2,1059.8287464686803,1030.3049961635047,CNRM-ESM2-1,1093.7324373517715,ACCESS-CM2
1987,San Francisco,historical,965.007552955265,873.4569905962278,CNRM-ESM2-1,1040.2753946576802,ACCESS-CM2,1035.597569638207,916.761648123606,CNRM-ESM2-1,1127.8308456420896,ACCESS-CM2
1988,San Francisco,historical,949.7172687348874,869.9567910330649,EC-Earth3,1071.0838150024415,ACCESS-CM2,1056.0945699055992,984.9117874145514,EC-Earth3,1160.677096339634,ACCESS-CM2
1989,San Francisco,historical,996.4187535240541,919.9239983694904,CNRM-ESM2-1,1065.9621840340749,EC-Earth3,1083.0352640061149,999.8749141148162,CNRM-ESM2-1,1156.9203231811518,EC-Earth3
1990,San Francisco,historical,1012.6466070266,971.426158578056,ACCESS-CM2,1065.7421599251882,CNRM-ESM2-1,1094.0488588605606,1065.3911189488003,ACCESS-CM2,1121.9174207414897,CNRM-ESM2-1
1991,San Francisco,historical,1025.650440979004,1003.5864374433248,CNRM-ESM2-1,1055.6737400599889,EC-Earth3,1106.5748805454796,1093.9262871878486,CNRM-ESM2-1,1122.8278276715955,EC-Earth3
1992,San Francisco,historical,978.0129806155259,927.77374169486,ACCESS-CM2,1071.1822788783486,EC-Earth3,1066.6485696701777,1015.299866376605,CNRM-ESM2-1,1160.448820495605,EC-Earth3
1993,San Francisco,historical,973.068581753686,917.1595853533074,ACCESS-CM2,1018.4640123639788,EC-Earth3,1071.877953156971,981.2192428588876,ACCESS-CM2,1124.8487049647738,CNRM-ESM2-1
1994,San Francisco,historical,981.2227422078458,934.0149701799676,EC-Earth3,1014.517625209264,ACCESS-CM2,1104.4316680908203,1009.2729886736192,EC-Earth3,1169.480649893624,CNRM-ESM2-1
1995,San Francisco,historical,1033.9106689089824,989.7572584969664,CNRM-ESM2-1,1120.8276500156946,EC-Earth3,1117.7427951631091,1042.5651247297014,CNRM-ESM2-1,1234.257578386579,EC-Earth3
1996,San Francisco,historical,1021.2355093456454,933.3071993146632,EC-Earth3,1077.096811131069,ACCESS-CM2,1129.2826471964518,1026.7518371582034,EC-Earth3,1202.5197171892437,ACCESS-CM2
1997,San Francisco,historical,964.6158413115008,941.514851924352,ACCESS-CM2,1010.635228511266,EC-Earth3,1047.030589730399,1025.7745930262977,ACCESS-CM2,1078.4886138916015,EC-Earth3
1998,San Francisco,historical,953.2603741963712,908.7282924107154,CNRM-ESM2-1,1014.9962002345496,EC-Earth3,1047.0223532540458,996.9638663155696,CNRM-ESM2-1,1090.1348519461496,EC-Earth3
1999,San Francisco,historical,995.7993740263446,955.2400765555255,EC-Earth3,1058.7441484723772,ACCESS-CM2,1080.340922255743,1048.9134447370257,EC-Earth3,1138.1818315778455,ACCESS-CM2
2000,San Francisco,historical,952.2457550775447,888.2377304077161,EC-Earth3,1013.2488562447692,ACCESS-CM2,1028.7060495285766,971.1545536586224,EC-Earth3,1066.5592897687643,ACCESS-CM2
2001,San Francisco,historical,972.2193698338107,874.7644083295563,EC-Earth3,1072.12710647583,ACCESS-CM2,1062.0755461193269,960.4197520664771,EC-Earth3,1141.0096208844864,ACCESS-CM2
2002,San Francisco,historical,1003.3335511343824,953.3253028869638,ACCESS-CM2,1069.2837253025602,EC-Earth3,1079.3209788731165,1064.825086539132,ACCESS-CM2,1103.769139753069,EC-Earth3
2003,San Francisco,historical,1031.9078658331011,981.0503035409116,EC-Earth3,1089.2758169991628,CNRM-ESM2-1,1121.650415910993,1077.791936819894,EC-Earth3,1166.8750459943494,CNRM-ESM2-1
2004,San Francisco,historical,1046.0460186186297,959.6526948111408,EC-Earth3,1123.8750328063963,CNRM-ESM2-1,1141.035479155041,1070.8893439156673,EC-Earth3,1194.299745396205,CNRM-ESM2-1
2005,San Francisco,historical,1022.8712064107264,969.9987778799884,CNRM-ESM2-1,1098.6631411961146,ACCESS-CM2,1139.3755139305479,1100.0069582257952,EC-Earth3,1184.015766906738,ACCESS-CM2
2006,San Francisco,historical,966.1219313848596,919.2700251988016,ACCESS-CM2,1013.6661117553716,CNRM-ESM2-1,1062.1823260352728,991.5865142822274,ACCESS-CM2,1123.2783870152066,CNRM-ESM2-1
2007,San Francisco,historical,1023.2011021568666,923.6400535583508,ACCESS-CM2,1141.8364826747345,EC-Earth3,1092.4673151652016,1032.4007548740933,CNRM-ESM2-1,1207.6215702601835,EC-Earth3
2008,San Francisco,historical,943.5894647507452,904.758420780728,ACCESS-CM2,964.995366341728,EC-Earth3,1036.2479428972522,1005.607256862096,ACCESS-CM2,1077.051387895857,EC-Earth3
2009,San Francisco,historical,1012.7858923412509,979.7982637677882,EC-Earth3,1061.62621547154,ACCESS-CM2,1085.4965771629697,1033.8299606323246,EC-Earth3,1170.323060389927,ACCESS-CM2
2010,San Francisco,historical,1007.7163208007819,971.0590359279096,ACCESS-CM2,1063.713484845843,EC-Earth3,1089.5430467151461,1063.3306374686106,ACCESS-CM2,1123.787289428711,EC-Earth3
2011,San Francisco,historical,1067.2109377179827,1016.39026663644,CNRM-ESM2-1,1117.3641245160782,ACCESS-CM2,1157.6324661254878,1124.399540710449,EC-Earth3,1214.374905395507,ACCESS-CM2
2012,San Francisco,historical,1019.8324743725008,898.6535982404447,EC-Earth3,1149.5379410879948,CNRM-ESM2-1,1095.0016177949453,986.3055940900538,EC-Earth3,1239.0840678623736,CNRM-ESM2-1
2013,San Francisco,historical,955.601271166121,895.4485334123895,CNRM-ESM2-1,1018.1567750113356,EC-Earth3,1053.7911342802502,1000.3228979928152,CNRM-ESM2-1,1110.7248406546455,EC-Earth3
2014,San Francisco,historical,1050.830335744222,1034.123711395264,ACCESS-CM2,1078.0639143807548,EC-Earth3,1155.0673463367277,1140.0276447841095,CNRM-ESM2-1,1182.3417502267016,EC-Earth3
1951,Seattle,historical,676.3559400876383,570.7300520896931,CNRM-ESM2-1,748.6467185974138,ACCESS-CM2,679.5906508127867,582.9954919815083,CNRM-ESM2-1,733.193477630617,ACCESS-CM2
1952,Seattle,historical,576.8949472427386,479.4515082359331,EC-Earth3,691.0956566810626,ACCESS-CM2,589.6313170115172,520.7801607131977,EC-Earth3,698.1604574203509,ACCESS-CM2
1953,Seattle,historical,679.5701357205727,592.9292559623735,ACCESS-CM2,769.6236405372639,EC-Earth3,695.5110550562559,632.6304689407366,ACCESS-CM2,790.1645450592061,EC-Earth3
1954,Seattle,historical,574.1142517725644,498.3228907585161,CNRM-ESM2-1,630.8630167007466,EC-Earth3,572.514539972943,512.1414594650287,CNRM-ESM2-1,608.7544340133685,ACCESS-CM2
1955,Seattle,historical,750.5282762527486,635.7264093399065,EC-Earth3,846.5526083946248,ACCESS-CM2,760.7978325525938,636.0093959808368,EC-Earth3,834.0850275039693,ACCESS-CM2
1956,Seattle,historical,670.1698194821694,565.7594103813188,EC-Earth3,789.5951378822347,CNRM-ESM2-1,659.4774929046649,601.0350057601946,EC-Earth3,742.1540563583394,CNRM-ESM2-1
1957,Seattle,historical,636.4920168240884,540.9171469688432,ACCESS-CM2,714.7481053352374,EC-Earth3,638.4921815872211,571.3167354583759,ACCESS-CM2,681.4596969604511,EC-Earth3
1958,Seattle,historical,730.0258022626259,659.7472169876116,CNRM-ESM2-1,851.0375328063984,EC-Earth3,757.9578264872252,679.6623794555684,ACCESS-CM2,905.7867448806784,EC-Earth3
1959,Seattle,historical,726.67670923869,603.4279191970844,ACCESS-CM2,871.335605430605,EC-Earth3,738.1647294362406,624.2079669952412,ACCESS-CM2,897.9380214691182,EC-Earth3
1960,Seattle,historical,662.7742964744588,518.1969250679035,ACCESS-CM2,814.8679660797139,EC-Earth3,674.6294691721619,584.8789842605611,ACCESS-CM2,804.046562576296,EC-Earth3
1961,Seattle,historical,575.431894079846,503.257248497011,CNRM-ESM2-1,684.3836802482624,ACCESS-CM2,575.7938779830952,516.1825817108174,EC-Earth3,678.963429069521,ACCESS-CM2
1962,Seattle,historical,658.4837601661701,567.6442393302935,CNRM-ESM2-1,761.6812859535237,ACCESS-CM2,671.9945461273212,622.5746885299702,EC-Earth3,728.3984683990498,ACCESS-CM2
1963,Seattle,historical,596.6308195749937,569.3111459732074,CNRM-ESM2-1,649.0502951622027,ACCESS-CM2,600.4278610229511,556.787922668459,CNRM-ESM2-1,643.8349782943744,ACCESS-CM2
1964,Seattle,historical,595.8555849393226,553.8067394256608,ACCESS-CM2,673.8481122970601,CNRM-ESM2-1,621.5121009190897,561.7154256820695,ACCESS-CM2,676.7481687545796,CNRM-ESM2-1
1965,Seattle,historical,691.0439953804034,480.6160870552079,ACCESS-CM2,826.3900592803975,CNRM-ESM2-1,712.4237525939961,484.4612514495867,ACCESS-CM2,837.0864974975606,CNRM-ESM2-1
1966,Seattle,historical,713.6548892339091,636.5969520568867,EC-Earth3,778.0129270553609,ACCESS-CM2,715.5393608729064,627.0879787445087,EC-Earth3,780.9035259246846,ACCESS-CM2
1967,Seattle,historical,701.9463351567606,651.8159748077412,ACCESS-CM2,782.9941094398519,CNRM-ESM2-1,709.314225133262,652.343883705141,ACCESS-CM2,774.7576503753683,CNRM-ESM2-1
1968,Seattle,historical,651.7735159238199,514.2806626319904,CNRM-ESM2-1,806.958974647524,EC-Earth3,669.236954752606,551.5019859313984,CNRM-ESM2-1,791.0164237976094,EC-Earth3
1969,Seattle,historical,692.3411310513833,677.8618872642536,ACCESS-CM2,708.3997603416462,CNRM-ESM2-1,720.0069434483866,685.8256879806538,ACCESS-CM2,774.1005529403706,CNRM-ESM2-1
1970,Seattle,historical,678.9885343869546,632.4407458305377,EC-Earth3,703.0777669906636,CNRM-ESM2-1,646.9182010014872,583.9120546340962,EC-Earth3,696.8040056228658,ACCESS-CM2
1971,Seattle,historical,700.254980500541,608.4974138259906,EC-Earth3,872.6137585639974,CNRM-ESM2-1,737.4280210495016,639.6843862533589,EC-Earth3,910.8491508483908,CNRM-ESM2-1
1972,Seattle,historical,772.1235301971456,667.4804780006427,CNRM-ESM2-1,871.2153950691243,EC-Earth3,760.6911357243874,692.7694490432758,CNRM-ESM2-1,832.7498790740985,EC-Earth3
1973,Seattle,historical,657.4146593729674,562.4335433006304,EC-Earth3,723.0919061660786,CNRM-ESM2-1,665.6293241500873,548.0282533645648,EC-Earth3,765.4720254898091,CNRM-ESM2-1
1974,Seattle,historical,716.8251370430012,701.7648500442524,EC-Earth3,729.9233922958392,CNRM-ESM2-1,730.7317531585713,720.8116636276264,CNRM-ESM2-1,744.3182825088521,EC-Earth3
1975,Seattle,historical,546.6905329704301,323.59891338348524,ACCESS-CM2,691.5104228973407,CNRM-ESM2-1,542.152777036033,360.5945117950455,ACCESS-CM2,664.2258512496968,CNRM-ESM2-1
1976,Seattle,historical,664.6356238683084,656.9031468391436,ACCESS-CM2,673.598553276064,CNRM-ESM2-1,664.9619149525979,642.6179780960102,ACCESS-CM2,693.2904790878315,CNRM-ESM2-1
1977,Seattle,historical,746.9271100997944,702.0512079238912,EC-Earth3,815.3507517814655,ACCESS-CM2,729.7854111353575,674.3082117080708,EC-Earth3,807.8984895706196,ACCESS-CM2
1978,Seattle,historical,611.3393547693905,474.1998322486894,EC-Earth3,692.9644926071185,ACCESS-CM2,636.7327731450417,511.8305002212542,EC-Earth3,720.4434206008931,ACCESS-CM2
1979,Seattle,historical,744.2899174372375,704.1995843887348,EC-Earth3,818.557168674471,ACCESS-CM2,757.1373333613097,706.4953712463398,CNRM-ESM2-1,847.1167560577412,ACCESS-CM2
1980,Seattle,historical,717.3931977589945,606.7213654518146,CNRM-ESM2-1,859.111688041689,EC-Earth3,702.7233378092468,591.8034769058247,CNRM-ESM2-1,808.5060113906881,EC-Earth3
1981,Seattle,historical,706.4986950874348,640.356253337862,CNRM-ESM2-1,779.100908279421,EC-Earth3,692.5186877568582,627.4970766067524,CNRM-ESM2-1,746.088465309145,EC-Earth3
1982,Seattle,historical,705.1240256309528,675.1228293418903,ACCESS-CM2,748.4917727470416,EC-Earth3,716.3275756835957,687.4079244613667,ACCESS-CM2,737.4404972076436,CNRM-ESM2-1
1983,Seattle,historical,764.9389518102029,681.492787837984,EC-Earth3,850.6997647285482,ACCESS-CM2,754.3863168080667,684.4383295059223,EC-Earth3,825.8416870117208,ACCESS-CM2
1984,Seattle,historical,751.0943617820759,705.0846711158771,CNRM-ESM2-1,784.4614644050619,ACCESS-CM2,753.7519971847554,744.7817514419576,EC-Earth3,761.0165231704732,ACCESS-CM2
1985,Seattle,historical,689.2364911079426,459.8727573394792,ACCESS-CM2,813.9694897651692,EC-Earth3,733.6243687947612,544.4193632125873,ACCESS-CM2,837.1551296234151,EC-Earth3
1986,Seattle,historical,674.5316008249937,526.841802024843,EC-Earth3,771.405971622469,CNRM-ESM2-1,684.2509959538797,582.000312232973,EC-Earth3,744.3591457366963,CNRM-ESM2-1
1987,Seattle,historical,654.0665403366107,493.5742212295549,CNRM-ESM2-1,780.1724019050619,EC-Earth3,640.0134225845355,523.2543254852312,CNRM-ESM2-1,760.5902204513569,EC-Earth3
1988,Seattle,historical,664.3669130007444,566.3453289985674,CNRM-ESM2-1,761.0948501586932,ACCESS-CM2,659.4563064575215,558.2387081146259,CNRM-ESM2-1,771.1640270233173,ACCESS-CM2
1989,Seattle,historical,769.8753183364888,596.5618932724017,CNRM-ESM2-1,897.1662312507649,EC-Earth3,778.3066307703674,614.78831176758,CNRM-ESM2-1,891.2831048965473,EC-Earth3
1990,Seattle,historical,716.0449888547281,567.8596935272235,ACCESS-CM2,878.1306146621724,CNRM-ESM2-1,749.928580156964,650.7536481857319,ACCESS-CM2,892.8522579193136,CNRM-ESM2-1
1991,Seattle,historical,741.778715165458,712.9911300659198,EC-Earth3,763.7882764816304,ACCESS-CM2,743.1937859853128,724.0524934768697,EC-Earth3,753.3851530075092,CNRM-ESM2-1
1992,Seattle,historical,674.1820437113464,616.1691371917744,CNRM-ESM2-1,756.5918526649496,EC-Earth3,700.2547543843607,638.118798637392,ACCESS-CM2,805.9473987579366,EC-Earth3
1993,Seattle,historical,681.1732917149881,550.9789869308489,ACCESS-CM2,751.3517621994038,EC-Earth3,690.6506441116352,567.2603940963763,ACCESS-CM2,763.1589082717916,CNRM-ESM2-1
1994,Seattle,historical,718.5589285850543,650.6394451141377,EC-Earth3,783.9880547523518,ACCESS-CM2,729.7803616205871,614.5259826660175,EC-Earth3,791.5298355102559,ACCESS-CM2
1995,Seattle,historical,691.8065296808896,542.7286153793352,CNRM-ESM2-1,843.4153855323812,EC-Earth3,681.5369150797545,525.6852720260639,CNRM-ESM2-1,836.8731946945211,EC-Earth3
