Year,City,Scenario,TRCmax,TRCmax_min,TRCmax_min_model,TRCmax_max,TRCmax_max_model,TRCmaxmin,TRCmaxmin_min,TRCmaxmin_min_model,TRCmaxmin_max,TRCmaxmin_max_model
1959,Baltimore,historical,4.566666666666666,3.25,EC-Earth3,6.65,ACCESS-CM2,48.31666666666666,43.8,EC-Earth3,52.75,ACCESS-CM2
1960,Baltimore,historical,4.533333333333333,1.7,CNRM-ESM2-1,8.3,ACCESS-CM2,47.65,37.4,ACCESS-CM2,54.9,EC-Earth3
1961,Baltimore,historical,5.2,3.0,ACCESS-CM2,8.1,CNRM-ESM2-1,37.73333333333333,25.5,ACCESS-CM2,45.9,EC-Earth3
1962,Baltimore,historical,4.666666666666667,2.3,ACCESS-CM2,6.75,CNRM-ESM2-1,50.833333333333336,46.45,ACCESS-CM2,58.85,CNRM-ESM2-1
1963,Baltimore,historical,6.966666666666666,5.15,CNRM-ESM2-1,8.95,EC-Earth3,46.78333333333333,38.3,CNRM-ESM2-1,51.65,EC-Earth3
1964,Baltimore,historical,5.166666666666667,3.1,ACCESS-CM2,6.65,CNRM-ESM2-1,49.13333333333333,32.95,ACCESS-CM2,62.7,CNRM-ESM2-1
1965,Baltimore,historical,5.599999999999999,3.75,CNRM-ESM2-1,7.85,EC-Earth3,50.51666666666667,44.35,ACCESS-CM2,58.05,CNRM-ESM2-1
1966,Baltimore,historical,6.466666666666666,4.3,EC-Earth3,9.6,ACCESS-CM2,51.300000000000004,46.25,CNRM-ESM2-1,54.4,ACCESS-CM2
1967,Baltimore,historical,5.8500000000000005,4.0,CNRM-ESM2-1,7.4,ACCESS-CM2,49.73333333333333,44.4,CNRM-ESM2-1,56.15,EC-Earth3
1968,Baltimore,historical,7.55,5.75,EC-Earth3,10.7,CNRM-ESM2-1,45.11666666666667,38.1,ACCESS-CM2,52.35,CNRM-ESM2-1
1969,Baltimore,historical,6.400000000000001,4.55,ACCESS-CM2,9.8,CNRM-ESM2-1,45.88333333333333,43.65,ACCESS-CM2,49.1,EC-Earth3
1970,Baltimore,historical,5.2,2.05,EC-Earth3,8.25,CNRM-ESM2-1,53.416666666666664,51.05,EC-Earth3,57.65,CNRM-ESM2-1
1971,Baltimore,historical,8.066666666666666,5.1,CNRM-ESM2-1,9.7,EC-Earth3,48.26666666666666,40.6,EC-Earth3,56.9,CNRM-ESM2-1
1972,Baltimore,historical,6.8500000000000005,4.55,CNRM-ESM2-1,9.0,EC-Earth3,44.63333333333333,42.5,EC-Earth3,48.45,CNRM-ESM2-1
1973,Baltimore,historical,4.416666666666667,1.65,ACCESS-CM2,5.9,EC-Earth3,48.15,40.65,ACCESS-CM2,56.85,CNRM-ESM2-1
1974,Baltimore,historical,7.166666666666667,4.3,EC-Earth3,9.35,CNRM-ESM2-1,52.300000000000004,46.2,ACCESS-CM2,55.45,CNRM-ESM2-1
1975,Baltimore,historical,4.05,0.0,EC-Earth3,6.15,CNRM-ESM2-1,42.55,29.2,ACCESS-CM2,52.15,CNRM-ESM2-1
1976,Baltimore,historical,7.650000000000001,3.3,ACCESS-CM2,10.25,CNRM-ESM2-1,46.083333333333336,34.25,ACCESS-CM2,53.45,CNRM-ESM2-1
1977,Baltimore,historical,2.983333333333333,2.6,EC-Earth3,3.5,CNRM-ESM2-1,46.666666666666664,40.35,ACCESS-CM2,52.4,CNRM-ESM2-1
1978,Baltimore,historical,4.333333333333333,3.55,CNRM-ESM2-1,5.8,EC-Earth3,47.166666666666664,40.9,EC-Earth3,52.4,CNRM-ESM2-1
1979,Baltimore,historical,4.7,3.3,CNRM-ESM2-1,6.25,ACCESS-CM2,50.916666666666664,43.85,ACCESS-CM2,62.9,CNRM-ESM2-1
1980,Baltimore,historical,5.016666666666667,3.55,ACCESS-CM2,5.8,EC-Earth3,40.38333333333333,37.65,ACCESS-CM2,42.15,CNRM-ESM2-1
1981,Baltimore,historical,5.5,2.65,CNRM-ESM2-1,7.3,ACCESS-CM2,43.4,34.95,ACCESS-CM2,50.55,CNRM-ESM2-1
1982,Baltimore,historical,8.15,7.05,ACCESS-CM2,8.75,CNRM-ESM2-1,44.93333333333334,38.1,ACCESS-CM2,50.15,CNRM-ESM2-1
1983,Baltimore,historical,4.333333333333333,3.2,CNRM-ESM2-1,5.6,ACCESS-CM2,49.4,42.75,ACCESS-CM2,56.45,CNRM-ESM2-1
1984,Baltimore,historical,7.400000000000001,5.7,ACCESS-CM2,10.4,CNRM-ESM2-1,43.31666666666666,39.15,CNRM-ESM2-1,47.35,EC-Earth3
1985,Baltimore,historical,6.8,4.95,CNRM-ESM2-1,8.45,EC-Earth3,47.93333333333333,44.35,EC-Earth3,51.9,CNRM-ESM2-1
1986,Baltimore,historical,7.116666666666667,4.3,CNRM-ESM2-1,10.4,EC-Earth3,44.71666666666666,37.7,ACCESS-CM2,49.3,EC-Earth3
1987,Baltimore,historical,5.8500000000000005,1.6,CNRM-ESM2-1,8.3,EC-Earth3,40.63333333333333,33.9,EC-Earth3,53.6,CNRM-ESM2-1
1988,Baltimore,historical,4.116666666666666,0.65,EC-Earth3,7.5,ACCESS-CM2,50.03333333333333,47.35,CNRM-ESM2-1,52.15,EC-Earth3
1989,Baltimore,historical,7.5,4.85,CNRM-ESM2-1,11.0,EC-Earth3,45.333333333333336,40.9,ACCESS-CM2,47.85,CNRM-ESM2-1
1990,Baltimore,historical,7.199999999999999,5.2,EC-Earth3,8.3,ACCESS-CM2,45.166666666666664,41.8,CNRM-ESM2-1,47.9,ACCESS-CM2
1991,Baltimore,historical,5.1499999999999995,3.95,EC-Earth3,5.95,ACCESS-CM2,44.93333333333334,35.8,ACCESS-CM2,54.5,CNRM-ESM2-1
1992,Baltimore,historical,4.016666666666667,3.3,EC-Earth3,5.25,ACCESS-CM2,49.03333333333333,43.05,CNRM-ESM2-1,52.9,EC-Earth3
1993,Baltimore,historical,5.283333333333333,3.85,EC-Earth3,7.0,ACCESS-CM2,47.300000000000004,37.2,ACCESS-CM2,54.95,EC-Earth3
1994,Baltimore,historical,7.55,6.1,EC-Earth3,9.75,CNRM-ESM2-1,45.116666666666674,38.45,EC-Earth3,48.55,CNRM-ESM2-1
1995,Baltimore,historical,3.9333333333333336,3.45,EC-Earth3,4.65,ACCESS-CM2,47.416666666666664,41.15,ACCESS-CM2,53.7,CNRM-ESM2-1
1996,Baltimore,historical,8.366666666666665,6.25,CNRM-ESM2-1,10.65,ACCESS-CM2,48.51666666666667,36.55,EC-Earth3,60.0,ACCESS-CM2
1997,Baltimore,historical,3.4166666666666665,1.15,EC-Earth3,5.75,CNRM-ESM2-1,42.333333333333336,31.25,ACCESS-CM2,49.55,CNRM-ESM2-1
1998,Baltimore,historical,5.766666666666666,5.6,EC-Earth3,6.0,ACCESS-CM2,46.916666666666664,38.65,EC-Earth3,56.7,CNRM-ESM2-1
1999,Baltimore,historical,4.583333333333333,4.4,ACCESS-CM2,4.85,EC-Earth3,46.46666666666667,31.1,ACCESS-CM2,54.3,CNRM-ESM2-1
2000,Baltimore,historical,4.283333333333333,3.1,CNRM-ESM2-1,5.1,EC-Earth3,48.083333333333336,33.85,ACCESS-CM2,59.55,EC-Earth3
2001,Baltimore,historical,5.7,2.5,EC-Earth3,9.25,CNRM-ESM2-1,49.35,45.2,ACCESS-CM2,56.6,EC-Earth3
2002,Baltimore,historical,5.5,1.8,CNRM-ESM2-1,7.9,ACCESS-CM2,42.98333333333333,34.4,ACCESS-CM2,52.75,EC-Earth3
2003,Baltimore,historical,5.916666666666667,4.9,EC-Earth3,7.15,ACCESS-CM2,48.4,42.6,EC-Earth3,57.05,ACCESS-CM2
2004,Baltimore,historical,4.75,1.0,ACCESS-CM2,8.1,EC-Earth3,43.199999999999996,29.55,ACCESS-CM2,54.05,EC-Earth3
2005,Baltimore,historical,4.266666666666667,2.2,CNRM-ESM2-1,5.75,EC-Earth3,47.81666666666666,35.95,EC-Earth3,59.45,CNRM-ESM2-1
2006,Baltimore,historical,3.1833333333333336,1.3,EC-Earth3,5.9,ACCESS-CM2,46.75,40.75,ACCESS-CM2,53.1,CNRM-ESM2-1
2007,Baltimore,historical,4.116666666666667,2.85,CNRM-ESM2-1,5.95,EC-Earth3,43.0,31.4,ACCESS-CM2,50.0,CNRM-ESM2-1
2008,Baltimore,historical,4.333333333333333,3.35,ACCESS-CM2,6.3,EC-Earth3,44.18333333333334,42.8,CNRM-ESM2-1,45.25,ACCESS-CM2
2009,Baltimore,historical,4.733333333333333,3.65,ACCESS-CM2,6.35,EC-Earth3,50.36666666666667,34.7,ACCESS-CM2,62.5,CNRM-ESM2-1
2010,Baltimore,historical,3.25,1.5,ACCESS-CM2,5.05,EC-Earth3,40.71666666666667,21.1,ACCESS-CM2,51.3,CNRM-ESM2-1
2011,Baltimore,historical,4.633333333333334,0.65,EC-Earth3,8.65,ACCESS-CM2,36.35,23.55,EC-Earth3,44.75,CNRM-ESM2-1
2012,Baltimore,historical,4.55,3.05,CNRM-ESM2-1,5.4,ACCESS-CM2,50.15,42.1,ACCESS-CM2,58.55,CNRM-ESM2-1
2013,Baltimore,historical,1.9833333333333334,1.3,EC-Earth3,2.65,CNRM-ESM2-1,49.333333333333336,34.65,ACCESS-CM2,60.1,CNRM-ESM2-1
2014,Baltimore,historical,3.4,1.2,EC-Earth3,5.3,ACCESS-CM2,49.383333333333326,44.3,CNRM-ESM2-1,53.55,ACCESS-CM2
1951,Boston,historical,7.462365591397849,7.193548387096774,CNRM-ESM2-1,7.645161290322581,EC-Earth3,47.82795698924732,35.903225806451616,EC-Earth3,56.096774193548384,CNRM-ESM2-1
1952,Boston,historical,8.473118279569892,7.032258064516129,ACCESS-CM2,9.387096774193548,EC-Earth3,45.91397849462365,39.354838709677416,EC-Earth3,52.61290322580645,CNRM-ESM2-1
1953,Boston,historical,7.365591397849463,5.516129032258065,EC-Earth3,8.806451612903226,CNRM-ESM2-1,38.29032258064516,32.645161290322584,EC-Earth3,46.096774193548384,ACCESS-CM2
1954,Boston,historical,7.870967741935484,6.935483870967742,CNRM-ESM2-1,9.580645161290322,ACCESS-CM2,41.9247311827957,40.16129032258065,EC-Earth3,44.38709677419355,ACCESS-CM2
1955,Boston,historical,7.698924731182796,7.645161290322581,EC-Earth3,7.774193548387097,CNRM-ESM2-1,50.05376344086022,46.29032258064516,CNRM-ESM2-1,52.41935483870968,ACCESS-CM2
1956,Boston,historical,8.032258064516128,7.225806451612903,CNRM-ESM2-1,9.32258064516129,EC-Earth3,50.39784946236559,37.45161290322581,EC-Earth3,57.96774193548387,CNRM-ESM2-1
1957,Boston,historical,9.408602150537634,8.612903225806452,CNRM-ESM2-1,9.838709677419354,ACCESS-CM2,44.935483870967744,43.483870967741936,CNRM-ESM2-1,46.41935483870968,EC-Earth3
1958,Boston,historical,10.301075268817206,9.225806451612904,ACCESS-CM2,12.096774193548388,CNRM-ESM2-1,49.408602150537625,47.54838709677419,EC-Earth3,50.80645161290322,CNRM-ESM2-1
1959,Boston,historical,6.666666666666667,4.903225806451613,EC-Earth3,7.612903225806452,ACCESS-CM2,45.79569892473118,38.903225806451616,ACCESS-CM2,52.03225806451613,CNRM-ESM2-1
1960,Boston,historical,6.78494623655914,6.741935483870968,ACCESS-CM2,6.870967741935484,EC-Earth3,50.473118279569896,40.25806451612903,ACCESS-CM2,57.67741935483871,CNRM-ESM2-1
1961,Boston,historical,6.419354838709677,3.548387096774193,ACCESS-CM2,8.387096774193548,CNRM-ESM2-1,43.72043010752688,40.25806451612903,CNRM-ESM2-1,46.16129032258065,ACCESS-CM2
1962,Boston,historical,5.946236559139784,4.806451612903226,EC-Earth3,7.903225806451613,CNRM-ESM2-1,48.612903225806456,45.83870967741935,CNRM-ESM2-1,52.0,ACCESS-CM2
1963,Boston,historical,7.666666666666667,5.387096774193548,CNRM-ESM2-1,10.258064516129032,ACCESS-CM2,47.44086021505377,39.67741935483871,EC-Earth3,51.483870967741936,CNRM-ESM2-1
1964,Boston,historical,7.967741935483871,4.258064516129032,ACCESS-CM2,11.387096774193548,CNRM-ESM2-1,44.1505376344086,42.16129032258065,ACCESS-CM2,46.354838709677416,EC-Earth3
1965,Boston,historical,8.634408602150538,7.096774193548387,CNRM-ESM2-1,10.161290322580646,EC-Earth3,45.354838709677416,38.54838709677419,EC-Earth3,54.29032258064516,CNRM-ESM2-1
1966,Boston,historical,8.021505376344086,6.225806451612903,CNRM-ESM2-1,10.193548387096774,ACCESS-CM2,42.623655913978496,38.64516129032258,ACCESS-CM2,45.74193548387097,EC-Earth3
1967,Boston,historical,9.35483870967742,5.451612903225806,CNRM-ESM2-1,11.870967741935484,EC-Earth3,42.88172043010752,40.54838709677419,EC-Earth3,46.45161290322581,ACCESS-CM2
1968,Boston,historical,8.602150537634408,6.645161290322581,ACCESS-CM2,11.129032258064516,CNRM-ESM2-1,41.30107526881721,37.096774193548384,CNRM-ESM2-1,46.12903225806452,EC-Earth3
1969,Boston,historical,7.279569892473119,5.870967741935484,EC-Earth3,8.806451612903226,CNRM-ESM2-1,43.892473118279575,39.0,CNRM-ESM2-1,50.96774193548387,ACCESS-CM2
1970,Boston,historical,7.860215053763441,5.580645161290323,EC-Earth3,10.516129032258064,ACCESS-CM2,50.76344086021506,49.41935483870968,ACCESS-CM2,52.29032258064516,CNRM-ESM2-1
1971,Boston,historical,9.634408602150538,7.838709677419355,EC-Earth3,10.548387096774194,CNRM-ESM2-1,43.365591397849464,40.61290322580645,EC-Earth3,45.064516129032256,ACCESS-CM2
1972,Boston,historical,9.311827956989248,8.580645161290322,EC-Earth3,10.03225806451613,ACCESS-CM2,40.806451612903224,29.096774193548388,EC-Earth3,51.83870967741935,ACCESS-CM2
1973,Boston,historical,6.032258064516128,2.870967741935484,ACCESS-CM2,8.838709677419354,EC-Earth3,43.04301075268817,37.83870967741935,EC-Earth3,52.32258064516129,CNRM-ESM2-1
1974,Boston,historical,9.021505376344086,7.612903225806452,ACCESS-CM2,11.096774193548388,CNRM-ESM2-1,46.892473118279575,41.2258064516129,EC-Earth3,52.45161290322581,ACCESS-CM2
1975,Boston,historical,6.086021505376344,4.290322580645161,EC-Earth3,7.516129032258065,ACCESS-CM2,52.344086021505376,50.83870967741935,ACCESS-CM2,55.0,CNRM-ESM2-1
1976,Boston,historical,9.043010752688172,5.0,ACCESS-CM2,11.290322580645162,EC-Earth3,43.39784946236559,39.193548387096776,CNRM-ESM2-1,49.774193548387096,ACCESS-CM2
1977,Boston,historical,5.591397849462365,2.4516129032258065,ACCESS-CM2,8.225806451612904,CNRM-ESM2-1,44.634408602150536,38.0,EC-Earth3,55.2258064516129,CNRM-ESM2-1
1978,Boston,historical,6.763440860215055,6.580645161290323,CNRM-ESM2-1,6.967741935483871,EC-Earth3,49.935483870967744,39.32258064516129,EC-Earth3,57.774193548387096,ACCESS-CM2
1979,Boston,historical,6.344086021505376,5.387096774193548,EC-Earth3,7.967741935483871,CNRM-ESM2-1,49.064516129032256,45.29032258064516,EC-Earth3,55.96774193548387,CNRM-ESM2-1
1980,Boston,historical,5.817204301075269,5.354838709677419,ACCESS-CM2,6.580645161290323,EC-Earth3,48.56989247311827,41.2258064516129,EC-Earth3,53.516129032258064,ACCESS-CM2
1981,Boston,historical,6.473118279569893,4.516129032258065,ACCESS-CM2,8.096774193548388,EC-Earth3,45.946236559139784,39.12903225806452,ACCESS-CM2,58.74193548387097,CNRM-ESM2-1
1982,Boston,historical,8.419354838709678,6.419354838709677,ACCESS-CM2,9.516129032258064,CNRM-ESM2-1,43.096774193548384,34.806451612903224,EC-Earth3,50.03225806451613,CNRM-ESM2-1
1983,Boston,historical,8.021505376344086,7.419354838709677,ACCESS-CM2,8.580645161290322,EC-Earth3,43.70967741935484,38.483870967741936,EC-Earth3,51.67741935483871,CNRM-ESM2-1
1984,Boston,historical,9.440860215053762,8.903225806451612,ACCESS-CM2,10.161290322580646,CNRM-ESM2-1,40.70967741935484,38.29032258064516,EC-Earth3,45.32258064516129,ACCESS-CM2
1985,Boston,historical,7.795698924731183,6.967741935483871,ACCESS-CM2,8.870967741935484,EC-Earth3,45.36559139784945,43.2258064516129,ACCESS-CM2,48.80645161290322,CNRM-ESM2-1
1986,Boston,historical,8.43010752688172,7.354838709677419,ACCESS-CM2,10.096774193548388,EC-Earth3,43.774193548387096,39.41935483870968,EC-Earth3,49.193548387096776,CNRM-ESM2-1
1987,Boston,historical,7.827956989247312,6.483870967741935,CNRM-ESM2-1,8.516129032258064,EC-Earth3,45.0752688172043,30.580645161290324,EC-Earth3,56.61290322580645,CNRM-ESM2-1
1988,Boston,historical,6.118279569892473,4.612903225806452,EC-Earth3,8.903225806451612,ACCESS-CM2,54.56989247311827,46.354838709677416,ACCESS-CM2,59.354838709677416,CNRM-ESM2-1
1989,Boston,historical,8.709677419354838,6.258064516129032,CNRM-ESM2-1,11.516129032258064,EC-Earth3,44.56989247311828,40.25806451612903,ACCESS-CM2,46.774193548387096,EC-Earth3
1990,Boston,historical,7.752688172043011,6.548387096774194,CNRM-ESM2-1,8.516129032258064,ACCESS-CM2,39.032258064516135,33.225806451612904,ACCESS-CM2,46.38709677419355,EC-Earth3
1991,Boston,historical,6.827956989247312,4.838709677419355,EC-Earth3,9.35483870967742,CNRM-ESM2-1,47.0,43.45161290322581,ACCESS-CM2,51.516129032258064,CNRM-ESM2-1
1992,Boston,historical,6.505376344086021,4.516129032258065,CNRM-ESM2-1,8.741935483870968,ACCESS-CM2,52.96774193548387,47.41935483870968,EC-Earth3,55.935483870967744,CNRM-ESM2-1
1993,Boston,historical,7.623655913978493,4.645161290322581,CNRM-ESM2-1,9.96774193548387,EC-Earth3,47.064516129032256,40.096774193548384,ACCESS-CM2,54.83870967741935,CNRM-ESM2-1
1994,Boston,historical,9.010752688172042,8.161290322580646,EC-Earth3,9.870967741935484,CNRM-ESM2-1,41.19354838709677,37.483870967741936,CNRM-ESM2-1,47.83870967741935,ACCESS-CM2
1995,Boston,historical,6.365591397849463,5.741935483870968,CNRM-ESM2-1,6.741935483870968,ACCESS-CM2,53.83870967741936,51.74193548387097,ACCESS-CM2,55.774193548387096,EC-Earth3
1996,Boston,historical,7.967741935483872,7.0,CNRM-ESM2-1,9.419354838709678,ACCESS-CM2,44.41935483870967,37.54838709677419,EC-Earth3,49.096774193548384,ACCESS-CM2
1997,Boston,historical,6.236559139784947,5.354838709677419,EC-Earth3,6.903225806451613,CNRM-ESM2-1,50.86021505376345,48.064516129032256,CNRM-ESM2-1,52.83870967741935,EC-Earth3
1998,Boston,historical,7.526881720430108,6.354838709677419,CNRM-ESM2-1,9.483870967741936,ACCESS-CM2,52.387096774193544,45.54838709677419,EC-Earth3,57.61290322580645,CNRM-ESM2-1
1999,Boston,historical,8.279569892473118,5.096774193548387,ACCESS-CM2,10.483870967741936,EC-Earth3,51.44086021505376,46.03225806451613,ACCESS-CM2,57.903225806451616,CNRM-ESM2-1
2000,Boston,historical,6.580645161290323,6.064516129032258,CNRM-ESM2-1,7.129032258064516,EC-Earth3,52.75268817204301,50.16129032258065,ACCESS-CM2,56.58064516129032,CNRM-ESM2-1
2001,Boston,historical,7.182795698924731,6.645161290322581,EC-Earth3,7.935483870967742,CNRM-ESM2-1,49.19354838709677,39.516129032258064,CNRM-ESM2-1,56.096774193548384,ACCESS-CM2
2002,Boston,historical,7.827956989247312,5.387096774193548,CNRM-ESM2-1,9.935483870967742,EC-Earth3,46.0752688172043,39.193548387096776,ACCESS-CM2,52.193548387096776,CNRM-ESM2-1
2003,Boston,historical,7.333333333333333,5.935483870967742,EC-Earth3,9.129032258064516,ACCESS-CM2,46.67741935483871,40.87096774193548,EC-Earth3,50.25806451612903,ACCESS-CM2
2004,Boston,historical,7.032258064516128,3.806451612903226,ACCESS-CM2,10.96774193548387,EC-Earth3,48.67741935483871,42.064516129032256,EC-Earth3,53.0,CNRM-ESM2-1
2005,Boston,historical,8.763440860215054,8.387096774193548,EC-Earth3,9.129032258064516,ACCESS-CM2,48.344086021505376,37.29032258064516,EC-Earth3,55.903225806451616,CNRM-ESM2-1
2006,Boston,historical,5.935483870967741,4.387096774193548,EC-Earth3,7.096774193548387,CNRM-ESM2-1,48.0752688172043,42.935483870967744,EC-Earth3,55.096774193548384,CNRM-ESM2-1
2007,Boston,historical,6.311827956989248,4.935483870967742,ACCESS-CM2,7.064516129032258,EC-Earth3,45.26881720430108,36.29032258064516,EC-Earth3,53.74193548387097,CNRM-ESM2-1
2008,Boston,historical,4.645161290322581,3.064516129032258,CNRM-ESM2-1,7.67741935483871,EC-Earth3,50.02150537634409,40.12903225806452,EC-Earth3,55.61290322580645,CNRM-ESM2-1
2009,Boston,historical,6.559139784946236,5.451612903225806,ACCESS-CM2,7.516129032258065,EC-Earth3,50.98924731182796,41.41935483870968,EC-Earth3,61.193548387096776,CNRM-ESM2-1
2010,Boston,historical,5.451612903225807,3.645161290322581,ACCESS-CM2,6.967741935483871,EC-Earth3,51.40860215053764,48.12903225806452,CNRM-ESM2-1,53.38709677419355,EC-Earth3
2011,Boston,historical,6.516129032258064,3.161290322580645,EC-Earth3,9.838709677419354,ACCESS-CM2,43.387096774193544,35.12903225806452,EC-Earth3,51.54838709677419,CNRM-ESM2-1
2012,Boston,historical,6.139784946236559,3.612903225806452,ACCESS-CM2,8.64516129032258,EC-Earth3,52.89247311827956,49.29032258064516,EC-Earth3,55.83870967741935,CNRM-ESM2-1
2013,Boston,historical,4.591397849462365,3.419354838709677,EC-Earth3,5.225806451612903,ACCESS-CM2,52.365591397849464,48.193548387096776,ACCESS-CM2,58.16129032258065,CNRM-ESM2-1
2014,Boston,historical,6.612903225806451,5.290322580645161,CNRM-ESM2-1,7.32258064516129,EC-Earth3,55.225806451612904,53.45161290322581,CNRM-ESM2-1,56.41935483870968,ACCESS-CM2
1951,Calgary,historical,8.305555555555555,7.0,ACCESS-CM2,10.916666666666666,EC-Earth3,38.601851851851855,33.416666666666664,CNRM-ESM2-1,46.19444444444444,EC-Earth3
1952,Calgary,historical,8.203703703703702,6.027777777777778,ACCESS-CM2,11.22222222222222,CNRM-ESM2-1,35.120370370370374,27.25,CNRM-ESM2-1,40.0,EC-Earth3
1953,Calgary,historical,7.509259259259259,5.5,ACCESS-CM2,9.47222222222222,CNRM-ESM2-1,42.342592592592595,38.833333333333336,ACCESS-CM2,48.69444444444444,EC-Earth3
1954,Calgary,historical,7.453703703703705,6.0,CNRM-ESM2-1,9.833333333333334,EC-Earth3,37.63888888888889,20.0,CNRM-ESM2-1,51.583333333333336,EC-Earth3
1955,Calgary,historical,7.62037037037037,6.638888888888889,EC-Earth3,9.13888888888889,CNRM-ESM2-1,44.083333333333336,42.16666666666666,ACCESS-CM2,46.0,EC-Earth3
1956,Calgary,historical,8.064814814814815,6.944444444444445,EC-Earth3,9.333333333333334,CNRM-ESM2-1,43.99074074074074,31.80555555555556,ACCESS-CM2,51.138888888888886,EC-Earth3
1957,Calgary,historical,7.453703703703703,5.694444444444445,ACCESS-CM2,8.416666666666666,CNRM-ESM2-1,39.2037037037037,30.5,ACCESS-CM2,44.11111111111112,EC-Earth3
1958,Calgary,historical,7.611111111111112,6.694444444444445,EC-Earth3,8.694444444444445,ACCESS-CM2,40.84259259259259,27.52777777777778,ACCESS-CM2,59.638888888888886,EC-Earth3
1959,Calgary,historical,8.462962962962964,7.0,ACCESS-CM2,10.333333333333334,EC-Earth3,44.02777777777778,39.833333333333336,ACCESS-CM2,49.138888888888886,EC-Earth3
1960,Calgary,historical,9.018518518518519,6.833333333333333,ACCESS-CM2,11.083333333333334,CNRM-ESM2-1,31.14814814814814,23.33333333333333,ACCESS-CM2,36.47222222222222,EC-Earth3
1961,Calgary,historical,7.018518518518519,5.916666666666667,CNRM-ESM2-1,8.527777777777779,ACCESS-CM2,33.555555555555564,21.02777777777778,CNRM-ESM2-1,40.52777777777778,ACCESS-CM2
1962,Calgary,historical,5.972222222222221,4.694444444444445,CNRM-ESM2-1,6.694444444444445,EC-Earth3,40.95370370370371,34.30555555555556,CNRM-ESM2-1,52.11111111111112,ACCESS-CM2
1963,Calgary,historical,6.898148148148148,5.138888888888889,EC-Earth3,9.666666666666666,CNRM-ESM2-1,39.47222222222222,32.166666666666664,CNRM-ESM2-1,44.638888888888886,ACCESS-CM2
1964,Calgary,historical,7.037037037037037,4.75,EC-Earth3,11.305555555555555,CNRM-ESM2-1,33.97222222222222,27.22222222222222,EC-Earth3,39.72222222222222,ACCESS-CM2
1965,Calgary,historical,7.027777777777779,6.277777777777778,ACCESS-CM2,7.888888888888889,EC-Earth3,41.898148148148145,34.861111111111114,ACCESS-CM2,46.66666666666666,CNRM-ESM2-1
1966,Calgary,historical,7.435185185185186,6.277777777777778,EC-Earth3,8.277777777777779,ACCESS-CM2,34.78703703703704,31.166666666666668,CNRM-ESM2-1,40.05555555555556,ACCESS-CM2
1967,Calgary,historical,8.722222222222221,8.166666666666666,ACCESS-CM2,9.22222222222222,CNRM-ESM2-1,34.092592592592595,29.83333333333333,ACCESS-CM2,41.52777777777778,CNRM-ESM2-1
1968,Calgary,historical,7.222222222222222,6.777777777777778,CNRM-ESM2-1,7.75,EC-Earth3,32.78703703703704,21.694444444444443,CNRM-ESM2-1,45.72222222222222,EC-Earth3
1969,Calgary,historical,10.0,9.61111111111111,CNRM-ESM2-1,10.694444444444445,EC-Earth3,50.324074074074076,48.52777777777778,CNRM-ESM2-1,51.77777777777778,ACCESS-CM2
1970,Calgary,historical,9.629629629629632,8.805555555555555,CNRM-ESM2-1,10.77777777777778,EC-Earth3,32.592592592592595,28.166666666666668,CNRM-ESM2-1,37.0,ACCESS-CM2
1971,Calgary,historical,9.277777777777777,7.472222222222222,CNRM-ESM2-1,10.47222222222222,EC-Earth3,49.36111111111111,38.30555555555556,EC-Earth3,58.083333333333336,ACCESS-CM2
1972,Calgary,historical,8.12037037037037,6.277777777777778,ACCESS-CM2,9.86111111111111,CNRM-ESM2-1,41.0,35.0,ACCESS-CM2,45.583333333333336,EC-Earth3
1973,Calgary,historical,7.0740740740740735,4.333333333333333,EC-Earth3,9.88888888888889,CNRM-ESM2-1,40.00000000000001,23.166666666666668,EC-Earth3,51.333333333333336,ACCESS-CM2
1974,Calgary,historical,7.481481481481481,5.75,ACCESS-CM2,9.36111111111111,EC-Earth3,40.666666666666664,40.55555555555556,ACCESS-CM2,40.75,EC-Earth3
1975,Calgary,historical,5.703703703703703,0.75,ACCESS-CM2,8.194444444444445,CNRM-ESM2-1,23.435185185185187,1.0555555555555556,ACCESS-CM2,34.916666666666664,CNRM-ESM2-1
1976,Calgary,historical,7.462962962962963,5.972222222222222,ACCESS-CM2,9.166666666666666,CNRM-ESM2-1,38.00925925925926,33.19444444444444,EC-Earth3,46.333333333333336,ACCESS-CM2
1977,Calgary,historical,7.453703703703703,5.972222222222222,ACCESS-CM2,8.472222222222221,CNRM-ESM2-1,41.5,33.55555555555556,CNRM-ESM2-1,53.333333333333336,ACCESS-CM2
1978,Calgary,historical,8.222222222222223,7.555555555555555,EC-Earth3,9.27777777777778,CNRM-ESM2-1,42.05555555555555,38.16666666666666,EC-Earth3,45.16666666666666,CNRM-ESM2-1
1979,Calgary,historical,7.083333333333333,5.444444444444445,ACCESS-CM2,8.694444444444445,CNRM-ESM2-1,57.305555555555564,44.61111111111112,CNRM-ESM2-1,64.86111111111111,ACCESS-CM2
1980,Calgary,historical,7.3240740740740735,5.083333333333333,ACCESS-CM2,9.166666666666666,EC-Earth3,39.06481481481482,35.94444444444444,CNRM-ESM2-1,44.19444444444444,ACCESS-CM2
1981,Calgary,historical,6.37962962962963,4.972222222222222,ACCESS-CM2,8.25,CNRM-ESM2-1,38.52777777777778,32.47222222222222,CNRM-ESM2-1,47.083333333333336,EC-Earth3
